"orizzonte","luogo","tipo_valore","id_valore","valore","anno","settimana","target"
1,"IT","quantile","0.01",4.96578690945376,"2025",14,"ILI"
2,"IT","quantile","0.01",4.19104080792116,"2025",14,"ILI"
3,"IT","quantile","0.01",3.5385058414227,"2025",14,"ILI"
4,"IT","quantile","0.01",2.98683545236285,"2025",14,"ILI"
1,"IT","quantile","0.025",5.00513991622104,"2025",14,"ILI"
2,"IT","quantile","0.025",4.24838352146208,"2025",14,"ILI"
3,"IT","quantile","0.025",3.60087127439786,"2025",14,"ILI"
4,"IT","quantile","0.025",3.06134749516982,"2025",14,"ILI"
1,"IT","quantile","0.05",5.04155463211929,"2025",14,"ILI"
2,"IT","quantile","0.05",4.30319394728823,"2025",14,"ILI"
3,"IT","quantile","0.05",3.66658518699584,"2025",14,"ILI"
4,"IT","quantile","0.05",3.1262242878621,"2025",14,"ILI"
1,"IT","quantile","0.1",5.08592198712175,"2025",14,"ILI"
2,"IT","quantile","0.1",4.36390606844962,"2025",14,"ILI"
3,"IT","quantile","0.1",3.74108885860375,"2025",14,"ILI"
4,"IT","quantile","0.1",3.2070063587628,"2025",14,"ILI"
1,"IT","quantile","0.15",5.11522118382149,"2025",14,"ILI"
2,"IT","quantile","0.15",4.40366926397069,"2025",14,"ILI"
3,"IT","quantile","0.15",3.78916046918896,"2025",14,"ILI"
4,"IT","quantile","0.15",3.2588450089237,"2025",14,"ILI"
1,"IT","quantile","0.2",5.13866054118128,"2025",14,"ILI"
2,"IT","quantile","0.2",4.43673550024611,"2025",14,"ILI"
3,"IT","quantile","0.2",3.82898644870297,"2025",14,"ILI"
4,"IT","quantile","0.2",3.30578650763621,"2025",14,"ILI"
1,"IT","quantile","0.25",5.16042565872965,"2025",14,"ILI"
2,"IT","quantile","0.25",4.4671857368162,"2025",14,"ILI"
3,"IT","quantile","0.25",3.86498260464836,"2025",14,"ILI"
4,"IT","quantile","0.25",3.34387546334587,"2025",14,"ILI"
1,"IT","quantile","0.3",5.17842373670235,"2025",14,"ILI"
2,"IT","quantile","0.3",4.49185984603691,"2025",14,"ILI"
3,"IT","quantile","0.3",3.89804884092378,"2025",14,"ILI"
4,"IT","quantile","0.3",3.37987161929126,"2025",14,"ILI"
1,"IT","quantile","0.35",5.19391045495793,"2025",14,"ILI"
2,"IT","quantile","0.35",4.51668045124111,"2025",14,"ILI"
3,"IT","quantile","0.35",3.92734803762352,"2025",14,"ILI"
4,"IT","quantile","0.35",3.41335641551953,"2025",14,"ILI"
1,"IT","quantile","0.4",5.2093971732135,"2025",14,"ILI"
2,"IT","quantile","0.4",4.5392826886952,"2025",14,"ILI"
3,"IT","quantile","0.4",3.9553915544647,"2025",14,"ILI"
4,"IT","quantile","0.4",3.4460040918421,"2025",14,"ILI"
1,"IT","quantile","0.45",5.22530245142193,"2025",14,"ILI"
2,"IT","quantile","0.45",4.5625336940762,"2025",14,"ILI"
3,"IT","quantile","0.45",3.98134227154161,"2025",14,"ILI"
4,"IT","quantile","0.45",3.47614040844754,"2025",14,"ILI"
1,"IT","quantile","0.5",5.2399520497718,"2025",14,"ILI"
2,"IT","quantile","0.5",4.58490572355622,"2025",14,"ILI"
3,"IT","quantile","0.5",4.00980434833564,"2025",14,"ILI"
4,"IT","quantile","0.5",3.5071138449587,"2025",14,"ILI"
1,"IT","quantile","0.55",5.25562712000616,"2025",14,"ILI"
2,"IT","quantile","0.55",4.60792652096316,"2025",14,"ILI"
3,"IT","quantile","0.55",4.03784786517682,"2025",14,"ILI"
4,"IT","quantile","0.55",3.53892440137556,"2025",14,"ILI"
1,"IT","quantile","0.6",5.27092548628295,"2025",14,"ILI"
2,"IT","quantile","0.6",4.62969163851153,"2025",14,"ILI"
3,"IT","quantile","0.6",4.065891382018,"2025",14,"ILI"
4,"IT","quantile","0.6",3.57115351774527,"2025",14,"ILI"
1,"IT","quantile","0.65",5.28599364458568,"2025",14,"ILI"
2,"IT","quantile","0.65",4.65313099587132,"2025",14,"ILI"
3,"IT","quantile","0.65",4.09477201876488,"2025",14,"ILI"
4,"IT","quantile","0.65",3.60170839430357,"2025",14,"ILI"
1,"IT","quantile","0.7",5.30273604269981,"2025",14,"ILI"
2,"IT","quantile","0.7",4.67782603308968,"2025",14,"ILI"
3,"IT","quantile","0.7",4.12574545527603,"2025",14,"ILI"
4,"IT","quantile","0.7",3.63603031043755,"2025",14,"ILI"
1,"IT","quantile","0.75",5.32157124057821,"2025",14,"ILI"
2,"IT","quantile","0.75",4.70503243002515,"2025",14,"ILI"
3,"IT","quantile","0.75",4.15713745174004,"2025",14,"ILI"
4,"IT","quantile","0.75",3.67453782610006,"2025",14,"ILI"
1,"IT","quantile","0.8",5.33998787850377,"2025",14,"ILI"
2,"IT","quantile","0.8",4.73223882696062,"2025",14,"ILI"
3,"IT","quantile","0.8",4.19271504773258,"2025",14,"ILI"
4,"IT","quantile","0.8",3.71522185351741,"2025",14,"ILI"
1,"IT","quantile","0.85",5.36175299605214,"2025",14,"ILI"
2,"IT","quantile","0.85",4.76530506323604,"2025",14,"ILI"
3,"IT","quantile","0.85",4.23540816292362,"2025",14,"ILI"
4,"IT","quantile","0.85",3.75992405648215,"2025",14,"ILI"
1,"IT","quantile","0.9",5.38895939298761,"2025",14,"ILI"
2,"IT","quantile","0.9",4.80548681870996,"2025",14,"ILI"
3,"IT","quantile","0.9",4.28354255750177,"2025",14,"ILI"
4,"IT","quantile","0.9",3.81814574592406,"2025",14,"ILI"
1,"IT","quantile","0.95",5.4303968283201,"2025",14,"ILI"
2,"IT","quantile","0.95",4.86575945192086,"2025",14,"ILI"
3,"IT","quantile","0.95",4.35427918953399,"2025",14,"ILI"
4,"IT","quantile","0.95",3.89930452078234,"2025",14,"ILI"
1,"IT","quantile","0.975",5.46431064850005,"2025",14,"ILI"
2,"IT","quantile","0.975",4.91181151073355,"2025",14,"ILI"
3,"IT","quantile","0.975",4.41288804693229,"2025",14,"ILI"
4,"IT","quantile","0.975",3.96712169714341,"2025",14,"ILI"
1,"IT","quantile","0.99",5.5040633800223,"2025",14,"ILI"
2,"IT","quantile","0.99",4.97458922526227,"2025",14,"ILI"
3,"IT","quantile","0.99",4.47608013581433,"2025",14,"ILI"
4,"IT","quantile","0.99",4.04120053039917,"2025",14,"ILI"
