orizzonte,luogo,tipo_valore,id_valore,valore,anno,settimana,target
1,IT,quantile,0.01,9.59861602391708,2024,50,ILI
2,IT,quantile,0.01,9.83967692504714,2024,50,ILI
3,IT,quantile,0.01,10.075553435873,2024,50,ILI
4,IT,quantile,0.01,10.2733860604374,2024,50,ILI
1,IT,quantile,0.99,10.4001386625686,2024,50,ILI
2,IT,quantile,0.99,11.2771882410609,2024,50,ILI
3,IT,quantile,0.99,12.2376738250114,2024,50,ILI
4,IT,quantile,0.99,13.207892284797,2024,50,ILI
1,IT,quantile,0.025,9.65381829904305,2024,50,ILI
2,IT,quantile,0.025,9.93114343627042,2024,50,ILI
3,IT,quantile,0.025,10.2044831286515,2024,50,ILI
4,IT,quantile,0.025,10.4976617251567,2024,50,ILI
1,IT,quantile,0.975,10.3502885859509,2024,50,ILI
2,IT,quantile,0.975,11.1632199744755,2024,50,ILI
3,IT,quantile,0.975,12.0381189583527,2024,50,ILI
4,IT,quantile,0.975,12.9725125745753,2024,50,ILI
1,IT,quantile,0.05,9.71477021316058,2024,50,ILI
2,IT,quantile,0.05,10.0132921761633,2024,50,ILI
3,IT,quantile,0.05,10.347120102098,2024,50,ILI
4,IT,quantile,0.05,10.6817208289725,2024,50,ILI
1,IT,quantile,0.95,10.2976829219824,2024,50,ILI
2,IT,quantile,0.95,11.0661120163922,2024,50,ILI
3,IT,quantile,0.95,11.8821898087428,2024,50,ILI
4,IT,quantile,0.95,12.7759451355493,2024,50,ILI
1,IT,quantile,0.1,9.77791908994961,2024,50,ILI
2,IT,quantile,0.1,10.1417979324263,2024,50,ILI
3,IT,quantile,0.1,10.5122124628504,2024,50,ILI
4,IT,quantile,0.1,10.8871754788054,2024,50,ILI
1,IT,quantile,0.9,10.2358588468044,2024,50,ILI
2,IT,quantile,0.9,10.945113469258,2024,50,ILI
3,IT,quantile,0.9,11.7094798387275,2024,50,ILI
4,IT,quantile,0.9,12.5225105873729,2024,50,ILI
1,IT,quantile,0.15,9.81545513559345,2024,50,ILI
2,IT,quantile,0.15,10.2097381750416,2024,50,ILI
3,IT,quantile,0.15,10.6115284236186,2024,50,ILI
4,IT,quantile,0.15,11.0275823695402,2024,50,ILI
1,IT,quantile,0.85,10.1899323909578,2024,50,ILI
2,IT,quantile,0.85,10.8686724163057,2024,50,ILI
3,IT,quantile,0.85,11.5925219365067,2024,50,ILI
4,IT,quantile,0.85,12.3676633590786,2024,50,ILI
1,IT,quantile,0.2,9.85166637962632,2024,50,ILI
2,IT,quantile,0.2,10.2685372865413,2024,50,ILI
3,IT,quantile,0.2,10.6946818047331,2024,50,ILI
4,IT,quantile,0.2,11.1384020242969,2024,50,ILI
1,IT,quantile,0.8,10.1538094670323,2024,50,ILI
2,IT,quantile,0.8,10.8046403384427,2024,50,ILI
3,IT,quantile,0.8,11.4959218190409,2024,50,ILI
4,IT,quantile,0.8,12.2396654434332,2024,50,ILI
1,IT,quantile,0.25,9.88213681667837,2024,50,ILI
2,IT,quantile,0.25,10.3202045493687,2024,50,ILI
3,IT,quantile,0.25,10.7666626922618,2024,50,ILI
4,IT,quantile,0.25,11.2413832695221,2024,50,ILI
1,IT,quantile,0.75,10.1245755114838,2024,50,ILI
2,IT,quantile,0.75,10.7494402713194,2024,50,ILI
3,IT,quantile,0.75,11.4144906800207,2024,50,ILI
4,IT,quantile,0.75,12.1203891383932,2024,50,ILI
1,IT,quantile,0.3,9.90774964782357,2024,50,ILI
2,IT,quantile,0.3,10.3633489218323,2024,50,ILI
3,IT,quantile,0.3,10.8380694990925,2024,50,ILI
4,IT,quantile,0.3,11.331646419282,2024,50,ILI
1,IT,quantile,0.7,10.0960039567408,2024,50,ILI
2,IT,quantile,0.7,10.696448206881,2024,50,ILI
3,IT,quantile,0.7,11.3438345941029,2024,50,ILI
4,IT,quantile,0.7,12.0240319012228,2024,50,ILI
1,IT,quantile,0.35,9.93292087843179,2024,50,ILI
2,IT,quantile,0.35,10.4063166540811,2024,50,ILI
3,IT,quantile,0.35,10.9056123012246,2024,50,ILI
4,IT,quantile,0.35,11.4178689241286,2024,50,ILI
1,IT,quantile,0.65,10.0689338438236,2024,50,ILI
2,IT,quantile,0.65,10.6522881531824,2024,50,ILI
3,IT,quantile,0.65,11.2826066796497,2024,50,ILI
4,IT,quantile,0.65,11.9322010695565,2024,50,ILI
1,IT,quantile,0.4,9.95720890796603,2024,50,ILI
2,IT,quantile,0.4,10.4441176600471,2024,50,ILI
3,IT,quantile,0.4,10.9634398915429,2024,50,ILI
4,IT,quantile,0.4,11.5046655096733,2024,50,ILI
1,IT,quantile,0.6,10.0481786185852,2024,50,ILI
2,IT,quantile,0.6,10.6138689064646,2024,50,ILI
3,IT,quantile,0.6,11.2137390759067,2024,50,ILI
4,IT,quantile,0.6,11.8388687960645,2024,50,ILI
1,IT,quantile,0.45,9.97840573374137,2024,50,ILI
2,IT,quantile,0.45,10.4853631502016,2024,50,ILI
3,IT,quantile,0.45,11.0265666883051,2024,50,ILI
4,IT,quantile,0.45,11.5942220985741,2024,50,ILI
1,IT,quantile,0.55,10.0252153906619,2024,50,ILI
2,IT,quantile,0.55,10.570150453303,2024,50,ILI
3,IT,quantile,0.55,11.146880754607,2024,50,ILI
4,IT,quantile,0.55,11.7569298164267,2024,50,ILI
1,IT,quantile,0.5,10.0029145635441,2024,50,ILI
2,IT,quantile,0.5,10.5284192025577,2024,50,ILI
3,IT,quantile,0.5,11.0872646821139,2024,50,ILI
4,IT,quantile,0.5,11.6750349968426,2024,50,ILI
