orizzonte,luogo,tipo_valore,id_valore,valore,anno,settimana,target
1,IT,quantile,0.01,7.91880951706518,2024,48,ILI
2,IT,quantile,0.01,7.88118203149415,2024,48,ILI
3,IT,quantile,0.01,7.83102133803023,2024,48,ILI
4,IT,quantile,0.01,7.77622628314462,2024,48,ILI
1,IT,quantile,0.99,8.67342100851692,2024,48,ILI
2,IT,quantile,0.99,9.19256700436828,2024,48,ILI
3,IT,quantile,0.99,9.717410757198,2024,48,ILI
4,IT,quantile,0.99,10.2978111233033,2024,48,ILI
1,IT,quantile,0.025,7.96848959288667,2024,48,ILI
2,IT,quantile,0.025,7.96338157929564,2024,48,ILI
3,IT,quantile,0.025,7.96893073951499,2024,48,ILI
4,IT,quantile,0.025,7.96844315639948,2024,48,ILI
1,IT,quantile,0.975,8.61350400909412,2024,48,ILI
2,IT,quantile,0.975,9.07323684140871,2024,48,ILI
3,IT,quantile,0.975,9.54316248266178,2024,48,ILI
4,IT,quantile,0.975,10.0512124798988,2024,48,ILI
1,IT,quantile,0.05,8.01677193044372,2024,48,ILI
2,IT,quantile,0.05,8.0469092106308,2024,48,ILI
3,IT,quantile,0.05,8.08779653760264,2024,48,ILI
4,IT,quantile,0.05,8.13936425662846,2024,48,ILI
1,IT,quantile,0.95,8.55870895420852,2024,48,ILI
2,IT,quantile,0.95,8.96967186585056,2024,48,ILI
3,IT,quantile,0.95,9.41042378402575,2024,48,ILI
4,IT,quantile,0.95,9.87300085118081,2024,48,ILI
1,IT,quantile,0.1,8.06880401434145,2024,48,ILI
2,IT,quantile,0.1,8.15471151564515,2024,48,ILI
3,IT,quantile,0.1,8.22993862489488,2024,48,ILI
4,IT,quantile,0.1,8.30748755850417,2024,48,ILI
1,IT,quantile,0.9,8.49416223701276,2024,48,ILI
2,IT,quantile,0.9,8.86890468864568,2024,48,ILI
3,IT,quantile,0.9,9.25070548633165,2024,48,ILI
4,IT,quantile,0.9,9.65558521815165,2024,48,ILI
1,IT,quantile,0.15,8.11145592782655,2024,48,ILI
2,IT,quantile,0.15,8.21965294298203,2024,48,ILI
3,IT,quantile,0.15,8.32884834261212,2024,48,ILI
4,IT,quantile,0.15,8.43093895970195,2024,48,ILI
1,IT,quantile,0.85,8.44958320930922,2024,48,ILI
2,IT,quantile,0.85,8.79514032874247,2024,48,ILI
3,IT,quantile,0.85,9.15309599025577,2024,48,ILI
4,IT,quantile,0.85,9.51372174978256,2024,48,ILI
1,IT,quantile,0.2,8.14310239384735,2024,48,ILI
2,IT,quantile,0.2,8.26978113090492,2024,48,ILI
3,IT,quantile,0.2,8.40082489775846,2024,48,ILI
4,IT,quantile,0.2,8.53121855379133,2024,48,ILI
1,IT,quantile,0.8,8.41568457365964,2024,48,ILI
2,IT,quantile,0.8,8.73377451091931,2024,48,ILI
3,IT,quantile,0.8,9.06495953756689,2024,48,ILI
4,IT,quantile,0.8,9.409146780628,2024,48,ILI
1,IT,quantile,0.25,8.17224128955982,2024,48,ILI
2,IT,quantile,0.25,8.31816795055814,2024,48,ILI
3,IT,quantile,0.25,8.46467506764635,2024,48,ILI
4,IT,quantile,0.25,8.6157097422357,2024,48,ILI
1,IT,quantile,0.75,8.38875141108876,2024,48,ILI
2,IT,quantile,0.75,8.6868736588562,2024,48,ILI
3,IT,quantile,0.75,8.99660502842145,2024,48,ILI
4,IT,quantile,0.75,9.32363398946542,2024,48,ILI
1,IT,quantile,0.3,8.19603998924531,2024,48,ILI
2,IT,quantile,0.3,8.35903205928639,2024,48,ILI
3,IT,quantile,0.3,8.52281354960973,2024,48,ILI
4,IT,quantile,0.3,8.69244603731915,2024,48,ILI
1,IT,quantile,0.7,8.3632113431336,2024,48,ILI
2,IT,quantile,0.7,8.6447557649738,2024,48,ILI
3,IT,quantile,0.7,8.93252267609761,2024,48,ILI
4,IT,quantile,0.7,9.23682097666149,2024,48,ILI
1,IT,quantile,0.35,8.21554331386561,2024,48,ILI
2,IT,quantile,0.35,8.39710997878317,2024,48,ILI
3,IT,quantile,0.35,8.57728354908499,2024,48,ILI
4,IT,quantile,0.35,8.75868768629738,2024,48,ILI
1,IT,quantile,0.65,8.33938942520452,2024,48,ILI
2,IT,quantile,0.65,8.60839599550309,2024,48,ILI
3,IT,quantile,0.65,8.87540579685244,2024,48,ILI
4,IT,quantile,0.65,9.15836653155197,2024,48,ILI
1,IT,quantile,0.4,8.2371827168967,2024,48,ILI
2,IT,quantile,0.4,8.43100861443274,2024,48,ILI
3,IT,quantile,0.4,8.63096412827801,2024,48,ILI
4,IT,quantile,0.4,8.82971229345631,2024,48,ILI
1,IT,quantile,0.6,8.31770358568623,2024,48,ILI
2,IT,quantile,0.6,8.57124680575014,2024,48,ILI
3,IT,quantile,0.6,8.8271118501736,2024,48,ILI
4,IT,quantile,0.6,9.08901363793192,2024,48,ILI
1,IT,quantile,0.45,8.25733615233768,2024,48,ILI
2,IT,quantile,0.45,8.4644428852104,2024,48,ILI
3,IT,quantile,0.45,8.67551993773796,2024,48,ILI
4,IT,quantile,0.45,8.89537348634465,2024,48,ILI
1,IT,quantile,0.55,8.2968071664502,2024,48,ILI
2,IT,quantile,0.55,8.53688380522865,2024,48,ILI
3,IT,quantile,0.55,8.77856250281521,2024,48,ILI
4,IT,quantile,0.55,9.02235406056897,2024,48,ILI
1,IT,quantile,0.5,8.27683947695798,2024,48,ILI
2,IT,quantile,0.5,8.49810933842401,2024,48,ILI
3,IT,quantile,0.5,8.72913086220019,2024,48,ILI
4,IT,quantile,0.5,8.9594558386685,2024,48,ILI
