"orizzonte","luogo","tipo_valore","id_valore","valore","anno","settimana","target"
1,"IT","quantile","0.01",3.87792886710299,"2025",16,"ILI"
2,"IT","quantile","0.01",3.18196876014339,"2025",16,"ILI"
3,"IT","quantile","0.01",2.60756428792535,"2025",16,"ILI"
4,"IT","quantile","0.01",2.13509811383653,"2025",16,"ILI"
1,"IT","quantile","0.025",3.91468421978268,"2025",16,"ILI"
2,"IT","quantile","0.025",3.22749259441365,"2025",16,"ILI"
3,"IT","quantile","0.025",2.66312863934805,"2025",16,"ILI"
4,"IT","quantile","0.025",2.19191152480929,"2025",16,"ILI"
1,"IT","quantile","0.05",3.9460255885932,"2025",16,"ILI"
2,"IT","quantile","0.05",3.27220182462953,"2025",16,"ILI"
3,"IT","quantile","0.05",2.71158713694246,"2025",16,"ILI"
4,"IT","quantile","0.05",2.24705395310638,"2025",16,"ILI"
1,"IT","quantile","0.1",3.9869646641471,"2025",16,"ILI"
2,"IT","quantile","0.1",3.32479600434623,"2025",16,"ILI"
3,"IT","quantile","0.1",2.77216025893548,"2025",16,"ILI"
4,"IT","quantile","0.1",2.31055129478181,"2025",16,"ILI"
1,"IT","quantile","0.15",4.01286489561998,"2025",16,"ILI"
2,"IT","quantile","0.15",3.36159939777784,"2025",16,"ILI"
3,"IT","quantile","0.15",2.81428990964579,"2025",16,"ILI"
4,"IT","quantile","0.15",2.35441459001813,"2025",16,"ILI"
1,"IT","quantile","0.2",4.03375217906585,"2025",16,"ILI"
2,"IT","quantile","0.2",3.38833512058855,"2025",16,"ILI"
3,"IT","quantile","0.2",2.8473544793406,"2025",16,"ILI"
4,"IT","quantile","0.2",2.38992297187611,"2025",16,"ILI"
1,"IT","quantile","0.25",4.05129749716037,"2025",16,"ILI"
2,"IT","quantile","0.25",3.41423535206143,"2025",16,"ILI"
3,"IT","quantile","0.25",2.87659667616481,"2025",16,"ILI"
4,"IT","quantile","0.25",2.42114946062768,"2025",16,"ILI"
1,"IT","quantile","0.3",4.06675408691032,"2025",16,"ILI"
2,"IT","quantile","0.3",3.43721136385188,"2025",16,"ILI"
3,"IT","quantile","0.3",2.90249690763769,"2025",16,"ILI"
4,"IT","quantile","0.3",2.44924285686237,"2025",16,"ILI"
1,"IT","quantile","0.35",4.08137518532242,"2025",16,"ILI"
2,"IT","quantile","0.35",3.456845410291,"2025",16,"ILI"
3,"IT","quantile","0.35",2.92505517375922,"2025",16,"ILI"
4,"IT","quantile","0.35",2.476396325342,"2025",16,"ILI"
1,"IT","quantile","0.4",4.09641402940345,"2025",16,"ILI"
2,"IT","quantile","0.4",3.47773269373686,"2025",16,"ILI"
3,"IT","quantile","0.4",2.95053765956318,"2025",16,"ILI"
4,"IT","quantile","0.4",2.50187881114596,"2025",16,"ILI"
1,"IT","quantile","0.45",4.11019963647772,"2025",16,"ILI"
2,"IT","quantile","0.45",3.49694899450706,"2025",16,"ILI"
3,"IT","quantile","0.45",2.97434916269147,"2025",16,"ILI"
4,"IT","quantile","0.45",2.526943551281,"2025",16,"ILI"
1,"IT","quantile","0.5",4.12440298922091,"2025",16,"ILI"
2,"IT","quantile","0.5",3.51783627795293,"2025",16,"ILI"
3,"IT","quantile","0.5",2.9979517929853,"2025",16,"ILI"
4,"IT","quantile","0.5",2.55451476542954,"2025",16,"ILI"
1,"IT","quantile","0.55",4.1386063419641,"2025",16,"ILI"
2,"IT","quantile","0.55",3.53914130706771,"2025",16,"ILI"
3,"IT","quantile","0.55",3.02280766028588,"2025",16,"ILI"
4,"IT","quantile","0.55",2.58083274257133,"2025",16,"ILI"
1,"IT","quantile","0.6",4.15406293171404,"2025",16,"ILI"
2,"IT","quantile","0.6",3.56002859051358,"2025",16,"ILI"
3,"IT","quantile","0.6",3.04762175301957,"2025",16,"ILI"
4,"IT","quantile","0.6",2.60756846538204,"2025",16,"ILI"
1,"IT","quantile","0.65",4.16951952146398,"2025",16,"ILI"
2,"IT","quantile","0.65",3.58091587395945,"2025",16,"ILI"
3,"IT","quantile","0.65",3.07293714055596,"2025",16,"ILI"
4,"IT","quantile","0.65",2.63639291653734,"2025",16,"ILI"
1,"IT","quantile","0.7",4.18581160255176,"2025",16,"ILI"
2,"IT","quantile","0.7",3.6038918857499,"2025",16,"ILI"
3,"IT","quantile","0.7",3.10176159171126,"2025",16,"ILI"
4,"IT","quantile","0.7",2.66897707871289,"2025",16,"ILI"
1,"IT","quantile","0.75",4.20335692064629,"2025",16,"ILI"
2,"IT","quantile","0.75",3.63062760856061,"2025",16,"ILI"
3,"IT","quantile","0.75",3.13392800821789,"2025",16,"ILI"
4,"IT","quantile","0.75",2.70490320623978,"2025",16,"ILI"
1,"IT","quantile","0.8",4.22307451621918,"2025",16,"ILI"
2,"IT","quantile","0.8",3.65953560884969,"2025",16,"ILI"
3,"IT","quantile","0.8",3.16951993920965,"2025",16,"ILI"
4,"IT","quantile","0.8",2.74801455927205,"2025",16,"ILI"
1,"IT","quantile","0.85",4.24638472454477,"2025",16,"ILI"
2,"IT","quantile","0.85",3.69997338960089,"2025",16,"ILI"
3,"IT","quantile","0.85",3.21670431251386,"2025",16,"ILI"
4,"IT","quantile","0.85",2.80098471009077,"2025",16,"ILI"
1,"IT","quantile","0.9",4.2760446670379,"2025",16,"ILI"
