"orizzonte","luogo","tipo_valore","id_valore","valore","anno","settimana","target"
1,"IT","quantile","0.01",8.63819446054493,"2025",9,"ILI"
2,"IT","quantile","0.01",6.13929784108369,"2025",9,"ILI"
3,"IT","quantile","0.01",3.89838782087086,"2025",9,"ILI"
4,"IT","quantile","0.01",2.2025414637128,"2025",9,"ILI"
1,"IT","quantile","0.025",8.70606237525055,"2025",9,"ILI"
2,"IT","quantile","0.025",6.2328881170026,"2025",9,"ILI"
3,"IT","quantile","0.025",3.99788386998868,"2025",9,"ILI"
4,"IT","quantile","0.025",2.28432440863229,"2025",9,"ILI"
1,"IT","quantile","0.05",8.78739848793658,"2025",9,"ILI"
2,"IT","quantile","0.05",6.3344792191396,"2025",9,"ILI"
3,"IT","quantile","0.05",4.09694573306832,"2025",9,"ILI"
4,"IT","quantile","0.05",2.36610313815336,"2025",9,"ILI"
1,"IT","quantile","0.1",8.89398483721185,"2025",9,"ILI"
2,"IT","quantile","0.1",6.49466435943859,"2025",9,"ILI"
3,"IT","quantile","0.1",4.26889183498401,"2025",9,"ILI"
4,"IT","quantile","0.1",2.5198808728404,"2025",9,"ILI"
1,"IT","quantile","0.15",8.9863863707738,"2025",9,"ILI"
2,"IT","quantile","0.15",6.69868964339837,"2025",9,"ILI"
3,"IT","quantile","0.15",4.51300555800283,"2025",9,"ILI"
4,"IT","quantile","0.15",2.7480182358136,"2025",9,"ILI"
1,"IT","quantile","0.2",9.07145311106943,"2025",9,"ILI"
2,"IT","quantile","0.2",7.20361006721453,"2025",9,"ILI"
3,"IT","quantile","0.2",5.49080937757534,"2025",9,"ILI"
4,"IT","quantile","0.2",3.99231954406251,"2025",9,"ILI"
1,"IT","quantile","0.25",9.13729763452917,"2025",9,"ILI"
2,"IT","quantile","0.25",7.481489131649,"2025",9,"ILI"
3,"IT","quantile","0.25",5.84212068264162,"2025",9,"ILI"
4,"IT","quantile","0.25",4.36789046708722,"2025",9,"ILI"
1,"IT","quantile","0.3",9.19167627426225,"2025",9,"ILI"
2,"IT","quantile","0.3",7.71249296555387,"2025",9,"ILI"
3,"IT","quantile","0.3",6.4516672954636,"2025",9,"ILI"
4,"IT","quantile","0.3",5.34626336544764,"2025",9,"ILI"
1,"IT","quantile","0.35",9.23256563902279,"2025",9,"ILI"
2,"IT","quantile","0.35",7.82335794423449,"2025",9,"ILI"
3,"IT","quantile","0.35",6.63503712712166,"2025",9,"ILI"
4,"IT","quantile","0.35",5.62797844245243,"2025",9,"ILI"
1,"IT","quantile","0.4",9.26671036629705,"2025",9,"ILI"
2,"IT","quantile","0.4",7.89291201831169,"2025",9,"ILI"
3,"IT","quantile","0.4",6.73325591051552,"2025",9,"ILI"
4,"IT","quantile","0.4",5.74390189924776,"2025",9,"ILI"
1,"IT","quantile","0.45",9.29790431467106,"2025",9,"ILI"
2,"IT","quantile","0.45",7.94878712448704,"2025",9,"ILI"
3,"IT","quantile","0.45",6.80599261040655,"2025",9,"ILI"
4,"IT","quantile","0.45",5.82441600924015,"2025",9,"ILI"
1,"IT","quantile","0.5",9.32699056383062,"2025",9,"ILI"
2,"IT","quantile","0.5",7.99661081966315,"2025",9,"ILI"
3,"IT","quantile","0.5",6.86583019110509,"2025",9,"ILI"
4,"IT","quantile","0.5",5.89144084426,"2025",9,"ILI"
1,"IT","quantile","0.55",9.35228295440414,"2025",9,"ILI"
2,"IT","quantile","0.55",8.03876480395236,"2025",9,"ILI"
3,"IT","quantile","0.55",6.91409650311623,"2025",9,"ILI"
4,"IT","quantile","0.55",5.94895995582262,"2025",9,"ILI"
1,"IT","quantile","0.6",9.37715380513478,"2025",9,"ILI"
2,"IT","quantile","0.6",8.08134032808446,"2025",9,"ILI"
3,"IT","quantile","0.6",6.96425974442039,"2025",9,"ILI"
4,"IT","quantile","0.6",6.00188428309773,"2025",9,"ILI"
1,"IT","quantile","0.65",9.4024461957083,"2025",9,"ILI"
2,"IT","quantile","0.65",8.11927891394475,"2025",9,"ILI"
3,"IT","quantile","0.65",7.00767834823828,"2025",9,"ILI"
4,"IT","quantile","0.65",6.05036136503032,"2025",9,"ILI"
1,"IT","quantile","0.7",9.42689550659604,"2025",9,"ILI"
2,"IT","quantile","0.7",8.15553134043347,"2025",9,"ILI"
3,"IT","quantile","0.7",7.05404773095641,"2025",9,"ILI"
4,"IT","quantile","0.7",6.10136768602026,"2025",9,"ILI"
1,"IT","quantile","0.75",9.45471713622692,"2025",9,"ILI"
