anno,settimana,numero_casi,incidenza,numero_assistiti,target
2025,43,766.0,8.76,87486,ARI
2025,44,860.0,7.65,112428,ARI
2025,45,909.0,8.06,112738,ARI
2025,46,970.0,8.32,116613,ARI
2025,47,1185.0,10.41,113866,ARI
2025,48,1436.0,11.62,123571,ARI
2025,49,1512.0,11.73,128856,ARI
2025,50,2055.0,14.7,139842,ARI
2025,51,1815.0,17.76,102193,ARI
2025,52,2043.0,17.26,118343,ARI
2026,1,1596.0,17.37,91888,ARI
2026,2,2394.0,18.21,131431,ARI
2026,3,2181.0,17.26,126354,ARI
2026,04,1607.0,13.37,120153,ARI
