anno,settimana,numero_casi,incidenza,numero_assistiti,target
2025,43,838.0,6.81,123096,ARI
2025,44,856.0,7.13,119988,ARI
2025,45,1124.0,7.61,147759,ARI
2025,46,1069.0,8.34,128234,ARI
2025,47,1359.0,9.35,145383,ARI
