anno,settimana,numero_casi,incidenza,numero_assistiti,target
2025,43,856.0,7.58,112963,ARI
2025,44,924.0,7.42,124500,ARI
2025,45,1071.0,7.62,140526,ARI
2025,46,1310.0,8.5,154046,ARI
2025,47,1457.0,8.81,165395,ARI
