anno,settimana,numero_casi,numero_assistiti,incidenza,target
2025,42,17873,2497802,7.16,ARI
2025,43,18250,2517275,7.25,ARI
2025,44,18855,2543859,7.41,ARI
2025,45,20148,2563880,7.86,ARI
2025,46,21448,2547584,8.42,ARI
2025,47,23500,2509759,9.36,ARI
2025,48,25838,2400639,10.76,ARI
2025,49,20958,1692991,12.38,ARI
