anno,settimana,numero_casi,incidenza,numero_assistiti,target
2025,43,3221.0,7.66,420631,ARI
2025,44,3358.0,7.61,441149,ARI
2025,45,3372.0,7.95,424343,ARI
2025,46,3914.0,8.26,473741,ARI
2025,47,4374.0,9.35,467961,ARI
