anno,settimana,numero_casi,incidenza,numero_assistiti,target
2025,43,838.0,6.81,123096,ARI
2025,44,856.0,7.13,119988,ARI
2025,45,1124.0,7.61,147759,ARI
2025,46,1069.0,8.34,128234,ARI
2025,47,1359.0,9.35,145383,ARI
2025,48,1440.0,10.76,133872,ARI
2025,49,1491.0,12.16,122641,ARI
2025,50,2115.0,17.61,120090,ARI
2025,51,2190.0,17.78,123176,ARI
2025,52,2702.0,20.63,130964,ARI
2026,1,2095.0,19.41,107940,ARI
2026,2,2214.0,17.56,126062,ARI
2026,03,1677.0,13.14,127664,ARI
