anno,settimana,incidenza,target
2025,42,0.42452736318407963,ARI+_FLU_A
2025,43,0.43758683729433273,ARI+_FLU_A
2025,44,0.8961788617886178,ARI+_FLU_A
2025,45,1.4277534791252484,ARI+_FLU_A
