anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore
2023,47,IT,quantile,0.01,1,9.867
2023,47,IT,quantile,0.01,2,9.843
2023,47,IT,quantile,0.01,3,8.947
2023,47,IT,quantile,0.01,4,7.670
2023,47,IT,quantile,0.025,1,9.927
2023,47,IT,quantile,0.025,2,9.905
2023,47,IT,quantile,0.025,3,9.022
2023,47,IT,quantile,0.025,4,7.756
2023,47,IT,quantile,0.05,1,9.994
2023,47,IT,quantile,0.05,2,10.121
2023,47,IT,quantile,0.05,3,9.363
2023,47,IT,quantile,0.05,4,8.026
2023,47,IT,quantile,0.1,1,10.131
2023,47,IT,quantile,0.1,2,10.429
2023,47,IT,quantile,0.1,3,9.832
2023,47,IT,quantile,0.1,4,8.472
2023,47,IT,quantile,0.15,1,10.327
2023,47,IT,quantile,0.15,2,10.911
2023,47,IT,quantile,0.15,3,10.205
2023,47,IT,quantile,0.15,4,8.844
2023,47,IT,quantile,0.2,1,10.524
2023,47,IT,quantile,0.2,2,11.058
2023,47,IT,quantile,0.2,3,10.402
2023,47,IT,quantile,0.2,4,9.125
2023,47,IT,quantile,0.25,1,10.622
2023,47,IT,quantile,0.25,2,11.167
2023,47,IT,quantile,0.25,3,10.785
2023,47,IT,quantile,0.25,4,9.409
2023,47,IT,quantile,0.3,1,10.700
2023,47,IT,quantile,0.3,2,11.429
2023,47,IT,quantile,0.3,3,11.020
2023,47,IT,quantile,0.3,4,9.916
2023,47,IT,quantile,0.35,1,10.775
2023,47,IT,quantile,0.35,2,11.732
2023,47,IT,quantile,0.35,3,11.732
2023,47,IT,quantile,0.35,4,10.317
2023,47,IT,quantile,0.4,1,10.893
2023,47,IT,quantile,0.4,2,12.088
2023,47,IT,quantile,0.4,3,12.448
2023,47,IT,quantile,0.4,4,11.841
2023,47,IT,quantile,0.45,1,11.015
2023,47,IT,quantile,0.45,2,12.238
2023,47,IT,quantile,0.45,3,12.712
2023,47,IT,quantile,0.45,4,12.831
2023,47,IT,quantile,0.5,1,11.231
2023,47,IT,quantile,0.5,2,12.955
2023,47,IT,quantile,0.5,3,14.011
2023,47,IT,quantile,0.5,4,14.136
2023,47,IT,quantile,0.55,1,11.351
2023,47,IT,quantile,0.55,2,13.318
2023,47,IT,quantile,0.55,3,15.028
2023,47,IT,quantile,0.55,4,15.002
2023,47,IT,quantile,0.6,1,11.483
2023,47,IT,quantile,0.6,2,13.741
2023,47,IT,quantile,0.6,3,15.691
2023,47,IT,quantile,0.6,4,16.157
2023,47,IT,quantile,0.65,1,11.587
2023,47,IT,quantile,0.65,2,14.010
2023,47,IT,quantile,0.65,3,15.976
2023,47,IT,quantile,0.65,4,17.718
2023,47,IT,quantile,0.7,1,11.702
2023,47,IT,quantile,0.7,2,14.279
2023,47,IT,quantile,0.7,3,16.886
2023,47,IT,quantile,0.7,4,18.429
2023,47,IT,quantile,0.75,1,11.849
2023,47,IT,quantile,0.75,2,14.542
2023,47,IT,quantile,0.75,3,17.262
2023,47,IT,quantile,0.75,4,19.410
2023,47,IT,quantile,0.8,1,11.967
2023,47,IT,quantile,0.8,2,14.817
2023,47,IT,quantile,0.8,3,17.761
2023,47,IT,quantile,0.8,4,20.141
2023,47,IT,quantile,0.85,1,12.117
2023,47,IT,quantile,0.85,2,15.290
2023,47,IT,quantile,0.85,3,18.452
2023,47,IT,quantile,0.85,4,21.030
2023,47,IT,quantile,0.9,1,12.280
2023,47,IT,quantile,0.9,2,15.666
2023,47,IT,quantile,0.9,3,19.504
2023,47,IT,quantile,0.9,4,22.641
2023,47,IT,quantile,0.95,1,12.432
2023,47,IT,quantile,0.95,2,16.245
2023,47,IT,quantile,0.95,3,20.780
2023,47,IT,quantile,0.95,4,25.116
2023,47,IT,quantile,0.975,1,12.570
2023,47,IT,quantile,0.975,2,16.603
2023,47,IT,quantile,0.975,3,21.567
2023,47,IT,quantile,0.975,4,26.075
2023,47,IT,quantile,0.99,1,12.735
2023,47,IT,quantile,0.99,2,16.976
2023,47,IT,quantile,0.99,3,21.961
2023,47,IT,quantile,0.99,4,26.632
