anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore,target
2024,51,01,quantile,0.01,1,8.68,ILI
2024,51,01,quantile,0.01,2,7.37,ILI
2024,51,01,quantile,0.01,3,6.20,ILI
2024,51,01,quantile,0.01,4,5.11,ILI
2024,51,01,quantile,0.025,1,8.84,ILI
2024,51,01,quantile,0.025,2,7.61,ILI
2024,51,01,quantile,0.025,3,6.45,ILI
2024,51,01,quantile,0.025,4,5.47,ILI
2024,51,01,quantile,0.05,1,8.97,ILI
2024,51,01,quantile,0.05,2,7.78,ILI
2024,51,01,quantile,0.05,3,6.74,ILI
2024,51,01,quantile,0.05,4,5.67,ILI
2024,51,01,quantile,0.1,1,9.15,ILI
2024,51,01,quantile,0.1,2,8.00,ILI
2024,51,01,quantile,0.1,3,6.99,ILI
2024,51,01,quantile,0.1,4,6.13,ILI
2024,51,01,quantile,0.15,1,9.36,ILI
2024,51,01,quantile,0.15,2,8.19,ILI
2024,51,01,quantile,0.15,3,7.15,ILI
2024,51,01,quantile,0.15,4,6.33,ILI
2024,51,01,quantile,0.2,1,9.63,ILI
2024,51,01,quantile,0.2,2,8.47,ILI
2024,51,01,quantile,0.2,3,7.35,ILI
2024,51,01,quantile,0.2,4,6.44,ILI
2024,51,01,quantile,0.25,1,9.82,ILI
2024,51,01,quantile,0.25,2,8.72,ILI
2024,51,01,quantile,0.25,3,7.62,ILI
2024,51,01,quantile,0.25,4,6.62,ILI
2024,51,01,quantile,0.3,1,10.01,ILI
2024,51,01,quantile,0.3,2,8.94,ILI
2024,51,01,quantile,0.3,3,7.88,ILI
2024,51,01,quantile,0.3,4,6.87,ILI
2024,51,01,quantile,0.35,1,10.18,ILI
2024,51,01,quantile,0.35,2,9.16,ILI
2024,51,01,quantile,0.35,3,8.07,ILI
2024,51,01,quantile,0.35,4,7.08,ILI
2024,51,01,quantile,0.4,1,10.30,ILI
2024,51,01,quantile,0.4,2,9.32,ILI
2024,51,01,quantile,0.4,3,8.25,ILI
2024,51,01,quantile,0.4,4,7.24,ILI
2024,51,01,quantile,0.45,1,10.40,ILI
2024,51,01,quantile,0.45,2,9.45,ILI
2024,51,01,quantile,0.45,3,8.41,ILI
2024,51,01,quantile,0.45,4,7.40,ILI
