anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore
2024,11,IT,quantile,0.01,1,2.3900000000000015
2024,11,IT,quantile,0.01,2,0.6399999999999979
2024,11,IT,quantile,0.01,3,0.0
2024,11,IT,quantile,0.01,4,0.0
2024,11,IT,quantile,0.025,1,3.0100000000000007
2024,11,IT,quantile,0.025,2,1.450000000000002
2024,11,IT,quantile,0.025,3,0.3799999999999999
2024,11,IT,quantile,0.025,4,0.0
2024,11,IT,quantile,0.05,1,3.0999999999999988
2024,11,IT,quantile,0.05,2,2.0699999999999976
2024,11,IT,quantile,0.05,3,1.1899999999999986
2024,11,IT,quantile,0.05,4,0.4899999999999993
2024,11,IT,quantile,0.1,1,3.670000000000001
2024,11,IT,quantile,0.1,2,2.79
2024,11,IT,quantile,0.1,3,2.160000000000001
2024,11,IT,quantile,0.1,4,1.5390000000000004
2024,11,IT,quantile,0.15,1,4.1099999999999985
2024,11,IT,quantile,0.15,2,3.339999999999999
2024,11,IT,quantile,0.15,3,2.8200000000000007
2024,11,IT,quantile,0.15,4,2.3000000000000007
2024,11,IT,quantile,0.2,1,4.2700000000000005
2024,11,IT,quantile,0.2,2,3.740000000000001
2024,11,IT,quantile,0.2,3,3.288
2024,11,IT,quantile,0.2,4,2.9300000000000006
2024,11,IT,quantile,0.25,1,4.589999999999999
2024,11,IT,quantile,0.25,2,4.07
2024,11,IT,quantile,0.25,3,3.72
2024,11,IT,quantile,0.25,4,3.450000000000001
2024,11,IT,quantile,0.3,1,4.680000000000001
2024,11,IT,quantile,0.3,2,4.44
2024,11,IT,quantile,0.3,3,4.14
2024,11,IT,quantile,0.3,4,3.9399999999999964
2024,11,IT,quantile,0.35,1,4.95
2024,11,IT,quantile,0.35,2,4.7700000000000005
2024,11,IT,quantile,0.35,3,4.5
2024,11,IT,quantile,0.35,4,4.38
2024,11,IT,quantile,0.4,1,5.23
2024,11,IT,quantile,0.4,2,5.049999999999998
2024,11,IT,quantile,0.4,3,4.8599999999999985
2024,11,IT,quantile,0.4,4,4.789999999999997
2024,11,IT,quantile,0.45,1,5.41
2024,11,IT,quantile,0.45,2,5.350000000000002
2024,11,IT,quantile,0.45,3,5.240000000000001
2024,11,IT,quantile,0.45,4,5.1999999999999975
2024,11,IT,quantile,0.5,1,5.79
2024,11,IT,quantile,0.5,2,5.62
2024,11,IT,quantile,0.5,3,5.559999999999999
2024,11,IT,quantile,0.5,4,5.609999999999999
2024,11,IT,quantile,0.55,1,5.86
2024,11,IT,quantile,0.55,2,5.919999999999999
2024,11,IT,quantile,0.55,3,5.919999999999999
2024,11,IT,quantile,0.55,4,6.009999999999998
2024,11,IT,quantile,0.6,1,6.01
2024,11,IT,quantile,0.6,2,6.190000000000002
2024,11,IT,quantile,0.6,3,6.29
2024,11,IT,quantile,0.6,4,6.39
2024,11,IT,quantile,0.65,1,6.29
2024,11,IT,quantile,0.65,2,6.440000000000001
