anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore
2023,46,IT,quantile,0.01,1,6.3500000000000005
2023,46,IT,quantile,0.01,2,5.090000000000001
2023,46,IT,quantile,0.01,3,4.329999999999999
2023,46,IT,quantile,0.01,4,3.91
2023,46,IT,quantile,0.025,1,6.3500000000000005
2023,46,IT,quantile,0.025,2,5.34
2023,46,IT,quantile,0.025,3,4.920000000000001
2023,46,IT,quantile,0.025,4,4.259999999999998
2023,46,IT,quantile,0.05,1,6.3500000000000005
2023,46,IT,quantile,0.05,2,5.589999999999999
2023,46,IT,quantile,0.05,3,5.17
2023,46,IT,quantile,0.05,4,4.85
2023,46,IT,quantile,0.1,1,6.3500000000000005
2023,46,IT,quantile,0.1,2,6.180000000000001
2023,46,IT,quantile,0.1,3,5.7050000000000045
2023,46,IT,quantile,0.1,4,5.430000000000001
2023,46,IT,quantile,0.15,1,6.6
2023,46,IT,quantile,0.15,2,6.279999999999999
2023,46,IT,quantile,0.15,3,6.109999999999999
2023,46,IT,quantile,0.15,4,5.83
2023,46,IT,quantile,0.2,1,6.6
2023,46,IT,quantile,0.2,2,6.5200000000000005
2023,46,IT,quantile,0.2,3,6.3500000000000005
2023,46,IT,quantile,0.2,4,6.180000000000001
2023,46,IT,quantile,0.25,1,6.6
2023,46,IT,quantile,0.25,2,6.670000000000001
2023,46,IT,quantile,0.25,3,6.6
2023,46,IT,quantile,0.25,4,6.43
2023,46,IT,quantile,0.3,1,7.29
2023,46,IT,quantile,0.3,2,6.92
2023,46,IT,quantile,0.3,3,6.75
2023,46,IT,quantile,0.3,4,6.670000000000001
2023,46,IT,quantile,0.35,1,7.29
2023,46,IT,quantile,0.35,2,7.12
2023,46,IT,quantile,0.35,3,7.040000000000001
2023,46,IT,quantile,0.35,4,6.92
2023,46,IT,quantile,0.4,1,7.44
2023,46,IT,quantile,0.4,2,7.360000000000001
2023,46,IT,quantile,0.4,3,7.29
2023,46,IT,quantile,0.4,4,7.160000000000001
2023,46,IT,quantile,0.45,1,7.44
2023,46,IT,quantile,0.45,2,7.61
2023,46,IT,quantile,0.45,3,7.44
2023,46,IT,quantile,0.45,4,7.41
2023,46,IT,quantile,0.5,1,7.44
2023,46,IT,quantile,0.5,2,7.61
2023,46,IT,quantile,0.5,3,7.590000000000001
2023,46,IT,quantile,0.5,4,7.61
2023,46,IT,quantile,0.55,1,7.78
2023,46,IT,quantile,0.55,2,7.61
2023,46,IT,quantile,0.55,3,7.78
2023,46,IT,quantile,0.55,4,7.850000000000001
2023,46,IT,quantile,0.6,1,7.78
2023,46,IT,quantile,0.6,2,7.760000000000001
2023,46,IT,quantile,0.6,3,7.930000000000001
2023,46,IT,quantile,0.6,4,8.01
2023,46,IT,quantile,0.65,1,7.930000000000001
2023,46,IT,quantile,0.65,2,8.100000000000001
2023,46,IT,quantile,0.65,3,8.13
2023,46,IT,quantile,0.65,4,8.3
2023,46,IT,quantile,0.7,1,7.930000000000001
2023,46,IT,quantile,0.7,2,8.3
2023,46,IT,quantile,0.7,3,8.420000000000002
2023,46,IT,quantile,0.7,4,8.5
2023,46,IT,quantile,0.75,1,7.930000000000001
2023,46,IT,quantile,0.75,2,8.450000000000001
2023,46,IT,quantile,0.75,3,8.620000000000001
2023,46,IT,quantile,0.75,4,8.790000000000001
2023,46,IT,quantile,0.8,1,8.620000000000001
2023,46,IT,quantile,0.8,2,8.7
2023,46,IT,quantile,0.8,3,8.870000000000001
2023,46,IT,quantile,0.8,4,9.04
2023,46,IT,quantile,0.85,1,8.620000000000001
2023,46,IT,quantile,0.85,2,8.940000000000001
2023,46,IT,quantile,0.85,3,9.110000000000001
2023,46,IT,quantile,0.85,4,9.39
2023,46,IT,quantile,0.9,1,8.870000000000001
2023,46,IT,quantile,0.9,2,9.04
2023,46,IT,quantile,0.9,3,9.510000000000002
2023,46,IT,quantile,0.9,4,9.88
2023,46,IT,quantile,0.95,1,8.870000000000001
2023,46,IT,quantile,0.95,2,9.630000000000003
2023,46,IT,quantile,0.95,3,10.05
2023,46,IT,quantile,0.95,4,10.370000000000001
2023,46,IT,quantile,0.975,1,8.870000000000001
2023,46,IT,quantile,0.975,2,9.88
2023,46,IT,quantile,0.975,3,10.3
2023,46,IT,quantile,0.975,4,10.960000000000003
2023,46,IT,quantile,0.99,1,8.870000000000001
2023,46,IT,quantile,0.99,2,10.129999999999999
2023,46,IT,quantile,0.99,3,10.89
2023,46,IT,quantile,0.99,4,11.31
2023,46,01,quantile,0.01,1,8.38
2023,46,01,quantile,0.01,2,7.770000000000001
2023,46,01,quantile,0.01,3,7.160000000000002
2023,46,01,quantile,0.01,4,6.5500000000000025
2023,46,01,quantile,0.025,1,8.38
2023,46,01,quantile,0.025,2,7.770000000000001
2023,46,01,quantile,0.025,3,7.160000000000002
2023,46,01,quantile,0.025,4,6.5500000000000025
2023,46,01,quantile,0.05,1,8.38
2023,46,01,quantile,0.05,2,7.770000000000001
2023,46,01,quantile,0.05,3,7.160000000000002
2023,46,01,quantile,0.05,4,6.5500000000000025
2023,46,01,quantile,0.1,1,8.38
2023,46,01,quantile,0.1,2,7.770000000000001
2023,46,01,quantile,0.1,3,7.160000000000002
2023,46,01,quantile,0.1,4,7.770000000000001
2023,46,01,quantile,0.15,1,8.38
2023,46,01,quantile,0.15,2,7.770000000000001
2023,46,01,quantile,0.15,3,8.38
2023,46,01,quantile,0.15,4,7.770000000000001
2023,46,01,quantile,0.2,1,8.38
2023,46,01,quantile,0.2,2,7.770000000000001
2023,46,01,quantile,0.2,3,8.38
2023,46,01,quantile,0.2,4,7.770000000000001
2023,46,01,quantile,0.25,1,8.38
2023,46,01,quantile,0.25,2,7.770000000000001
2023,46,01,quantile,0.25,3,8.38
2023,46,01,quantile,0.25,4,7.770000000000001
2023,46,01,quantile,0.3,1,8.38
2023,46,01,quantile,0.3,2,8.99
2023,46,01,quantile,0.3,3,8.38
2023,46,01,quantile,0.3,4,7.770000000000001
2023,46,01,quantile,0.35,1,8.38
2023,46,01,quantile,0.35,2,8.99
2023,46,01,quantile,0.35,3,8.38
2023,46,01,quantile,0.35,4,8.99
2023,46,01,quantile,0.4,1,8.38
2023,46,01,quantile,0.4,2,8.99
2023,46,01,quantile,0.4,3,8.38
2023,46,01,quantile,0.4,4,8.99
2023,46,01,quantile,0.45,1,8.38
2023,46,01,quantile,0.45,2,8.99
2023,46,01,quantile,0.45,3,8.38
2023,46,01,quantile,0.45,4,8.99
2023,46,01,quantile,0.5,1,8.38
2023,46,01,quantile,0.5,2,8.99
2023,46,01,quantile,0.5,3,8.38
2023,46,01,quantile,0.5,4,8.99
2023,46,01,quantile,0.55,1,9.6
2023,46,01,quantile,0.55,2,8.99
2023,46,01,quantile,0.55,3,9.6
2023,46,01,quantile,0.55,4,8.99
2023,46,01,quantile,0.6,1,9.6
2023,46,01,quantile,0.6,2,8.99
2023,46,01,quantile,0.6,3,9.6
2023,46,01,quantile,0.6,4,8.99
2023,46,01,quantile,0.65,1,9.6
2023,46,01,quantile,0.65,2,8.99
2023,46,01,quantile,0.65,3,9.6
2023,46,01,quantile,0.65,4,8.99
2023,46,01,quantile,0.7,1,9.6
2023,46,01,quantile,0.7,2,8.99
2023,46,01,quantile,0.7,3,9.6
2023,46,01,quantile,0.7,4,10.209999999999999
2023,46,01,quantile,0.75,1,9.6
2023,46,01,quantile,0.75,2,10.209999999999999
2023,46,01,quantile,0.75,3,9.6
2023,46,01,quantile,0.75,4,10.209999999999999
2023,46,01,quantile,0.8,1,9.6
2023,46,01,quantile,0.8,2,10.209999999999999
2023,46,01,quantile,0.8,3,9.6
2023,46,01,quantile,0.8,4,10.209999999999999
2023,46,01,quantile,0.85,1,9.6
2023,46,01,quantile,0.85,2,10.209999999999999
2023,46,01,quantile,0.85,3,9.6
2023,46,01,quantile,0.85,4,10.209999999999999
