anno,settimana,orizzonte,luogo,tipo_valore,id_valore,valore,target
2026,08,1,IT,quantile,0.01,3.46397720394062,ARI
2026,08,2,IT,quantile,0.01,2.472219906555542,ARI
2026,08,3,IT,quantile,0.01,1.711977553050242,ARI
2026,08,4,IT,quantile,0.01,1.1590895732019135,ARI
2026,08,1,IT,quantile,0.025,3.5968297483142333,ARI
2026,08,2,IT,quantile,0.025,2.671688725479488,ARI
2026,08,3,IT,quantile,0.025,1.9598225356914554,ARI
2026,08,4,IT,quantile,0.025,1.4082172889257174,ARI
2026,08,1,IT,quantile,0.05,3.8809684882504802,ARI
2026,08,2,IT,quantile,0.05,2.960523790521787,ARI
2026,08,3,IT,quantile,0.05,2.1734167551160475,ARI
2026,08,4,IT,quantile,0.05,1.5132003238213316,ARI
2026,08,1,IT,quantile,0.1,4.135396809558757,ARI
2026,08,2,IT,quantile,0.1,3.1259681861140023,ARI
2026,08,3,IT,quantile,0.1,2.3331302319044602,ARI
2026,08,4,IT,quantile,0.1,1.7338148829781537,ARI
2026,08,1,IT,quantile,0.15,4.392897600471388,ARI
2026,08,2,IT,quantile,0.15,3.2759263204629456,ARI
2026,08,3,IT,quantile,0.15,2.47997370789122,ARI
2026,08,4,IT,quantile,0.15,1.8298188987545754,ARI
2026,08,1,IT,quantile,0.2,4.612173173532592,ARI
2026,08,2,IT,quantile,0.2,3.560611764028268,ARI
2026,08,3,IT,quantile,0.2,2.625674421515205,ARI
2026,08,4,IT,quantile,0.2,1.916800938063321,ARI
2026,08,1,IT,quantile,0.25,4.760783075379929,ARI
2026,08,2,IT,quantile,0.25,3.6822796928150963,ARI
2026,08,3,IT,quantile,0.25,2.7519203566319104,ARI
2026,08,4,IT,quantile,0.25,2.0290623958951612,ARI
2026,08,1,IT,quantile,0.3,4.895548920534857,ARI
2026,08,2,IT,quantile,0.3,3.763044426065093,ARI
2026,08,3,IT,quantile,0.3,2.851016283307337,ARI
2026,08,4,IT,quantile,0.3,2.150894971626964,ARI
2026,08,1,IT,quantile,0.35,5.035759141138781,ARI
2026,08,2,IT,quantile,0.35,3.8932315113817935,ARI
2026,08,3,IT,quantile,0.35,3.0314089634867987,ARI
2026,08,4,IT,quantile,0.35,2.3199221444348246,ARI
2026,08,1,IT,quantile,0.4,5.1894184097210365,ARI
2026,08,2,IT,quantile,0.4,4.058042651991626,ARI
2026,08,3,IT,quantile,0.4,3.192490977007117,ARI
2026,08,4,IT,quantile,0.4,2.4260632631138734,ARI
2026,08,1,IT,quantile,0.45,5.366301534727655,ARI
2026,08,2,IT,quantile,0.45,4.229688484757976,ARI
2026,08,3,IT,quantile,0.45,3.301602790835618,ARI
2026,08,4,IT,quantile,0.45,2.5527934916489468,ARI
2026,08,1,IT,quantile,0.5,5.74427857400518,ARI
2026,08,2,IT,quantile,0.5,4.457353454867755,ARI
2026,08,3,IT,quantile,0.5,3.433848004467837,ARI
2026,08,4,IT,quantile,0.5,2.6919557050096357,ARI
2026,08,1,IT,quantile,0.55,5.995159710834742,ARI
2026,08,2,IT,quantile,0.55,4.764344129918444,ARI
2026,08,3,IT,quantile,0.55,3.7038808747136702,ARI
2026,08,4,IT,quantile,0.55,2.8269554110305393,ARI
2026,08,1,IT,quantile,0.6,6.171888176907024,ARI
2026,08,2,IT,quantile,0.6,4.94355463815135,ARI
2026,08,3,IT,quantile,0.6,3.8725088946104917,ARI
2026,08,4,IT,quantile,0.6,3.0118614551064686,ARI
2026,08,1,IT,quantile,0.65,6.363575804037532,ARI
2026,08,2,IT,quantile,0.65,5.065321362890893,ARI
2026,08,3,IT,quantile,0.65,4.021326070312218,ARI
2026,08,4,IT,quantile,0.65,3.173299875364277,ARI
2026,08,1,IT,quantile,0.7,6.528152910290608,ARI
2026,08,2,IT,quantile,0.7,5.233604632387258,ARI
2026,08,3,IT,quantile,0.7,4.175707836593209,ARI
2026,08,4,IT,quantile,0.7,3.3402903172149845,ARI
2026,08,1,IT,quantile,0.75,6.722094352198512,ARI
2026,08,2,IT,quantile,0.75,5.500579442406275,ARI
2026,08,3,IT,quantile,0.75,4.463533354115462,ARI
2026,08,4,IT,quantile,0.75,3.5853624232108405,ARI
2026,08,1,IT,quantile,0.8,7.172138496905547,ARI
2026,08,2,IT,quantile,0.8,5.835780885463603,ARI
2026,08,3,IT,quantile,0.8,4.697568021328932,ARI
2026,08,4,IT,quantile,0.8,3.757456481268609,ARI
2026,08,1,IT,quantile,0.85,7.503396381262428,ARI
2026,08,2,IT,quantile,0.85,6.199926678818958,ARI
2026,08,3,IT,quantile,0.85,5.02448801221193,ARI
2026,08,4,IT,quantile,0.85,4.081030075827721,ARI
2026,08,1,IT,quantile,0.9,7.8560343934929,ARI
2026,08,2,IT,quantile,0.9,6.6405274773479315,ARI
2026,08,3,IT,quantile,0.9,5.582754269282404,ARI
2026,08,4,IT,quantile,0.9,4.665841208132113,ARI
2026,08,1,IT,quantile,0.95,8.411911843066552,ARI
2026,08,2,IT,quantile,0.95,7.3073117011423765,ARI
2026,08,3,IT,quantile,0.95,6.312050296201808,ARI
2026,08,4,IT,quantile,0.95,5.386741927736188,ARI
2026,08,1,IT,quantile,0.975,8.78398400461192,ARI
