anno,settimana,orizzonte,luogo,tipo_valore,id_valore,valore,target
2026,01,1,IT,quantile,0.01,11.103240139531396,ARI
2026,01,2,IT,quantile,0.01,9.194391912085775,ARI
2026,01,3,IT,quantile,0.01,7.2777384467048885,ARI
2026,01,4,IT,quantile,0.01,5.608492141851451,ARI
2026,01,1,IT,quantile,0.025,11.330482187310045,ARI
2026,01,2,IT,quantile,0.025,9.589818433198213,ARI
2026,01,3,IT,quantile,0.025,7.921318883839101,ARI
2026,01,4,IT,quantile,0.025,6.348538398793493,ARI
2026,01,1,IT,quantile,0.05,11.769987005937235,ARI
2026,01,2,IT,quantile,0.05,10.09366526435244,ARI
2026,01,3,IT,quantile,0.05,8.326835792562845,ARI
2026,01,4,IT,quantile,0.05,6.649286826458368,ARI
2026,01,1,IT,quantile,0.1,12.190076375496405,ARI
2026,01,2,IT,quantile,0.1,10.50038170314422,ARI
2026,01,3,IT,quantile,0.1,8.835210310626023,ARI
2026,01,4,IT,quantile,0.1,7.28911934773187,ARI
2026,01,1,IT,quantile,0.15,12.901476910924664,ARI
2026,01,2,IT,quantile,0.15,11.466618868071297,ARI
2026,01,3,IT,quantile,0.15,9.862275910100635,ARI
2026,01,4,IT,quantile,0.15,8.130231783556868,ARI
2026,01,1,IT,quantile,0.2,13.635598185554015,ARI
2026,01,2,IT,quantile,0.2,12.331190487241688,ARI
2026,01,3,IT,quantile,0.2,10.432265368258559,ARI
2026,01,4,IT,quantile,0.2,8.517674846408857,ARI
2026,01,1,IT,quantile,0.25,14.13558997119698,ARI
2026,01,2,IT,quantile,0.25,12.6346656280626,ARI
2026,01,3,IT,quantile,0.25,10.854807844324665,ARI
2026,01,4,IT,quantile,0.25,8.982474492475205,ARI
2026,01,1,IT,quantile,0.3,14.44603104015095,ARI
2026,01,2,IT,quantile,0.3,12.899150277616355,ARI
2026,01,3,IT,quantile,0.3,11.245486901974992,ARI
2026,01,4,IT,quantile,0.3,9.554434140584892,ARI
2026,01,1,IT,quantile,0.35,14.659653161966663,ARI
2026,01,2,IT,quantile,0.35,13.225335585637229,ARI
2026,01,3,IT,quantile,0.35,11.62924938413925,ARI
2026,01,4,IT,quantile,0.35,9.935198309401734,ARI
2026,01,1,IT,quantile,0.4,14.825827352599644,ARI
2026,01,2,IT,quantile,0.4,13.612068629195303,ARI
2026,01,3,IT,quantile,0.4,12.051076363162654,ARI
2026,01,4,IT,quantile,0.4,10.5839972904253,ARI
2026,01,1,IT,quantile,0.45,14.986475885549998,ARI
2026,01,2,IT,quantile,0.45,14.080563069536584,ARI
2026,01,3,IT,quantile,0.45,12.764949796603961,ARI
2026,01,4,IT,quantile,0.45,11.190078415527156,ARI
2026,01,1,IT,quantile,0.5,15.212196366640871,ARI
2026,01,2,IT,quantile,0.5,14.303894876759728,ARI
2026,01,3,IT,quantile,0.5,13.207134915665709,ARI
2026,01,4,IT,quantile,0.5,11.779035941154376,ARI
2026,01,1,IT,quantile,0.55,15.404652240913865,ARI
2026,01,2,IT,quantile,0.55,14.525335688334112,ARI
2026,01,3,IT,quantile,0.55,13.49292036754578,ARI
2026,01,4,IT,quantile,0.55,12.377078213869387,ARI
2026,01,1,IT,quantile,0.6,15.603047527416816,ARI
2026,01,2,IT,quantile,0.6,15.075448572051494,ARI
2026,01,3,IT,quantile,0.6,14.000179464192072,ARI
2026,01,4,IT,quantile,0.6,12.67466099669297,ARI
2026,01,1,IT,quantile,0.65,15.793474794492065,ARI
2026,01,2,IT,quantile,0.65,15.353245010518998,ARI
2026,01,3,IT,quantile,0.65,14.425546057767969,ARI
2026,01,4,IT,quantile,0.65,13.21185951953054,ARI
2026,01,1,IT,quantile,0.7,15.985325279842755,ARI
2026,01,2,IT,quantile,0.7,15.643914730844338,ARI
2026,01,3,IT,quantile,0.7,15.153754341860482,ARI
2026,01,4,IT,quantile,0.7,14.33978699598481,ARI
2026,01,1,IT,quantile,0.75,16.12022920700911,ARI
2026,01,2,IT,quantile,0.75,16.2101025711455,ARI
2026,01,3,IT,quantile,0.75,16.156033109412324,ARI
2026,01,4,IT,quantile,0.75,15.815628105549202,ARI
2026,01,1,IT,quantile,0.8,16.242711773000885,ARI
2026,01,2,IT,quantile,0.8,16.43144506094404,ARI
2026,01,3,IT,quantile,0.8,16.558907380787453,ARI
2026,01,4,IT,quantile,0.8,16.639002015871988,ARI
2026,01,1,IT,quantile,0.85,16.436599328173088,ARI
2026,01,2,IT,quantile,0.85,16.69475414295437,ARI
2026,01,3,IT,quantile,0.85,16.836420604826998,ARI
2026,01,4,IT,quantile,0.85,16.99962976706724,ARI
2026,01,1,IT,quantile,0.9,16.630331127882176,ARI
2026,01,2,IT,quantile,0.9,16.973855097713493,ARI
2026,01,3,IT,quantile,0.9,17.30673457700077,ARI
2026,01,4,IT,quantile,0.9,17.48496529914059,ARI
2026,01,1,IT,quantile,0.95,16.901882639568232,ARI
2026,01,2,IT,quantile,0.95,17.343208145857943,ARI
2026,01,3,IT,quantile,0.95,17.828880235458367,ARI
2026,01,4,IT,quantile,0.95,18.31181832758816,ARI
2026,01,1,IT,quantile,0.975,17.081511235952267,ARI
2026,01,2,IT,quantile,0.975,17.62780168524959,ARI
2026,01,3,IT,quantile,0.975,18.21442578159846,ARI
2026,01,4,IT,quantile,0.975,18.842333644141885,ARI
2026,01,1,IT,quantile,0.99,17.434607013573263,ARI
2026,01,2,IT,quantile,0.99,18.01467171763304,ARI
2026,01,3,IT,quantile,0.99,18.59924132098017,ARI
2026,01,4,IT,quantile,0.99,19.19818019839223,ARI
