anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore
2024,1,IT,quantile,0.01,1,6.23
2024,1,IT,quantile,0.025,1,6.51
2024,1,IT,quantile,0.05,1,6.96
2024,1,IT,quantile,0.1,1,7.55
2024,1,IT,quantile,0.15,1,8.01
2024,1,IT,quantile,0.2,1,8.43
2024,1,IT,quantile,0.25,1,8.86
2024,1,IT,quantile,0.3,1,9.31
2024,1,IT,quantile,0.35,1,9.77
2024,1,IT,quantile,0.4,1,10.29
2024,1,IT,quantile,0.45,1,10.77
2024,1,IT,quantile,0.5,1,11.24
2024,1,IT,quantile,0.55,1,11.73
2024,1,IT,quantile,0.6,1,12.27
2024,1,IT,quantile,0.65,1,12.73
2024,1,IT,quantile,0.7,1,13.37
2024,1,IT,quantile,0.75,1,14.02
2024,1,IT,quantile,0.8,1,14.8
2024,1,IT,quantile,0.85,1,15.7
2024,1,IT,quantile,0.9,1,16.78
2024,1,IT,quantile,0.95,1,18.13
2024,1,IT,quantile,0.975,1,19.33
2024,1,IT,quantile,0.99,1,20.87
2024,1,IT,quantile,0.01,2,3.7
2024,1,IT,quantile,0.025,2,3.87
2024,1,IT,quantile,0.05,2,4.1
2024,1,IT,quantile,0.1,2,4.51
2024,1,IT,quantile,0.15,2,4.87
2024,1,IT,quantile,0.2,2,5.23
2024,1,IT,quantile,0.25,2,5.59
2024,1,IT,quantile,0.3,2,5.91
2024,1,IT,quantile,0.35,2,6.28
2024,1,IT,quantile,0.4,2,6.69
2024,1,IT,quantile,0.45,2,7.14
2024,1,IT,quantile,0.5,2,7.58
2024,1,IT,quantile,0.55,2,8.11
2024,1,IT,quantile,0.6,2,8.66
2024,1,IT,quantile,0.65,2,9.42
2024,1,IT,quantile,0.7,2,10.04
2024,1,IT,quantile,0.75,2,10.69
2024,1,IT,quantile,0.8,2,11.63
2024,1,IT,quantile,0.85,2,12.6
2024,1,IT,quantile,0.9,2,13.89
2024,1,IT,quantile,0.95,2,15.38
2024,1,IT,quantile,0.975,2,16.92
2024,1,IT,quantile,0.99,2,18.5
2024,1,IT,quantile,0.01,3,2.07
2024,1,IT,quantile,0.025,3,2.17
2024,1,IT,quantile,0.05,3,2.3
2024,1,IT,quantile,0.1,3,2.57
2024,1,IT,quantile,0.15,3,2.81
2024,1,IT,quantile,0.2,3,3.06
2024,1,IT,quantile,0.25,3,3.29
2024,1,IT,quantile,0.3,3,3.52
2024,1,IT,quantile,0.35,3,3.81
2024,1,IT,quantile,0.4,3,4.13
2024,1,IT,quantile,0.45,3,4.46
2024,1,IT,quantile,0.5,3,4.85
2024,1,IT,quantile,0.55,3,5.26
2024,1,IT,quantile,0.6,3,5.79
2024,1,IT,quantile,0.65,3,6.46
2024,1,IT,quantile,0.7,3,7.08
2024,1,IT,quantile,0.75,3,7.71
2024,1,IT,quantile,0.8,3,8.58
2024,1,IT,quantile,0.85,3,9.63
2024,1,IT,quantile,0.9,3,10.69
2024,1,IT,quantile,0.95,3,12.49
2024,1,IT,quantile,0.975,3,13.86
2024,1,IT,quantile,0.99,3,15.33
2024,1,IT,quantile,0.01,4,1.11
2024,1,IT,quantile,0.025,4,1.16
2024,1,IT,quantile,0.05,4,1.25
2024,1,IT,quantile,0.1,4,1.42
2024,1,IT,quantile,0.15,4,1.58
2024,1,IT,quantile,0.2,4,1.73
2024,1,IT,quantile,0.25,4,1.88
2024,1,IT,quantile,0.3,4,2.06
2024,1,IT,quantile,0.35,4,2.25
2024,1,IT,quantile,0.4,4,2.45
2024,1,IT,quantile,0.45,4,2.69
2024,1,IT,quantile,0.5,4,2.98
2024,1,IT,quantile,0.55,4,3.35
2024,1,IT,quantile,0.6,4,3.72
2024,1,IT,quantile,0.65,4,4.24
2024,1,IT,quantile,0.7,4,4.74
2024,1,IT,quantile,0.75,4,5.33
2024,1,IT,quantile,0.8,4,6.1
2024,1,IT,quantile,0.85,4,7.0
2024,1,IT,quantile,0.9,4,7.98
2024,1,IT,quantile,0.95,4,9.77
2024,1,IT,quantile,0.975,4,10.99
2024,1,IT,quantile,0.99,4,12.25
