anno,settimana,orizzonte,luogo,tipo_valore,id_valore,valore,target
2025,50,1,IT,quantile,0.01,15.604402172096353,ARI
2025,50,2,IT,quantile,0.01,17.686246095150604,ARI
2025,50,3,IT,quantile,0.01,19.9240811599376,ARI
2025,50,4,IT,quantile,0.01,22.587270276968127,ARI
2025,50,1,IT,quantile,0.025,15.733340067335018,ARI
2025,50,2,IT,quantile,0.025,17.94795280106427,ARI
2025,50,3,IT,quantile,0.025,20.33741568546833,ARI
2025,50,4,IT,quantile,0.025,22.971961180140227,ARI
2025,50,1,IT,quantile,0.05,15.860855977339959,ARI
2025,50,2,IT,quantile,0.05,18.101324113194316,ARI
2025,50,3,IT,quantile,0.05,20.687197203109925,ARI
2025,50,4,IT,quantile,0.05,23.398252967662426,ARI
2025,50,1,IT,quantile,0.1,16.002812923288563,ARI
2025,50,2,IT,quantile,0.1,18.346864769835044,ARI
2025,50,3,IT,quantile,0.1,20.967569877458427,ARI
2025,50,4,IT,quantile,0.1,23.9152751899299,ARI
2025,50,1,IT,quantile,0.15,16.163624429504743,ARI
2025,50,2,IT,quantile,0.15,18.525846439326948,ARI
2025,50,3,IT,quantile,0.15,21.29255421664879,ARI
2025,50,4,IT,quantile,0.15,24.342673907758066,ARI
2025,50,1,IT,quantile,0.2,16.27004935339125,ARI
2025,50,2,IT,quantile,0.2,18.684078241809896,ARI
2025,50,3,IT,quantile,0.2,21.514276901725363,ARI
2025,50,4,IT,quantile,0.2,24.67486797735081,ARI
2025,50,1,IT,quantile,0.25,16.37228920313069,ARI
2025,50,2,IT,quantile,0.25,18.863211199165974,ARI
2025,50,3,IT,quantile,0.25,21.681982455594078,ARI
2025,50,4,IT,quantile,0.25,24.945244778063113,ARI
2025,50,1,IT,quantile,0.3,16.474731830781252,ARI
2025,50,2,IT,quantile,0.3,18.97819468452105,ARI
2025,50,3,IT,quantile,0.3,21.881327768499688,ARI
2025,50,4,IT,quantile,0.3,25.25729402066635,ARI
2025,50,1,IT,quantile,0.35,16.558005406419806,ARI
2025,50,2,IT,quantile,0.35,19.109177203275927,ARI
2025,50,3,IT,quantile,0.35,22.05792291541537,ARI
2025,50,4,IT,quantile,0.35,25.476582509443805,ARI
2025,50,1,IT,quantile,0.4,16.651685909250567,ARI
2025,50,2,IT,quantile,0.4,19.216603002230613,ARI
2025,50,3,IT,quantile,0.4,22.25943491236138,ARI
2025,50,4,IT,quantile,0.4,25.710160678100326,ARI
2025,50,1,IT,quantile,0.45,16.71786730695215,ARI
2025,50,2,IT,quantile,0.45,19.332684812739295,ARI
2025,50,3,IT,quantile,0.45,22.389224219549963,ARI
2025,50,4,IT,quantile,0.45,25.88406023675019,ARI
2025,50,1,IT,quantile,0.5,16.78188885791976,ARI
2025,50,2,IT,quantile,0.5,19.45496896300961,ARI
2025,50,3,IT,quantile,0.5,22.571875968261786,ARI
2025,50,4,IT,quantile,0.5,26.11544706330496,ARI
2025,50,1,IT,quantile,0.55,16.853774388474204,ARI
2025,50,2,IT,quantile,0.55,19.53443001460171,ARI
2025,50,3,IT,quantile,0.55,22.73067155186161,ARI
2025,50,4,IT,quantile,0.55,26.376163327106568,ARI
2025,50,1,IT,quantile,0.6,16.924544784320855,ARI
2025,50,2,IT,quantile,0.6,19.64418720250421,ARI
2025,50,3,IT,quantile,0.6,22.8748451070518,ARI
2025,50,4,IT,quantile,0.6,26.603646577575628,ARI
2025,50,1,IT,quantile,0.65,16.98302059591699,ARI
2025,50,2,IT,quantile,0.65,19.764172751413888,ARI
2025,50,3,IT,quantile,0.65,23.040595307755122,ARI
2025,50,4,IT,quantile,0.65,26.865334373931997,ARI
2025,50,1,IT,quantile,0.7,17.07296567621791,ARI
2025,50,2,IT,quantile,0.7,19.89656326159381,ARI
2025,50,3,IT,quantile,0.7,23.255739290136095,ARI
2025,50,4,IT,quantile,0.7,27.126394017859962,ARI
2025,50,1,IT,quantile,0.75,17.149301322631985,ARI
2025,50,2,IT,quantile,0.75,20.03311962691972,ARI
2025,50,3,IT,quantile,0.75,23.469721719022935,ARI
2025,50,4,IT,quantile,0.75,27.389334759098062,ARI
2025,50,1,IT,quantile,0.8,17.232182033745055,ARI
2025,50,2,IT,quantile,0.8,20.1704618209062,ARI
2025,50,3,IT,quantile,0.8,23.631079971386306,ARI
2025,50,4,IT,quantile,0.8,27.71513144512195,ARI
2025,50,1,IT,quantile,0.85,17.348918734928414,ARI
2025,50,2,IT,quantile,0.85,20.37223305058257,ARI
2025,50,3,IT,quantile,0.85,23.93964184585234,ARI
2025,50,4,IT,quantile,0.85,28.18188408820615,ARI
2025,50,1,IT,quantile,0.9,17.495313939265078,ARI
2025,50,2,IT,quantile,0.9,20.56236144418254,ARI
2025,50,3,IT,quantile,0.9,24.261591599599114,ARI
2025,50,4,IT,quantile,0.9,28.646550868097314,ARI
2025,50,1,IT,quantile,0.95,17.66199385910801,ARI
2025,50,2,IT,quantile,0.95,20.940157464070325,ARI
2025,50,3,IT,quantile,0.95,24.89411352321729,ARI
2025,50,4,IT,quantile,0.95,29.51641761827566,ARI
2025,50,1,IT,quantile,0.975,17.8061994891736,ARI
2025,50,2,IT,quantile,0.975,21.216678646430264,ARI
2025,50,3,IT,quantile,0.975,25.359267321651078,ARI
2025,50,4,IT,quantile,0.975,30.227117530804183,ARI
2025,50,1,IT,quantile,0.99,17.96307921271491,ARI
2025,50,2,IT,quantile,0.99,21.41507060122051,ARI
2025,50,3,IT,quantile,0.99,25.773167936233495,ARI
2025,50,4,IT,quantile,0.99,30.84345141341609,ARI
