,anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore,target
642,2025,46,07,quantile,0.975,4,19.976133795797683,ARI
643,2025,46,07,quantile,0.99,4,20.57883468489876,ARI
644,2025,46,08,quantile,0.01,1,5.546937019245601,ARI
645,2025,46,08,quantile,0.025,1,5.57359756798082,ARI
646,2025,46,08,quantile,0.05,1,5.606243308108819,ARI
647,2025,46,08,quantile,0.1,1,5.670538158216319,ARI
648,2025,46,08,quantile,0.15,1,5.746078392033549,ARI
649,2025,46,08,quantile,0.2,1,5.824595991336395,ARI
650,2025,46,08,quantile,0.25,1,5.910831300780938,ARI
651,2025,46,08,quantile,0.3,1,5.962374403934486,ARI
652,2025,46,08,quantile,0.35,1,6.02662471646151,ARI
653,2025,46,08,quantile,0.4,1,6.105361193315208,ARI
654,2025,46,08,quantile,0.45,1,6.203778766204072,ARI
655,2025,46,08,quantile,0.5,1,6.290575216469515,ARI
656,2025,46,08,quantile,0.55,1,6.358829988809434,ARI
657,2025,46,08,quantile,0.6,1,6.447537610753418,ARI
658,2025,46,08,quantile,0.65,1,6.530732337042741,ARI
659,2025,46,08,quantile,0.7,1,6.59726353718498,ARI
660,2025,46,08,quantile,0.75,1,6.673718925314924,ARI
661,2025,46,08,quantile,0.8,1,6.759705166316289,ARI
662,2025,46,08,quantile,0.85,1,6.873373219448723,ARI
663,2025,46,08,quantile,0.9,1,6.988747221787137,ARI
664,2025,46,08,quantile,0.95,1,7.046842813873283,ARI
665,2025,46,08,quantile,0.975,1,7.082662733555814,ARI
666,2025,46,08,quantile,0.99,1,7.12603119072771,ARI
667,2025,46,08,quantile,0.01,2,5.0556701027117334,ARI
668,2025,46,08,quantile,0.025,2,5.121382112300732,ARI
669,2025,46,08,quantile,0.05,2,5.202353290715028,ARI
670,2025,46,08,quantile,0.1,2,5.363454072125323,ARI
671,2025,46,08,quantile,0.15,2,5.55549727837158,ARI
672,2025,46,08,quantile,0.2,2,5.758276383081211,ARI
673,2025,46,08,quantile,0.25,2,5.984711011555117,ARI
674,2025,46,08,quantile,0.3,2,6.121914349082273,ARI
675,2025,46,08,quantile,0.35,2,6.294897256715884,ARI
676,2025,46,08,quantile,0.4,2,6.509836454628388,ARI
677,2025,46,08,quantile,0.45,2,6.783077453893982,ARI
678,2025,46,08,quantile,0.5,2,7.028279865452883,ARI
679,2025,46,08,quantile,0.55,2,7.223886976393516,ARI
680,2025,46,08,quantile,0.6,2,7.481768321031224,ARI
681,2025,46,08,quantile,0.65,2,7.727400110530198,ARI
682,2025,46,08,quantile,0.7,2,7.926434764383641,ARI
683,2025,46,08,quantile,0.75,2,8.158052773028874,ARI
684,2025,46,08,quantile,0.8,2,8.422219512777293,ARI
685,2025,46,08,quantile,0.85,2,8.777413653255717,ARI
686,2025,46,08,quantile,0.9,2,9.144903579687355,ARI
687,2025,46,08,quantile,0.95,2,9.332606056872454,ARI
688,2025,46,08,quantile,0.975,2,9.449224939134245,ARI
689,2025,46,08,quantile,0.99,2,9.591325156654646,ARI
690,2025,46,08,quantile,0.01,3,4.709084436283511,ARI
691,2025,46,08,quantile,0.025,3,4.803927438956598,ARI
692,2025,46,08,quantile,0.05,3,4.921694070870221,ARI
693,2025,46,08,quantile,0.1,3,5.158924006344037,ARI
694,2025,46,08,quantile,0.15,3,5.446729530485046,ARI
695,2025,46,08,quantile,0.2,3,5.7564350578857715,ARI
696,2025,46,08,quantile,0.25,3,6.109195749694736,ARI
697,2025,46,08,quantile,0.3,3,6.326440738157887,ARI
698,2025,46,08,quantile,0.35,3,6.604044588627962,ARI
699,2025,46,08,quantile,0.4,3,6.954647733341452,ARI
700,2025,46,08,quantile,0.45,3,7.409248199406155,ARI
701,2025,46,08,quantile,0.5,3,7.825522188880981,ARI
702,2025,46,08,quantile,0.55,3,8.163143784421749,ARI
703,2025,46,08,quantile,0.6,3,8.615624300295117,ARI
704,2025,46,08,quantile,0.65,3,9.054306456359987,ARI
705,2025,46,08,quantile,0.7,3,9.415119396792543,ARI
706,2025,46,08,quantile,0.75,3,9.841010822265059,ARI
707,2025,46,08,quantile,0.8,3,10.334466268259693,ARI
708,2025,46,08,quantile,0.85,3,11.010683785720236,ARI
709,2025,46,08,quantile,0.9,3,11.72532304220158,ARI
710,2025,46,08,quantile,0.95,3,12.096109693074988,ARI
711,2025,46,08,quantile,0.975,3,12.328416244835694,ARI
712,2025,46,08,quantile,0.99,3,12.61346944117207,ARI
713,2025,46,08,quantile,0.01,4,4.378680212157039,ARI
714,2025,46,08,quantile,0.025,4,4.497627693180188,ARI
715,2025,46,08,quantile,0.05,4,4.646433424323689,ARI
716,2025,46,08,quantile,0.1,4,4.949829489221016,ARI
717,2025,46,08,quantile,0.15,4,5.324243759749212,ARI
718,2025,46,08,quantile,0.2,4,5.7346101700707734,ARI
719,2025,46,08,quantile,0.25,4,6.211066440586341,ARI
720,2025,46,08,quantile,0.3,4,6.509104356777037,ARI
721,2025,46,08,quantile,0.35,4,6.894899394004027,ARI
722,2025,46,08,quantile,0.4,4,7.389813645330477,ARI
723,2025,46,08,quantile,0.45,4,8.043758864116363,ARI
724,2025,46,08,quantile,0.5,4,8.654168823553082,ARI
725,2025,46,08,quantile,0.55,4,9.15705825138025,ARI
726,2025,46,08,quantile,0.6,4,9.841549615695822,ARI
727,2025,46,08,quantile,0.65,4,10.516270405616456,ARI
728,2025,46,08,quantile,0.7,4,11.079010794586003,ARI
729,2025,46,08,quantile,0.75,4,11.752080643097877,ARI
730,2025,46,08,quantile,0.8,4,12.543368120635488,ARI
731,2025,46,08,quantile,0.85,4,13.646817789842256,ARI
732,2025,46,08,quantile,0.9,4,14.835727424610461,ARI
733,2025,46,08,quantile,0.95,4,15.461375745447398,ARI
734,2025,46,08,quantile,0.975,4,15.856317191238809,ARI
735,2025,46,08,quantile,0.99,4,16.34397461973485,ARI
736,2025,46,09,quantile,0.01,1,7.68948017051471,ARI
737,2025,46,09,quantile,0.025,1,7.726115517036583,ARI
738,2025,46,09,quantile,0.05,1,7.770973950759373,ARI
739,2025,46,09,quantile,0.1,1,7.859316834232251,ARI
740,2025,46,09,quantile,0.15,1,7.9631035466425395,ARI
741,2025,46,09,quantile,0.2,1,8.070972231608776,ARI
742,2025,46,09,quantile,0.25,1,8.189433430560669,ARI
743,2025,46,09,quantile,0.3,1,8.260232965006686,ARI
744,2025,46,09,quantile,0.35,1,8.348481794939737,ARI
745,2025,46,09,quantile,0.4,1,8.456619601473047,ARI
746,2025,46,09,quantile,0.45,1,8.591775369328651,ARI
747,2025,46,09,quantile,0.5,1,8.710960632635189,ARI
748,2025,46,09,quantile,0.55,1,8.80467779038835,ARI
749,2025,46,09,quantile,0.6,1,8.926467969861875,ARI
750,2025,46,09,quantile,0.65,1,9.040679257834192,ARI
751,2025,46,09,quantile,0.7,1,9.13200766563916,ARI
752,2025,46,09,quantile,0.75,1,9.236951535538275,ARI
753,2025,46,09,quantile,0.8,1,9.354967954500946,ARI
754,2025,46,09,quantile,0.85,1,9.510962111613997,ARI
755,2025,46,09,quantile,0.9,1,9.669279322206947,ARI
756,2025,46,09,quantile,0.95,1,9.74899171166927,ARI
757,2025,46,09,quantile,0.975,1,9.798137575639242,ARI
758,2025,46,09,quantile,0.99,1,9.85763789232401,ARI
759,2025,46,09,quantile,0.01,2,6.921124827408871,ARI
760,2025,46,09,quantile,0.025,2,7.010432959939964,ARI
761,2025,46,09,quantile,0.05,2,7.120464818418601,ARI
762,2025,46,09,quantile,0.1,2,7.339337013950818,ARI
763,2025,46,09,quantile,0.15,2,7.600165553527631,ARI
764,2025,46,09,quantile,0.2,2,7.875480075814477,ARI
765,2025,46,09,quantile,0.25,2,8.18279828903803,ARI
766,2025,46,09,quantile,0.3,2,8.36895397651493,ARI
767,2025,46,09,quantile,0.35,2,8.60359406945955,ARI
768,2025,46,09,quantile,0.4,2,8.895052015535924,ARI
769,2025,46,09,quantile,0.45,2,9.265420898915398,ARI
770,2025,46,09,quantile,0.5,2,9.597647206171231,ARI
771,2025,46,09,quantile,0.55,2,9.862584902090944,ARI
772,2025,46,09,quantile,0.6,2,10.21174704723998,ARI
773,2025,46,09,quantile,0.65,2,10.544195900539355,ARI
774,2025,46,09,quantile,0.7,2,10.813488994892076,ARI
775,2025,46,09,quantile,0.75,2,11.12676676698905,ARI
776,2025,46,09,quantile,0.8,2,11.483939330578139,ARI
777,2025,46,09,quantile,0.85,2,11.96397312741026,ARI
778,2025,46,09,quantile,0.9,2,12.460369938083492,ARI
779,2025,46,09,quantile,0.95,2,12.71381575156148,ARI
780,2025,46,09,quantile,0.975,2,12.871247580259706,ARI
781,2025,46,09,quantile,0.99,2,13.063044314704479,ARI
782,2025,46,09,quantile,0.01,3,6.365012529435997,ARI
783,2025,46,09,quantile,0.025,3,6.491994253941628,ARI
784,2025,46,09,quantile,0.05,3,6.6496224016371634,ARI
785,2025,46,09,quantile,0.1,3,6.967000448599725,ARI
786,2025,46,09,quantile,0.15,3,7.351779105589379,ARI
787,2025,46,09,quantile,0.2,3,7.765524770374913,ARI
788,2025,46,09,quantile,0.25,3,8.236406244546044,ARI
789,2025,46,09,quantile,0.3,3,8.52619706238612,ARI
790,2025,46,09,quantile,0.35,3,8.896287839726767,ARI
791,2025,46,09,quantile,0.4,3,9.36336159536878,ARI
792,2025,46,09,quantile,0.45,3,9.968435281977493,ARI
793,2025,46,09,quantile,0.5,3,10.521970001427448,ARI
794,2025,46,09,quantile,0.55,3,10.970556931093107,ARI
795,2025,46,09,quantile,0.6,3,11.571258858643976,ARI
796,2025,46,09,quantile,0.65,3,12.153111250771389,ARI
797,2025,46,09,quantile,0.7,3,12.631301321767786,ARI
798,2025,46,09,quantile,0.75,3,13.195302882739213,ARI
799,2025,46,09,quantile,0.8,3,13.848200419318047,ARI
800,2025,46,09,quantile,0.85,3,14.741925689442013,ARI
801,2025,46,09,quantile,0.9,3,15.685221252578671,ARI
802,2025,46,09,quantile,0.95,3,16.17416555505943,ARI
803,2025,46,09,quantile,0.975,3,16.48033613149238,ARI
804,2025,46,09,quantile,0.99,3,16.855853214889827,ARI
805,2025,46,09,quantile,0.01,4,5.83631495793418,ARI
806,2025,46,09,quantile,0.025,4,5.992937610223745,ARI
807,2025,46,09,quantile,0.05,4,6.188777151895207,ARI
808,2025,46,09,quantile,0.1,4,6.587737416831539,ARI
809,2025,46,09,quantile,0.15,4,7.079489031166968,ARI
810,2025,46,09,quantile,0.2,4,7.617730053996357,ARI
811,2025,46,09,quantile,0.25,4,8.241732761002183,ARI
812,2025,46,09,quantile,0.3,4,8.6315775804001,ARI
813,2025,46,09,quantile,0.35,4,9.13567007979157,ARI
814,2025,46,09,quantile,0.4,4,9.781471335976812,ARI
815,2025,46,09,quantile,0.45,4,10.63333839899953,ARI
816,2025,46,09,quantile,0.5,4,11.427053820721593,ARI
817,2025,46,09,quantile,0.55,4,12.079947640079073,ARI
818,2025,46,09,quantile,0.6,4,12.96718779567972,ARI
819,2025,46,09,quantile,0.65,4,13.84019323306249,ARI
820,2025,46,09,quantile,0.7,4,14.567162666294406,ARI
821,2025,46,09,quantile,0.75,4,15.435305427822904,ARI
822,2025,46,09,quantile,0.8,4,16.454098056380417,ARI
823,2025,46,09,quantile,0.85,4,17.87158765357728,ARI
824,2025,46,09,quantile,0.9,4,19.394796681485367,ARI
825,2025,46,09,quantile,0.95,4,20.194718781475377,ARI
826,2025,46,09,quantile,0.975,4,20.69909653791508,ARI
827,2025,46,09,quantile,0.99,4,21.321275877212972,ARI
828,2025,46,10,quantile,0.01,1,6.957485084269178,ARI
829,2025,46,10,quantile,0.025,1,6.990716920732961,ARI
830,2025,46,10,quantile,0.05,1,7.031408295860965,ARI
831,2025,46,10,quantile,0.1,1,7.11154596588444,ARI
832,2025,46,10,quantile,0.15,1,7.205695202126307,ARI
833,2025,46,10,quantile,0.2,1,7.303549815459743,ARI
834,2025,46,10,quantile,0.25,1,7.411016449287899,ARI
835,2025,46,10,quantile,0.3,1,7.475246401798827,ARI
836,2025,46,10,quantile,0.35,1,7.5553080035674505,ARI
837,2025,46,10,quantile,0.4,1,7.653415651930823,ARI
838,2025,46,10,quantile,0.45,1,7.776038734174252,ARI
839,2025,46,10,quantile,0.5,1,7.884175424823583,ARI
840,2025,46,10,quantile,0.55,1,7.969207029458156,ARI
841,2025,46,10,quantile,0.6,1,8.079712650720317,ARI
842,2025,46,10,quantile,0.65,1,8.18334444432172,ARI
843,2025,46,10,quantile,0.7,1,8.266214967315424,ARI
844,2025,46,10,quantile,0.75,1,8.361442190850347,ARI
845,2025,46,10,quantile,0.8,1,8.468534325553817,ARI
846,2025,46,10,quantile,0.85,1,8.61009319835198,ARI
847,2025,46,10,quantile,0.9,1,8.75376530471031,ARI
848,2025,46,10,quantile,0.95,1,8.826105871761785,ARI
849,2025,46,10,quantile,0.975,1,8.870707366026501,ARI
850,2025,46,10,quantile,0.99,1,8.924706532900753,ARI
851,2025,46,10,quantile,0.01,2,6.285047340422826,ARI
852,2025,46,10,quantile,0.025,2,6.36632590370506,ARI
853,2025,46,10,quantile,0.05,2,6.466469160607623,ARI
854,2025,46,10,quantile,0.1,2,6.665684903959418,ARI
855,2025,46,10,quantile,0.15,2,6.9031124551811285,ARI
856,2025,46,10,quantile,0.2,2,7.153753599371685,ARI
857,2025,46,10,quantile,0.25,2,7.433562859772049,ARI
858,2025,46,10,quantile,0.3,2,7.60307168170837,ARI
859,2025,46,10,quantile,0.35,2,7.816746717588792,ARI
860,2025,46,10,quantile,0.4,2,8.082189760228689,ARI
861,2025,46,10,quantile,0.45,2,8.419542553704444,ARI
862,2025,46,10,quantile,0.5,2,8.722192598355553,ARI
863,2025,46,10,quantile,0.55,2,8.963570884401705,ARI
864,2025,46,10,quantile,0.6,2,9.281719425319933,ARI
865,2025,46,10,quantile,0.65,2,9.584676314213791,ARI
866,2025,46,10,quantile,0.7,2,9.830105996245301,ARI
867,2025,46,10,quantile,0.75,2,10.115651909068553,ARI
868,2025,46,10,quantile,0.8,2,10.441244703070137,ARI
869,2025,46,10,quantile,0.85,2,10.878898444290435,ARI
870,2025,46,10,quantile,0.9,2,11.331544992022817,ARI
871,2025,46,10,quantile,0.95,2,11.562681997819563,ARI
872,2025,46,10,quantile,0.975,2,11.706266088948556,ARI
873,2025,46,10,quantile,0.99,2,11.881202351965674,ARI
874,2025,46,10,quantile,0.01,3,5.801898932126518,ARI
875,2025,46,10,quantile,0.025,3,5.917990467139003,ARI
876,2025,46,10,quantile,0.05,3,6.062113381593785,ARI
877,2025,46,10,quantile,0.1,3,6.352343002955553,ARI
878,2025,46,10,quantile,0.15,3,6.704284868474523,ARI
879,2025,46,10,quantile,0.2,3,7.08281368543901,ARI
880,2025,46,10,quantile,0.25,3,7.5137282233583775,ARI
881,2025,46,10,quantile,0.3,3,7.778981111645246,ARI
882,2025,46,10,quantile,0.35,3,8.117798312449924,ARI
883,2025,46,10,quantile,0.4,3,8.545503250743778,ARI
884,2025,46,10,quantile,0.45,3,9.099738641597252,ARI
885,2025,46,10,quantile,0.5,3,9.606922337038462,ARI
886,2025,46,10,quantile,0.55,3,10.018054011791152,ARI
887,2025,46,10,quantile,0.6,3,10.568747646011587,ARI
888,2025,46,10,quantile,0.65,3,11.102320227272912,ARI
889,2025,46,10,quantile,0.7,3,11.540945918666072,ARI
890,2025,46,10,quantile,0.75,3,12.058414960261068,ARI
891,2025,46,10,quantile,0.8,3,12.657619807164199,ARI
892,2025,46,10,quantile,0.85,3,13.478145177177005,ARI
893,2025,46,10,quantile,0.9,3,14.344546573014723,ARI
894,2025,46,10,quantile,0.95,3,14.793779038022453,ARI
895,2025,46,10,quantile,0.975,3,15.075132474030637,ARI
896,2025,46,10,quantile,0.99,3,15.420263456878065,ARI
897,2025,46,10,quantile,0.01,4,5.34236452829144,ARI
898,2025,46,10,quantile,0.025,4,5.4862904557378025,ARI
899,2025,46,10,quantile,0.05,4,5.666283660764353,ARI
900,2025,46,10,quantile,0.1,4,6.033061588499778,ARI
901,2025,46,10,quantile,0.15,4,6.485324905952364,ARI
902,2025,46,10,quantile,0.2,4,6.980564133994594,ARI
903,2025,46,10,quantile,0.25,4,7.554991593523395,ARI
904,2025,46,10,quantile,0.3,4,7.914011874487342,ARI
905,2025,46,10,quantile,0.35,4,8.378410594564464,ARI
906,2025,46,10,quantile,0.4,4,8.973623478503763,ARI
907,2025,46,10,quantile,0.45,4,9.759200885729811,ARI
908,2025,46,10,quantile,0.5,4,10.491590588158992,ARI
909,2025,46,10,quantile,0.55,4,11.094348380127645,ARI
910,2025,46,10,quantile,0.6,4,11.913892746423047,ARI
911,2025,46,10,quantile,0.65,4,12.720769589605231,ARI
912,2025,46,10,quantile,0.7,4,13.3930245625492,ARI
913,2025,46,10,quantile,0.75,4,14.196244070035865,ARI
914,2025,46,10,quantile,0.8,4,15.13941078060316,ARI
915,2025,46,10,quantile,0.85,4,16.452670514836477,ARI
916,2025,46,10,quantile,0.9,4,17.86513106823201,ARI
917,2025,46,10,quantile,0.95,4,18.607402912274654,ARI
918,2025,46,10,quantile,0.975,4,19.075608352137504,ARI
919,2025,46,10,quantile,0.99,4,19.653354990143168,ARI
920,2025,46,11,quantile,0.01,1,3.9352135731636304,ARI
921,2025,46,11,quantile,0.025,1,3.954304972089361,ARI
922,2025,46,11,quantile,0.05,1,3.97768300378387,ARI
923,2025,46,11,quantile,0.1,1,4.023727568620834,ARI
924,2025,46,11,quantile,0.15,1,4.077829199398086,ARI
925,2025,46,11,quantile,0.2,1,4.134067443855779,ARI
926,2025,46,11,quantile,0.25,1,4.195838453034803,ARI
927,2025,46,11,quantile,0.3,1,4.232761636152241,ARI
928,2025,46,11,quantile,0.35,1,4.278790272953084,ARI
929,2025,46,11,quantile,0.4,1,4.335200610144689,ARI
930,2025,46,11,quantile,0.45,1,4.405717337740695,ARI
931,2025,46,11,quantile,0.5,1,4.467912952571195,ARI
932,2025,46,11,quantile,0.55,1,4.516825778919652,ARI
933,2025,46,11,quantile,0.6,1,4.580400255683785,ARI
934,2025,46,11,quantile,0.65,1,4.640028610890126,ARI
935,2025,46,11,quantile,0.7,1,4.6877169884003225,ARI
936,2025,46,11,quantile,0.75,1,4.742522514242334,ARI
937,2025,46,11,quantile,0.8,1,4.80416467985466,ARI
938,2025,46,11,quantile,0.85,1,4.885659006054082,ARI
939,2025,46,11,quantile,0.9,1,4.96838510595919,ARI
940,2025,46,11,quantile,0.95,1,5.010044424364418,ARI
941,2025,46,11,quantile,0.975,1,5.035731351315926,ARI
942,2025,46,11,quantile,0.99,1,5.066832549840478,ARI
943,2025,46,11,quantile,0.01,2,3.634396736582999,ARI
944,2025,46,11,quantile,0.025,2,3.681970550331301,ARI
945,2025,46,11,quantile,0.05,2,3.7405988030079182,ARI
946,2025,46,11,quantile,0.1,2,3.857269253923814,ARI
947,2025,46,11,quantile,0.15,2,3.996388338895673,ARI
948,2025,46,11,quantile,0.2,2,4.143330811374836,ARI
949,2025,46,11,quantile,0.25,2,4.307469958157165,ARI
950,2025,46,11,quantile,0.3,2,4.4069543011145615,ARI
951,2025,46,11,quantile,0.35,2,4.532411209378651,ARI
952,2025,46,11,quantile,0.4,2,4.688341885037834,ARI
953,2025,46,11,quantile,0.45,2,4.886638552738269,ARI
954,2025,46,11,quantile,0.5,2,5.064652598320285,ARI
955,2025,46,11,quantile,0.55,2,5.206704717667408,ARI
956,2025,46,11,quantile,0.6,2,5.394039190554674,ARI
957,2025,46,11,quantile,0.65,2,5.572535812251075,ARI
958,2025,46,11,quantile,0.7,2,5.717213284250604,ARI
959,2025,46,11,quantile,0.75,2,5.8856229687163,ARI
960,2025,46,11,quantile,0.8,2,6.077759936551498,ARI
961,2025,46,11,quantile,0.85,2,6.336205036296332,ARI
962,2025,46,11,quantile,0.9,2,6.603716261441083,ARI
963,2025,46,11,quantile,0.95,2,6.740398808310397,ARI
964,2025,46,11,quantile,0.975,2,6.825334711967383,ARI
965,2025,46,11,quantile,0.99,2,6.92884513913317,ARI
966,2025,46,11,quantile,0.01,3,3.4290617469530513,ARI
967,2025,46,11,quantile,0.025,3,3.4987288841462485,ARI
968,2025,46,11,quantile,0.05,3,3.585256213609358,ARI
969,2025,46,11,quantile,0.1,3,3.7596287083164524,ARI
970,2025,46,11,quantile,0.15,3,3.9713008817476947,ARI
971,2025,46,11,quantile,0.2,3,4.199228154197753,ARI
972,2025,46,11,quantile,0.25,3,4.459023442527116,ARI
973,2025,46,11,quantile,0.3,3,4.619110090300625,ARI
974,2025,46,11,quantile,0.35,3,4.823776376109786,ARI
975,2025,46,11,quantile,0.4,3,5.082421044612815,ARI
976,2025,46,11,quantile,0.45,3,5.418042708098016,ARI
977,2025,46,11,quantile,0.5,3,5.725616119774021,ARI
978,2025,46,11,quantile,0.55,3,5.975244708502533,ARI
979,2025,46,11,quantile,0.6,3,6.310028538769971,ARI
980,2025,46,11,quantile,0.65,3,6.6348516304716645,ARI
981,2025,46,11,quantile,0.7,3,6.902193544623899,ARI
982,2025,46,11,quantile,0.75,3,7.217959282979942,ARI
983,2025,46,11,quantile,0.8,3,7.584088061960848,ARI
984,2025,46,11,quantile,0.85,3,8.086280518712458,ARI
985,2025,46,11,quantile,0.9,3,8.617569871275975,ARI
986,2025,46,11,quantile,0.95,3,8.893449353167616,ARI
987,2025,46,11,quantile,0.975,3,9.066370798218703,ARI
988,2025,46,11,quantile,0.99,3,9.278634783927664,ARI
989,2025,46,11,quantile,0.01,4,3.232460269356195,ARI
990,2025,46,11,quantile,0.025,4,3.3212164625489597,ARI
991,2025,46,11,quantile,0.05,4,3.432299463584315,ARI
992,2025,46,11,quantile,0.1,4,3.658942304848094,ARI
993,2025,46,11,quantile,0.15,4,3.938921955713278,ARI
994,2025,46,11,quantile,0.2,4,4.246134034772936,ARI
995,2025,46,11,quantile,0.25,4,4.60326246352772,ARI
996,2025,46,11,quantile,0.3,4,4.826889476950701,ARI
997,2025,46,11,quantile,0.35,4,5.116621238935048,ARI
998,2025,46,11,quantile,0.4,4,5.4887152659257,ARI
999,2025,46,11,quantile,0.45,4,5.981063771326748,ARI
1000,2025,46,11,quantile,0.5,4,6.441319774810925,ARI
1001,2025,46,11,quantile,0.55,4,6.820985723758069,ARI
1002,2025,46,11,quantile,0.6,4,7.338433342587676,ARI
1003,2025,46,11,quantile,0.65,4,7.8492422283161485,ARI
1004,2025,46,11,quantile,0.7,4,8.275820986490178,ARI
1005,2025,46,11,quantile,0.75,4,8.786679602573123,ARI
1006,2025,46,11,quantile,0.8,4,9.388138951406045,ARI
1007,2025,46,11,quantile,0.85,4,10.22841122653811,ARI
1008,2025,46,11,quantile,0.9,4,11.135707636778212,ARI
1009,2025,46,11,quantile,0.95,4,11.61395163439102,ARI
1010,2025,46,11,quantile,0.975,4,11.916120177429482,ARI
1011,2025,46,11,quantile,0.99,4,12.289517150102053,ARI
1012,2025,46,12,quantile,0.01,1,6.159963146309046,ARI
1013,2025,46,12,quantile,0.025,1,6.189476206107631,ARI
1014,2025,46,12,quantile,0.05,1,6.225614460331874,ARI
1015,2025,46,12,quantile,0.1,1,6.296786515220242,ARI
1016,2025,46,12,quantile,0.15,1,6.380404769538624,ARI
1017,2025,46,12,quantile,0.2,1,6.4673164651958865,ARI
1018,2025,46,12,quantile,0.25,1,6.5627682432540855,ARI
1019,2025,46,12,quantile,0.3,1,6.619818709825957,ARI
1020,2025,46,12,quantile,0.35,1,6.690932739271466,ARI
1021,2025,46,12,quantile,0.4,1,6.7780783376692675,ARI
1022,2025,46,12,quantile,0.45,1,6.887003723332711,ARI
1023,2025,46,12,quantile,0.5,1,6.983064225668983,ARI
1024,2025,46,12,quantile,0.55,1,7.058602071562072,ARI
1025,2025,46,12,quantile,0.6,1,7.156772598989272,ARI
1026,2025,46,12,quantile,0.65,1,7.248839497130813,ARI
1027,2025,46,12,quantile,0.7,1,7.322463999842569,ARI
1028,2025,46,12,quantile,0.75,1,7.407068760517359,ARI
1029,2025,46,12,quantile,0.8,1,7.502217725777191,ARI
1030,2025,46,12,quantile,0.85,1,7.627994170179747,ARI
1031,2025,46,12,quantile,0.9,1,7.755653522178912,ARI
1032,2025,46,12,quantile,0.95,1,7.819933488027978,ARI
1033,2025,46,12,quantile,0.975,1,7.859565896231321,ARI
1034,2025,46,12,quantile,0.99,1,7.907549656227593,ARI
1035,2025,46,12,quantile,0.01,2,5.589180469112772,ARI
1036,2025,46,12,quantile,0.025,2,5.661647496309311,ARI
1037,2025,46,12,quantile,0.05,2,5.750938397281305,ARI
1038,2025,46,12,quantile,0.1,2,5.928579524254136,ARI
1039,2025,46,12,quantile,0.15,2,6.1403183322264105,ARI
1040,2025,46,12,quantile,0.2,2,6.36386906568268,ARI
1041,2025,46,12,quantile,0.25,2,6.613468694356495,ARI
1042,2025,46,12,quantile,0.3,2,6.764693365595984,ARI
1043,2025,46,12,quantile,0.35,2,6.955338160017455,ARI
1044,2025,46,12,quantile,0.4,2,7.192198766187019,ARI
1045,2025,46,12,quantile,0.45,2,7.493269185798006,ARI
1046,2025,46,12,quantile,0.5,2,7.763409646809111,ARI
1047,2025,46,12,quantile,0.55,2,7.978887006290915,ARI
1048,2025,46,12,quantile,0.6,2,8.262932946736553,ARI
1049,2025,46,12,quantile,0.65,2,8.53345345525027,ARI
1050,2025,46,12,quantile,0.7,2,8.752632355396774,ARI
1051,2025,46,12,quantile,0.75,2,9.007666478331753,ARI
1052,2025,46,12,quantile,0.8,2,9.298506658363547,ARI
1053,2025,46,12,quantile,0.85,2,9.68951040164188,ARI
1054,2025,46,12,quantile,0.9,2,10.093984370825153,ARI
1055,2025,46,12,quantile,0.95,2,10.300552002564164,ARI
1056,2025,46,12,quantile,0.975,2,10.428883267254907,ARI
1057,2025,46,12,quantile,0.99,2,10.585246329073993,ARI
1058,2025,46,12,quantile,0.01,3,5.182939856741751,ARI
1059,2025,46,12,quantile,0.025,3,5.287003081258289,ARI
1060,2025,46,12,quantile,0.05,3,5.416206843013438,ARI
1061,2025,46,12,quantile,0.1,3,5.676437448896795,ARI
1062,2025,46,12,quantile,0.15,3,5.9920799774176885,ARI
1063,2025,46,12,quantile,0.2,3,6.331660809581583,ARI
1064,2025,46,12,quantile,0.25,3,6.718352197643467,ARI
1065,2025,46,12,quantile,0.3,3,6.95644266316966,ARI
1066,2025,46,12,quantile,0.35,3,7.260628950249138,ARI
1067,2025,46,12,quantile,0.4,3,7.64471908747246,ARI
1068,2025,46,12,quantile,0.45,3,8.14260125600926,ARI
1069,2025,46,12,quantile,0.5,3,8.598374704043486,ARI
1070,2025,46,12,quantile,0.55,3,8.967941411128862,ARI
1071,2025,46,12,quantile,0.6,3,9.463110080536161,ARI
1072,2025,46,12,quantile,0.65,3,9.943044854153888,ARI
1073,2025,46,12,quantile,0.7,3,10.337692387498102,ARI
1074,2025,46,12,quantile,0.75,3,10.803411073999927,ARI
1075,2025,46,12,quantile,0.8,3,11.342867079036324,ARI
1076,2025,46,12,quantile,0.85,3,12.08187527529341,ARI
1077,2025,46,12,quantile,0.9,3,12.862570406746006,ARI
1078,2025,46,12,quantile,0.95,3,13.267510093179375,ARI
1079,2025,46,12,quantile,0.975,3,13.521173287688482,ARI
1080,2025,46,12,quantile,0.99,3,13.832389551586218,ARI
1081,2025,46,12,quantile,0.01,4,4.7963366630598685,ARI
1082,2025,46,12,quantile,0.025,4,4.9261276147685535,ARI
1083,2025,46,12,quantile,0.05,4,5.088473693239381,ARI
1084,2025,46,12,quantile,0.1,4,5.419392598737263,ARI
1085,2025,46,12,quantile,0.15,4,5.827621079546953,ARI
1086,2025,46,12,quantile,0.2,4,6.274864043414201,ARI
1087,2025,46,12,quantile,0.25,4,6.79390299039742,ARI
