target,orizzonte,luogo,tipo_valore,id_valore,valore,settimana,anno
ARI,1,IT,quantile,0.01,7.5399981376573875,6,2026
ARI,1,IT,quantile,0.025,7.738659213155023,6,2026
ARI,1,IT,quantile,0.05,7.904762280203633,6,2026
ARI,1,IT,quantile,0.1,8.091879001071911,6,2026
ARI,1,IT,quantile,0.15,8.216009734954337,6,2026
ARI,1,IT,quantile,0.2,8.313707669918413,6,2026
ARI,1,IT,quantile,0.25,8.396982118055355,6,2026
ARI,1,IT,quantile,0.3,8.471426080026648,6,2026
ARI,1,IT,quantile,0.35,8.540187943108485,6,2026
ARI,1,IT,quantile,0.4,8.60529191047371,6,2026
ARI,1,IT,quantile,0.45,8.668192998004779,6,2026
ARI,1,IT,quantile,0.5,8.730055068747543,6,2026
ARI,1,IT,quantile,0.55,8.791917139490307,6,2026
ARI,1,IT,quantile,0.6,8.854818227021376,6,2026
ARI,1,IT,quantile,0.65,8.9199221943866,6,2026
ARI,1,IT,quantile,0.7,8.988684057468438,6,2026
ARI,1,IT,quantile,0.75,9.06312801943973,6,2026
ARI,1,IT,quantile,0.8,9.146402467576673,6,2026
ARI,1,IT,quantile,0.85,9.244100402540749,6,2026
ARI,1,IT,quantile,0.9,9.368231136423175,6,2026
ARI,1,IT,quantile,0.95,9.555347857291453,6,2026
ARI,1,IT,quantile,0.975,9.721450924340063,6,2026
ARI,1,IT,quantile,0.99,9.9201119998377,6,2026
ARI,2,IT,quantile,0.01,5.775906355928496,6,2026
ARI,2,IT,quantile,0.025,6.148426796248118,6,2026
ARI,2,IT,quantile,0.05,6.459643369319218,6,2026
ARI,2,IT,quantile,0.1,6.809998024743909,6,2026
ARI,2,IT,quantile,0.15,7.0423053342269935,6,2026
ARI,2,IT,quantile,0.2,7.225092929495278,6,2026
ARI,2,IT,quantile,0.25,7.38086578595016,6,2026
ARI,2,IT,quantile,0.3,7.520102089296389,6,2026
ARI,2,IT,quantile,0.35,7.648698920716883,6,2026
ARI,2,IT,quantile,0.4,7.770447048841943,6,2026
ARI,2,IT,quantile,0.45,7.888070925678217,6,2026
ARI,2,IT,quantile,0.5,8.003749604299708,6,2026
ARI,2,IT,quantile,0.55,8.119428282921199,6,2026
ARI,2,IT,quantile,0.6,8.237052159757473,6,2026
ARI,2,IT,quantile,0.65,8.358800287882534,6,2026
ARI,2,IT,quantile,0.7,8.487397119303028,6,2026
ARI,2,IT,quantile,0.75,8.626633422649256,6,2026
ARI,2,IT,quantile,0.8,8.782406279104139,6,2026
ARI,2,IT,quantile,0.85,8.965193874372423,6,2026
ARI,2,IT,quantile,0.9,9.197501183855508,6,2026
ARI,2,IT,quantile,0.95,9.547855839280198,6,2026
ARI,2,IT,quantile,0.975,9.859072412351297,6,2026
ARI,2,IT,quantile,0.99,10.23159285267092,6,2026
ARI,3,IT,quantile,0.01,4.357975244249352,6,2026
ARI,3,IT,quantile,0.025,4.893222604919391,6,2026
ARI,3,IT,quantile,0.05,5.340002943989359,6,2026
ARI,3,IT,quantile,0.1,5.8426142986688605,6,2026
ARI,3,IT,quantile,0.15,6.175705346631574,6,2026
ARI,3,IT,quantile,0.2,6.437715019863004,6,2026
ARI,3,IT,quantile,0.25,6.660957192258786,6,2026
ARI,3,IT,quantile,0.3,6.860472643357243,6,2026
ARI,3,IT,quantile,0.35,7.044724359704785,6,2026
ARI,3,IT,quantile,0.4,7.219151522956256,6,2026
ARI,3,IT,quantile,0.45,7.387662722476216,6,2026
ARI,3,IT,quantile,0.5,7.5533837533115085,6,2026
ARI,3,IT,quantile,0.55,7.719104784146801,6,2026
ARI,3,IT,quantile,0.6,7.887615983666761,6,2026
ARI,3,IT,quantile,0.65,8.062043146918231,6,2026
ARI,3,IT,quantile,0.7,8.246294863265774,6,2026
ARI,3,IT,quantile,0.75,8.445810314364232,6,2026
ARI,3,IT,quantile,0.8,8.669052486760012,6,2026
ARI,3,IT,quantile,0.85,8.931062159991443,6,2026
ARI,3,IT,quantile,0.9,9.264153207954156,6,2026
ARI,3,IT,quantile,0.95,9.766764562633657,6,2026
ARI,3,IT,quantile,0.975,10.213544901703626,6,2026
ARI,3,IT,quantile,0.99,10.748792262373666,6,2026
ARI,4,IT,quantile,0.01,3.4980650712986243,6,2026
ARI,4,IT,quantile,0.025,4.239007381268118,6,2026
ARI,4,IT,quantile,0.05,4.85692146320699,6,2026
ARI,4,IT,quantile,0.1,5.551530878175878,6,2026
ARI,4,IT,quantile,0.15,6.011610804745657,6,2026
ARI,4,IT,quantile,0.2,6.373395540941553,6,2026
ARI,4,IT,quantile,0.25,6.681584960596909,6,2026
ARI,4,IT,quantile,0.3,6.95697860265553,6,2026
ARI,4,IT,quantile,0.35,7.211276938463769,6,2026
ARI,4,IT,quantile,0.4,7.451998414727371,6,2026
ARI,4,IT,quantile,0.45,7.684544915032945,6,2026
ARI,4,IT,quantile,0.5,7.913235949919514,6,2026
ARI,4,IT,quantile,0.55,8.141926984806084,6,2026
ARI,4,IT,quantile,0.6,8.374473485111658,6,2026
ARI,4,IT,quantile,0.65,8.61519496137526,6,2026
ARI,4,IT,quantile,0.7,8.869493297183498,6,2026
ARI,4,IT,quantile,0.75,9.14488693924212,6,2026
ARI,4,IT,quantile,0.8,9.453076358897475,6,2026
ARI,4,IT,quantile,0.85,9.814861095093372,6,2026
ARI,4,IT,quantile,0.9,10.27494102166315,6,2026
ARI,4,IT,quantile,0.95,10.969550436632037,6,2026
ARI,4,IT,quantile,0.975,11.58746451857091,6,2026
ARI,4,IT,quantile,0.99,12.328406828540404,6,2026
