target,orizzonte,luogo,tipo_valore,id_valore,valore,settimana,anno
ARI,1,IT,quantile,0.01,6.759601551514992,7,2026
ARI,1,IT,quantile,0.025,6.933844780901562,7,2026
ARI,1,IT,quantile,0.05,7.079643567309006,7,2026
ARI,1,IT,quantile,0.1,7.2439909762123476,7,2026
ARI,1,IT,quantile,0.15,7.353067121780495,7,2026
ARI,1,IT,quantile,0.2,7.438939085017901,7,2026
ARI,1,IT,quantile,0.25,7.512146428324622,7,2026
ARI,1,IT,quantile,0.3,7.577598931836996,7,2026
ARI,1,IT,quantile,0.35,7.6380609426968515,7,2026
ARI,1,IT,quantile,0.4,7.695310045184577,7,2026
ARI,1,IT,quantile,0.45,7.750624155065236,7,2026
ARI,1,IT,quantile,0.5,7.8050255747766695,7,2026
ARI,1,IT,quantile,0.55,7.859426994488103,7,2026
ARI,1,IT,quantile,0.6,7.914741104368762,7,2026
ARI,1,IT,quantile,0.65,7.971990206856487,7,2026
ARI,1,IT,quantile,0.7,8.032452217716342,7,2026
ARI,1,IT,quantile,0.75,8.097904721228717,7,2026
ARI,1,IT,quantile,0.8,8.171112064535437,7,2026
ARI,1,IT,quantile,0.85,8.256984027772843,7,2026
ARI,1,IT,quantile,0.9,8.366060173340992,7,2026
ARI,1,IT,quantile,0.95,8.530407582244333,7,2026
ARI,1,IT,quantile,0.975,8.676206368651778,7,2026
ARI,1,IT,quantile,0.99,8.850449598038347,7,2026
ARI,2,IT,quantile,0.01,5.444614291427304,7,2026
ARI,2,IT,quantile,0.025,5.772642563108056,7,2026
ARI,2,IT,quantile,0.05,6.046911198110365,7,2026
ARI,2,IT,quantile,0.1,6.355877483504919,7,2026
ARI,2,IT,quantile,0.15,6.560841591324821,7,2026
ARI,2,IT,quantile,0.2,6.722159980811875,7,2026
ARI,2,IT,quantile,0.25,6.8596623739158264,7,2026
ARI,2,IT,quantile,0.3,6.982583908098304,7,2026
ARI,2,IT,quantile,0.35,7.09612318622706,7,2026
ARI,2,IT,quantile,0.4,7.203622563449695,7,2026
ARI,2,IT,quantile,0.45,7.307484555427593,7,2026
ARI,2,IT,quantile,0.5,7.409630927571757,7,2026
ARI,2,IT,quantile,0.55,7.511777299715921,7,2026
ARI,2,IT,quantile,0.6,7.615639291693819,7,2026
ARI,2,IT,quantile,0.65,7.723138668916454,7,2026
ARI,2,IT,quantile,0.7,7.83667794704521,7,2026
ARI,2,IT,quantile,0.75,7.959599481227688,7,2026
ARI,2,IT,quantile,0.8,8.097101874331639,7,2026
ARI,2,IT,quantile,0.85,8.258420263818694,7,2026
ARI,2,IT,quantile,0.9,8.463384371638595,7,2026
ARI,2,IT,quantile,0.95,8.772350657033149,7,2026
ARI,2,IT,quantile,0.975,9.046619292035459,7,2026
ARI,2,IT,quantile,0.99,9.37464756371621,7,2026
ARI,3,IT,quantile,0.01,4.407746069038096,7,2026
ARI,3,IT,quantile,0.025,4.882198544663282,7,2026
ARI,3,IT,quantile,0.05,5.2785726964346065,7,2026
ARI,3,IT,quantile,0.1,5.72479420704603,7,2026
ARI,3,IT,quantile,0.15,6.02066730865492,7,2026
ARI,3,IT,quantile,0.2,6.253470714057865,7,2026
ARI,3,IT,quantile,0.25,6.4518673908061634,7,2026
ARI,3,IT,quantile,0.3,6.629202649947481,7,2026
ARI,3,IT,quantile,0.35,6.792987179388763,7,2026
ARI,3,IT,quantile,0.4,6.948049008323857,7,2026
ARI,3,IT,quantile,0.45,7.097858075202765,7,2026
ARI,3,IT,quantile,0.5,7.245189683105748,7,2026
