target,orizzonte,luogo,tipo_valore,id_valore,valore,settimana,anno
ARI,1,IT,quantile,0.01,9.98073663669726,2,2026
ARI,1,IT,quantile,0.025,10.320480160448005,2,2026
ARI,1,IT,quantile,0.05,10.603537349925997,2,2026
ARI,1,IT,quantile,0.1,10.921473996928253,2,2026
ARI,1,IT,quantile,0.15,11.131939119108852,2,2026
ARI,1,IT,quantile,0.2,11.297383110453136,2,2026
ARI,1,IT,quantile,0.25,11.438286446132043,2,2026
ARI,1,IT,quantile,0.3,11.564175884023566,2,2026
ARI,1,IT,quantile,0.35,11.680409200917987,2,2026
ARI,1,IT,quantile,0.4,11.790428460440118,2,2026
ARI,1,IT,quantile,0.45,11.896706310269124,2,2026
ARI,1,IT,quantile,0.5,12.001219707306822,2,2026
ARI,1,IT,quantile,0.55,12.10573310434452,2,2026
ARI,1,IT,quantile,0.6,12.212010954173525,2,2026
ARI,1,IT,quantile,0.65,12.322030213695657,2,2026
ARI,1,IT,quantile,0.7,12.438263530590078,2,2026
ARI,1,IT,quantile,0.75,12.5641529684816,2,2026
ARI,1,IT,quantile,0.8,12.705056304160507,2,2026
ARI,1,IT,quantile,0.85,12.870500295504792,2,2026
ARI,1,IT,quantile,0.9,13.080965417685391,2,2026
ARI,1,IT,quantile,0.95,13.398902064687647,2,2026
ARI,1,IT,quantile,0.975,13.681959254165639,2,2026
ARI,1,IT,quantile,0.99,14.021702777916383,2,2026
ARI,2,IT,quantile,0.01,7.23186904079169,2,2026
ARI,2,IT,quantile,0.025,7.856485144535863,2,2026
ARI,2,IT,quantile,0.05,8.376347267848029,2,2026
ARI,2,IT,quantile,0.1,8.959773474055028,2,2026
ARI,2,IT,quantile,0.15,9.345745556075247,2,2026
ARI,2,IT,quantile,0.2,9.64904466422827,2,2026
ARI,2,IT,quantile,0.25,9.907293191390838,2,2026
ARI,2,IT,quantile,0.3,10.137985575048493,2,2026
ARI,2,IT,quantile,0.35,10.35095789796767,2,2026
ARI,2,IT,quantile,0.4,10.55252787608304,2,2026
ARI,2,IT,quantile,0.45,10.747233095758427,2,2026
ARI,2,IT,quantile,0.5,10.938701011530483,2,2026
ARI,2,IT,quantile,0.55,11.13016892730254,2,2026
ARI,2,IT,quantile,0.6,11.324874146977926,2,2026
ARI,2,IT,quantile,0.65,11.526444125093297,2,2026
ARI,2,IT,quantile,0.7,11.739416448012474,2,2026
ARI,2,IT,quantile,0.75,11.970108831670128,2,2026
ARI,2,IT,quantile,0.8,12.228357358832696,2,2026
ARI,2,IT,quantile,0.85,12.53165646698572,2,2026
ARI,2,IT,quantile,0.9,12.917628549005938,2,2026
ARI,2,IT,quantile,0.95,13.501054755212937,2,2026
ARI,2,IT,quantile,0.975,14.020916878525103,2,2026
ARI,2,IT,quantile,0.99,14.645532982269277,2,2026
ARI,3,IT,quantile,0.01,4.886442452557734,2,2026
ARI,3,IT,quantile,0.025,5.820189341524853,2,2026
ARI,3,IT,quantile,0.05,6.596483184928685,2,2026
ARI,3,IT,quantile,0.1,7.466906387363281,2,2026
ARI,3,IT,quantile,0.15,8.042363127939934,2,2026
ARI,3,IT,quantile,0.2,8.49438745152429,2,2026
ARI,3,IT,quantile,0.25,8.879172316484244,2,2026
ARI,3,IT,quantile,0.3,9.222837759949273,2,2026
ARI,3,IT,quantile,0.35,9.540065295506599,2,2026
ARI,3,IT,quantile,0.4,9.840282627168802,2,2026
ARI,3,IT,quantile,0.45,10.130259728052424,2,2026
ARI,3,IT,quantile,0.5,10.41540790599106,2,2026
ARI,3,IT,quantile,0.55,10.700556083929696,2,2026
ARI,3,IT,quantile,0.6,10.990533184813318,2,2026
ARI,3,IT,quantile,0.65,11.290750516475521,2,2026
ARI,3,IT,quantile,0.7,11.607978052032847,2,2026
ARI,3,IT,quantile,0.75,11.951643495497876,2,2026
ARI,3,IT,quantile,0.8,12.33642836045783,2,2026
ARI,3,IT,quantile,0.85,12.788452684042186,2,2026
ARI,3,IT,quantile,0.9,13.36390942461884,2,2026
ARI,3,IT,quantile,0.95,14.234332627053435,2,2026
ARI,3,IT,quantile,0.975,15.010626470457268,2,2026
ARI,3,IT,quantile,0.99,15.944373359424386,2,2026
ARI,4,IT,quantile,0.01,1.8343988482138114,2,2026
ARI,4,IT,quantile,0.025,2.928938962917438,2,2026
ARI,4,IT,quantile,0.05,3.8378418518205946,2,2026
ARI,4,IT,quantile,0.1,4.855966591583773,2,2026
ARI,4,IT,quantile,0.15,5.5285953345950505,2,2026
ARI,4,IT,quantile,0.2,6.056732627356526,2,2026
ARI,4,IT,quantile,0.25,6.50618610721976,2,2026
ARI,4,IT,quantile,0.3,6.907532805522355,2,2026
ARI,4,IT,quantile,0.35,7.277954121937855,2,2026
ARI,4,IT,quantile,0.4,7.628480264651904,2,2026
ARI,4,IT,quantile,0.45,7.967030320285242,2,2026
ARI,4,IT,quantile,0.5,8.29993313176084,2,2026
ARI,4,IT,quantile,0.55,8.632835943236438,2,2026
ARI,4,IT,quantile,0.6,8.971385998869776,2,2026
ARI,4,IT,quantile,0.65,9.321912141583825,2,2026
ARI,4,IT,quantile,0.7,9.692333457999323,2,2026
ARI,4,IT,quantile,0.75,10.09368015630192,2,2026
ARI,4,IT,quantile,0.8,10.543133636165154,2,2026
ARI,4,IT,quantile,0.85,11.07127092892663,2,2026
ARI,4,IT,quantile,0.9,11.743899671937907,2,2026
ARI,4,IT,quantile,0.95,12.762024411701084,2,2026
ARI,4,IT,quantile,0.975,13.67092730060424,2,2026
ARI,4,IT,quantile,0.99,14.765467415307867,2,2026
