target,orizzonte,luogo,tipo_valore,id_valore,valore,settimana,anno
ARI,1,IT,quantile,0.01,13.019472239285731,49,2025
ARI,1,IT,quantile,0.025,13.209402082233368,49,2025
ARI,1,IT,quantile,0.05,13.366477429341014,49,2025
ARI,1,IT,quantile,0.1,13.541838515829777,49,2025
ARI,1,IT,quantile,0.15,13.657407279382964,49,2025
ARI,1,IT,quantile,0.2,13.748021352781912,49,2025
ARI,1,IT,quantile,0.25,13.825062617814245,49,2025
ARI,1,IT,quantile,0.3,13.89381230144753,49,2025
ARI,1,IT,quantile,0.35,13.957234785311936,49,2025
ARI,1,IT,quantile,0.4,14.017231493691874,49,2025
ARI,1,IT,quantile,0.45,14.075166566937435,49,2025
ARI,1,IT,quantile,0.5,14.132129636601817,49,2025
ARI,1,IT,quantile,0.55,14.1890927062662,49,2025
ARI,1,IT,quantile,0.6,14.247027779511761,49,2025
ARI,1,IT,quantile,0.65,14.307024487891699,49,2025
ARI,1,IT,quantile,0.7,14.370446971756104,49,2025
ARI,1,IT,quantile,0.75,14.43919665538939,49,2025
ARI,1,IT,quantile,0.8,14.516237920421723,49,2025
ARI,1,IT,quantile,0.85,14.606851993820671,49,2025
ARI,1,IT,quantile,0.9,14.722420757373857,49,2025
ARI,1,IT,quantile,0.95,14.89778184386262,49,2025
ARI,1,IT,quantile,0.975,15.054857190970267,49,2025
ARI,1,IT,quantile,0.99,15.244787033917904,49,2025
ARI,2,IT,quantile,0.01,14.199271371339922,49,2025
ARI,2,IT,quantile,0.025,14.57474340898062,49,2025
ARI,2,IT,quantile,0.05,14.884775769857242,49,2025
ARI,2,IT,quantile,0.1,15.230450512397704,49,2025
ARI,2,IT,quantile,0.15,15.458044882332723,49,2025
ARI,2,IT,quantile,0.2,15.636396870038297,49,2025
ARI,2,IT,quantile,0.25,15.787978584200651,49,2025
ARI,2,IT,quantile,0.3,15.923211575608677,49,2025
ARI,2,IT,quantile,0.35,16.047943110367882,49,2025
ARI,2,IT,quantile,0.4,16.16592247934954,49,2025
ARI,2,IT,quantile,0.45,16.279838805611895,49,2025
ARI,2,IT,quantile,0.5,16.391839632318696,49,2025
ARI,2,IT,quantile,0.55,16.503840459025497,49,2025
ARI,2,IT,quantile,0.6,16.617756785287852,49,2025
ARI,2,IT,quantile,0.65,16.73573615426951,49,2025
ARI,2,IT,quantile,0.7,16.860467689028713,49,2025
ARI,2,IT,quantile,0.75,16.99570068043674,49,2025
ARI,2,IT,quantile,0.8,17.147282394599095,49,2025
ARI,2,IT,quantile,0.85,17.32563438230467,49,2025
ARI,2,IT,quantile,0.9,17.553228752239686,49,2025
ARI,2,IT,quantile,0.95,17.89890349478015,49,2025
ARI,2,IT,quantile,0.975,18.208935855656772,49,2025
ARI,2,IT,quantile,0.99,18.58440789329747,49,2025
ARI,3,IT,quantile,0.01,15.015530330800932,49,2025
ARI,3,IT,quantile,0.025,15.541924330320606,49,2025
ARI,3,IT,quantile,0.05,15.975832148441405,49,2025
ARI,3,IT,quantile,0.1,16.458942159880007,49,2025
ARI,3,IT,quantile,0.15,16.776696590918895,49,2025
ARI,3,IT,quantile,0.2,17.025553185601773,49,2025
ARI,3,IT,quantile,0.25,17.236972987779,49,2025
ARI,3,IT,quantile,0.3,17.42553778149425,49,2025
ARI,3,IT,quantile,0.35,17.599425371850984,49,2025
ARI,3,IT,quantile,0.4,17.763877474138067,49,2025
ARI,3,IT,quantile,0.45,17.922652501437568,49,2025
ARI,3,IT,quantile,0.5,18.078751272051193,49,2025
ARI,3,IT,quantile,0.55,18.234850042664817,49,2025
ARI,3,IT,quantile,0.6,18.39362506996432,49,2025
ARI,3,IT,quantile,0.65,18.5580771722514,49,2025
ARI,3,IT,quantile,0.7,18.731964762608136,49,2025
ARI,3,IT,quantile,0.75,18.920529556323384,49,2025
ARI,3,IT,quantile,0.8,19.131949358500613,49,2025
ARI,3,IT,quantile,0.85,19.38080595318349,49,2025
ARI,3,IT,quantile,0.9,19.69856038422238,49,2025
ARI,3,IT,quantile,0.95,20.18167039566098,49,2025
ARI,3,IT,quantile,0.975,20.61557821378178,49,2025
ARI,3,IT,quantile,0.99,21.141972213301454,49,2025
ARI,4,IT,quantile,0.01,16.561165861610228,49,2025
ARI,4,IT,quantile,0.025,17.283374785705334,49,2025
ARI,4,IT,quantile,0.05,17.877586869294316,49,2025
ARI,4,IT,quantile,0.1,18.538165074134305,49,2025
ARI,4,IT,quantile,0.15,18.972157384831583,49,2025
ARI,4,IT,quantile,0.2,19.311827873977165,49,2025
ARI,4,IT,quantile,0.25,19.60027535480571,49,2025
ARI,4,IT,quantile,0.3,19.857463009959265,49,2025
ARI,4,IT,quantile,0.35,20.094581211887196,49,2025
ARI,4,IT,quantile,0.4,20.318799768610614,49,2025
ARI,4,IT,quantile,0.45,20.535257897070032,49,2025
ARI,4,IT,quantile,0.5,20.748057897460146,49,2025
ARI,4,IT,quantile,0.55,20.96085789785026,49,2025
ARI,4,IT,quantile,0.6,21.17731602630968,49,2025
ARI,4,IT,quantile,0.65,21.401534583033097,49,2025
ARI,4,IT,quantile,0.7,21.638652784961028,49,2025
ARI,4,IT,quantile,0.75,21.895840440114583,49,2025
ARI,4,IT,quantile,0.8,22.184287920943127,49,2025
ARI,4,IT,quantile,0.85,22.52395841008871,49,2025
ARI,4,IT,quantile,0.9,22.957950720785988,49,2025
ARI,4,IT,quantile,0.95,23.618528925625977,49,2025
ARI,4,IT,quantile,0.975,24.21274100921496,49,2025
ARI,4,IT,quantile,0.99,24.934949933310065,49,2025
