target,orizzonte,luogo,tipo_valore,id_valore,valore,settimana,anno
ARI,1,IT,quantile,0.01,19.300644029470817,51,2025
ARI,1,IT,quantile,0.025,19.51491645314682,51,2025
ARI,1,IT,quantile,0.05,19.692847642945317,51,2025
ARI,1,IT,quantile,0.1,19.892160626236596,51,2025
ARI,1,IT,quantile,0.15,20.02383765576072,51,2025
ARI,1,IT,quantile,0.2,20.12722834581718,51,2025
ARI,1,IT,quantile,0.25,20.21521551519195,51,2025
ARI,1,IT,quantile,0.3,20.293785070226434,51,2025
ARI,1,IT,quantile,0.35,20.366300524144812,51,2025
ARI,1,IT,quantile,0.4,20.434921203416557,51,2025
ARI,1,IT,quantile,0.45,20.501197386428675,51,2025
ARI,1,IT,quantile,0.5,20.56636803783303,51,2025
ARI,1,IT,quantile,0.55,20.631538689237384,51,2025
ARI,1,IT,quantile,0.6,20.697814872249502,51,2025
ARI,1,IT,quantile,0.65,20.766435551521248,51,2025
ARI,1,IT,quantile,0.7,20.838951005439625,51,2025
ARI,1,IT,quantile,0.75,20.91752056047411,51,2025
ARI,1,IT,quantile,0.8,21.00550772984888,51,2025
ARI,1,IT,quantile,0.85,21.10889841990534,51,2025
ARI,1,IT,quantile,0.9,21.240575449429464,51,2025
ARI,1,IT,quantile,0.95,21.439888432720743,51,2025
ARI,1,IT,quantile,0.975,21.61781962251924,51,2025
ARI,1,IT,quantile,0.99,21.832092046195243,51,2025
ARI,2,IT,quantile,0.01,21.077398631594967,51,2025
ARI,2,IT,quantile,0.025,21.510137528474868,51,2025
ARI,2,IT,quantile,0.05,21.869029563944544,51,2025
ARI,2,IT,quantile,0.1,22.27063190167083,51,2025
ARI,2,IT,quantile,0.15,22.535750763462705,51,2025
ARI,2,IT,quantile,0.2,22.743826518446056,51,2025
ARI,2,IT,quantile,0.25,22.920850689577186,51,2025
ARI,2,IT,quantile,0.3,23.07889489447155,51,2025
ARI,2,IT,quantile,0.35,23.224739998820823,51,2025
ARI,2,IT,quantile,0.4,23.362738044624393,51,2025
ARI,2,IT,quantile,0.45,23.496012863007866,51,2025
ARI,2,IT,quantile,0.5,23.62706057891869,51,2025
ARI,2,IT,quantile,0.55,23.758108294829515,51,2025
ARI,2,IT,quantile,0.6,23.89138311321299,51,2025
ARI,2,IT,quantile,0.65,24.02938115901656,51,2025
ARI,2,IT,quantile,0.7,24.175226263365833,51,2025
ARI,2,IT,quantile,0.75,24.333270468260196,51,2025
ARI,2,IT,quantile,0.8,24.510294639391326,51,2025
ARI,2,IT,quantile,0.85,24.718370394374677,51,2025
ARI,2,IT,quantile,0.9,24.983489256166553,51,2025
ARI,2,IT,quantile,0.95,25.385091593892838,51,2025
ARI,2,IT,quantile,0.975,25.743983629362514,51,2025
ARI,2,IT,quantile,0.99,26.176722526242415,51,2025
ARI,3,IT,quantile,0.01,24.6442744791391,51,2025
ARI,3,IT,quantile,0.025,25.233766816880404,51,2025
ARI,3,IT,quantile,0.05,25.722000011380008,51,2025
ARI,3,IT,quantile,0.1,26.267726359960626,51,2025
ARI,3,IT,quantile,0.15,26.627694898146654,51,2025
ARI,3,IT,quantile,0.2,26.91007919385314,51,2025
ARI,3,IT,quantile,0.25,27.150247274713198,51,2025
ARI,3,IT,quantile,0.3,27.3646180960089,51,2025
ARI,3,IT,quantile,0.35,27.562411236916226,51,2025
ARI,3,IT,quantile,0.4,27.749542210586604,51,2025
ARI,3,IT,quantile,0.45,27.93025607539743,51,2025
ARI,3,IT,quantile,0.5,28.107944288351383,51,2025
ARI,3,IT,quantile,0.55,28.285632501305336,51,2025
ARI,3,IT,quantile,0.6,28.466346366116163,51,2025
ARI,3,IT,quantile,0.65,28.65347733978654,51,2025
ARI,3,IT,quantile,0.7,28.851270480693866,51,2025
ARI,3,IT,quantile,0.75,29.06564130198957,51,2025
ARI,3,IT,quantile,0.8,29.305809382849628,51,2025
ARI,3,IT,quantile,0.85,29.588193678556113,51,2025
ARI,3,IT,quantile,0.9,29.94816221674214,51,2025
ARI,3,IT,quantile,0.95,30.49388856532276,51,2025
ARI,3,IT,quantile,0.975,30.982121759822363,51,2025
ARI,3,IT,quantile,0.99,31.571614097563668,51,2025
ARI,4,IT,quantile,0.01,27.197306052436097,51,2025
ARI,4,IT,quantile,0.025,28.002862835430577,51,2025
ARI,4,IT,quantile,0.05,28.669072575511606,51,2025
ARI,4,IT,quantile,0.1,29.412838328707387,51,2025
ARI,4,IT,quantile,0.15,29.903004591879736,51,2025
ARI,4,IT,quantile,0.2,30.287329563292506,51,2025
ARI,4,IT,quantile,0.25,30.614087658040056,51,2025
ARI,4,IT,quantile,0.3,30.905678348160226,51,2025
ARI,4,IT,quantile,0.35,31.174674580023673,51,2025
ARI,4,IT,quantile,0.4,31.42914093793102,51,2025
ARI,4,IT,quantile,0.45,31.67486320306821,51,2025
ARI,4,IT,quantile,0.5,31.91646287185213,51,2025
ARI,4,IT,quantile,0.55,32.158062540636045,51,2025
ARI,4,IT,quantile,0.6,32.403784805773235,51,2025
ARI,4,IT,quantile,0.65,32.65825116368058,51,2025
ARI,4,IT,quantile,0.7,32.92724739554403,51,2025
ARI,4,IT,quantile,0.75,33.2188380856642,51,2025
ARI,4,IT,quantile,0.8,33.545596180411756,51,2025
ARI,4,IT,quantile,0.85,33.92992115182452,51,2025
ARI,4,IT,quantile,0.9,34.42008741499687,51,2025
ARI,4,IT,quantile,0.95,35.16385316819265,51,2025
ARI,4,IT,quantile,0.975,35.83006290827368,51,2025
ARI,4,IT,quantile,0.99,36.63561969126816,51,2025
