anno,settimana,incidenza,target
2023,46,0.49,ILI+_FLU_A
2023,47,0.98,ILI+_FLU_A
2023,48,1.98,ILI+_FLU_A
2023,49,2.97,ILI+_FLU_A
2023,50,6.55,ILI+_FLU_A
2023,51,9.43,ILI+_FLU_A
2023,52,11.52,ILI+_FLU_A
2024,1,9.68,ILI+_FLU_A
