anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore,target
2024,46,IT,quantile,0.01,-1,3.00010837606035,ILI
2024,46,IT,quantile,0.01,0,2.21475051985387,ILI
2024,46,IT,quantile,0.01,1,1.39204438853086,ILI
2024,46,IT,quantile,0.01,2,0.696763777564165,ILI
2024,46,IT,quantile,0.01,3,0.331041282938608,ILI
2024,46,IT,quantile,0.01,4,0.15041671466793,ILI
2024,46,IT,quantile,0.025,-1,3.32411038126534,ILI
2024,46,IT,quantile,0.025,0,2.60525041946046,ILI
2024,46,IT,quantile,0.025,1,1.71594589562448,ILI
2024,46,IT,quantile,0.025,2,0.995226547315763,ILI
2024,46,IT,quantile,0.025,3,0.527311461762486,ILI
2024,46,IT,quantile,0.025,4,0.269226103098139,ILI
2024,46,IT,quantile,0.05,-1,3.63492753890693,ILI
2024,46,IT,quantile,0.05,0,2.91331586268484,ILI
2024,46,IT,quantile,0.05,1,2.01573041353458,ILI
2024,46,IT,quantile,0.05,2,1.26960591981369,ILI
2024,46,IT,quantile,0.05,3,0.738743368599941,ILI
2024,46,IT,quantile,0.05,4,0.407633661286582,ILI
2024,46,IT,quantile,0.1,-1,4.0342681437834,ILI
2024,46,IT,quantile,0.1,0,3.33593958883003,ILI
2024,46,IT,quantile,0.1,1,2.45137683523248,ILI
2024,46,IT,quantile,0.1,2,1.65289797827264,ILI
2024,46,IT,quantile,0.1,3,1.05717539011817,ILI
2024,46,IT,quantile,0.1,4,0.656545962204668,ILI
2024,46,IT,quantile,0.15,-1,4.30331768628421,ILI
2024,46,IT,quantile,0.15,0,3.65608057298983,ILI
2024,46,IT,quantile,0.15,1,2.8000624154494,ILI
2024,46,IT,quantile,0.15,2,2.0110814210785,ILI
2024,46,IT,quantile,0.15,3,1.35762934348107,ILI
2024,46,IT,quantile,0.15,4,0.90433964333822,ILI
2024,46,IT,quantile,0.2,-1,4.51113466463989,ILI
2024,46,IT,quantile,0.2,0,3.90501262087227,ILI
2024,46,IT,quantile,0.2,1,3.07861884327768,ILI
2024,46,IT,quantile,0.2,2,2.30756532332029,ILI
2024,46,IT,quantile,0.2,3,1.64394367347404,ILI
2024,46,IT,quantile,0.2,4,1.13494468804583,ILI
2024,46,IT,quantile,0.25,-1,4.71266587086071,ILI
2024,46,IT,quantile,0.25,0,4.11815912909359,ILI
2024,46,IT,quantile,0.25,1,3.35385278726155,ILI
2024,46,IT,quantile,0.25,2,2.594709291217,ILI
2024,46,IT,quantile,0.25,3,1.92398858848807,ILI
2024,46,IT,quantile,0.25,4,1.39600429166262,ILI
2024,46,IT,quantile,0.3,-1,4.89372293327939,ILI
2024,46,IT,quantile,0.3,0,4.33013188466558,ILI
2024,46,IT,quantile,0.3,1,3.58587826211751,ILI
2024,46,IT,quantile,0.3,2,2.86883161316394,ILI
2024,46,IT,quantile,0.3,3,2.21243482553076,ILI
2024,46,IT,quantile,0.3,4,1.69383439496372,ILI
2024,46,IT,quantile,0.35,-1,5.08723392676891,ILI
2024,46,IT,quantile,0.35,0,4.55342352887798,ILI
2024,46,IT,quantile,0.35,1,3.85167917265215,ILI
2024,46,IT,quantile,0.35,2,3.14652156246623,ILI
2024,46,IT,quantile,0.35,3,2.52237020246631,ILI
2024,46,IT,quantile,0.35,4,1.97045473433339,ILI
2024,46,IT,quantile,0.4,-1,5.28341017530242,ILI
2024,46,IT,quantile,0.4,0,4.74878814752852,ILI
2024,46,IT,quantile,0.4,1,4.14716211622607,ILI
2024,46,IT,quantile,0.4,2,3.44748256200516,ILI
2024,46,IT,quantile,0.4,3,2.82299597321751,ILI
2024,46,IT,quantile,0.4,4,2.30194027994633,ILI
2024,46,IT,quantile,0.45,-1,5.43481761332337,ILI
2024,46,IT,quantile,0.45,0,4.97505486630665,ILI
2024,46,IT,quantile,0.45,1,4.40552182473502,ILI
2024,46,IT,quantile,0.45,2,3.78953736517855,ILI
2024,46,IT,quantile,0.45,3,3.17890986409538,ILI
2024,46,IT,quantile,0.45,4,2.64864431216052,ILI
2024,46,IT,quantile,0.5,-1,5.60537845636196,ILI
2024,46,IT,quantile,0.5,0,5.18951096045329,ILI
2024,46,IT,quantile,0.5,1,4.68057681030558,ILI
2024,46,IT,quantile,0.5,2,4.13069896072817,ILI
2024,46,IT,quantile,0.5,3,3.56271852212711,ILI
2024,46,IT,quantile,0.5,4,3.03635005148665,ILI
2024,46,IT,quantile,0.55,-1,5.77050856993377,ILI
2024,46,IT,quantile,0.55,0,5.44079163638675,ILI
2024,46,IT,quantile,0.55,1,5.00175974198552,ILI
2024,46,IT,quantile,0.55,2,4.49143427434323,ILI
2024,46,IT,quantile,0.55,3,3.9918406232616,ILI
2024,46,IT,quantile,0.55,4,3.52225602872779,ILI
2024,46,IT,quantile,0.6,-1,5.92757999296333,ILI
2024,46,IT,quantile,0.6,0,5.68501757611389,ILI
2024,46,IT,quantile,0.6,1,5.33221938320287,ILI
2024,46,IT,quantile,0.6,2,4.94278304271986,ILI
2024,46,IT,quantile,0.6,3,4.45433668601523,ILI
2024,46,IT,quantile,0.6,4,4.0549545909488,ILI
2024,46,IT,quantile,0.65,-1,6.10510155074465,ILI
2024,46,IT,quantile,0.65,0,5.95830903017863,ILI
2024,46,IT,quantile,0.65,1,5.67971115720753,ILI
2024,46,IT,quantile,0.65,2,5.37739159844404,ILI
2024,46,IT,quantile,0.65,3,5.03721228307906,ILI
2024,46,IT,quantile,0.65,4,4.6325744246021,ILI
2024,46,IT,quantile,0.7,-1,6.3002526003182,ILI
2024,46,IT,quantile,0.7,0,6.21816570576366,ILI
2024,46,IT,quantile,0.7,1,6.07446795195812,ILI
2024,46,IT,quantile,0.7,2,5.94126506786483,ILI
2024,46,IT,quantile,0.7,3,5.75250912186338,ILI
2024,46,IT,quantile,0.7,4,5.42052059520991,ILI
2024,46,IT,quantile,0.75,-1,6.54983099515209,ILI
2024,46,IT,quantile,0.75,0,6.47352233368361,ILI
2024,46,IT,quantile,0.75,1,6.48308487765549,ILI
2024,46,IT,quantile,0.75,2,6.52690260873033,ILI
2024,46,IT,quantile,0.75,3,6.54612390419222,ILI
2024,46,IT,quantile,0.75,4,6.46688067311155,ILI
2024,46,IT,quantile,0.8,-1,6.80562610182237,ILI
2024,46,IT,quantile,0.8,0,6.76552124950028,ILI
2024,46,IT,quantile,0.8,1,6.97036274901586,ILI
2024,46,IT,quantile,0.8,2,7.21191842751991,ILI
2024,46,IT,quantile,0.8,3,7.49933370026585,ILI
2024,46,IT,quantile,0.8,4,7.68674895590648,ILI
2024,46,IT,quantile,0.85,-1,7.08756699955915,ILI
2024,46,IT,quantile,0.85,0,7.20051589418755,ILI
2024,46,IT,quantile,0.85,1,7.57389545957012,ILI
2024,46,IT,quantile,0.85,2,8.16827683188603,ILI
2024,46,IT,quantile,0.85,3,8.86849600047372,ILI
2024,46,IT,quantile,0.85,4,9.63712727768954,ILI
2024,46,IT,quantile,0.9,-1,7.49778535966365,ILI
2024,46,IT,quantile,0.9,0,7.77268372425896,ILI
2024,46,IT,quantile,0.9,1,8.41131306729123,ILI
2024,46,IT,quantile,0.9,2,9.52977429831894,ILI
2024,46,IT,quantile,0.9,3,10.9675935287522,ILI
2024,46,IT,quantile,0.9,4,13.0826688143247,ILI
2024,46,IT,quantile,0.95,-1,8.13059091881054,ILI
2024,46,IT,quantile,0.95,0,8.68209881717319,ILI
2024,46,IT,quantile,0.95,1,9.94460305677849,ILI
2024,46,IT,quantile,0.95,2,12.1510121588182,ILI
2024,46,IT,quantile,0.95,3,15.4387686231794,ILI
2024,46,IT,quantile,0.95,4,20.0218605299092,ILI
2024,46,IT,quantile,0.975,-1,8.77344002036188,ILI
2024,46,IT,quantile,0.975,0,9.44197713571798,ILI
2024,46,IT,quantile,0.975,1,11.2852847410583,ILI
2024,46,IT,quantile,0.975,2,14.7219410457882,ILI
2024,46,IT,quantile,0.975,3,20.2942427540171,ILI
2024,46,IT,quantile,0.975,4,27.3404486468952,ILI
2024,46,IT,quantile,0.99,-1,9.40385964023015,ILI
2024,46,IT,quantile,0.99,0,10.5222658234403,ILI
2024,46,IT,quantile,0.99,1,13.0285126241508,ILI
2024,46,IT,quantile,0.99,2,17.8899725847877,ILI
2024,46,IT,quantile,0.99,3,25.9285333655514,ILI
2024,46,IT,quantile,0.99,4,37.6832571936964,ILI
