anno,settimana,incidenza,numero_casi,numero_assistiti,target
2022,43,0.0,0.0,3425.0,ILI
2022,44,0.0,0.0,1746.0,ILI
2022,45,1.02,12.0,11818.0,ILI
2022,46,3.6,35.0,9709.0,ILI
2022,47,2.32,36.0,15.52,ILI
2022,48,4.26,68.0,15965.0,ILI
2022,49,4.96,69.0,13898.0,ILI
2022,50,6.39,102.0,15965.0,ILI
2022,51,3.2,7.0,2188.0,ILI
2022,52,6.43,88.0,13686.0,ILI
2023,1,6.51,85.0,13062.0,ILI
2023,2,6.14,81.0,13195.0,ILI
2023,3,0.0,0.0,0.0,ILI
