anno,settimana,orizzonte,luogo,tipo_valore,id_valore,valore,target
2025,6,1,IT,quantile,0.01,9.40049079268311,ILI
2025,6,2,IT,quantile,0.01,7.179573190698808,ILI
2025,6,3,IT,quantile,0.01,5.465833625190162,ILI
2025,6,4,IT,quantile,0.01,4.305392023246183,ILI
2025,6,1,IT,quantile,0.025,9.438696309793611,ILI
2025,6,2,IT,quantile,0.025,7.234739259377672,ILI
2025,6,3,IT,quantile,0.025,5.534780835690107,ILI
2025,6,4,IT,quantile,0.025,4.384402400112423,ILI
2025,6,1,IT,quantile,0.05,9.501156524497876,ILI
2025,6,2,IT,quantile,0.05,7.3249273985437,ILI
2025,6,3,IT,quantile,0.05,5.647499047529276,ILI
2025,6,4,IT,quantile,0.05,4.513572359745647,ILI
2025,6,1,IT,quantile,0.1,9.62206506034366,ILI
2025,6,2,IT,quantile,0.1,7.499510785886357,ILI
2025,6,3,IT,quantile,0.1,5.865695446967818,ILI
2025,6,4,IT,quantile,0.1,4.763615539527509,ILI
2025,6,1,IT,quantile,0.15,9.73848846778114,ILI
2025,6,2,IT,quantile,0.15,7.667617964541918,ILI
2025,6,3,IT,quantile,0.15,6.075797803559298,ILI
2025,6,4,IT,quantile,0.15,5.0043833132257785,ILI
2025,6,1,IT,quantile,0.2,9.851291524323123,ILI
2025,6,2,IT,quantile,0.2,7.830497612169308,ILI
2025,6,3,IT,quantile,0.2,6.279366729532538,ILI
2025,6,4,IT,quantile,0.2,5.237664071689736,ILI
2025,6,1,IT,quantile,0.25,9.961192791499029,ILI
2025,6,2,IT,quantile,0.25,7.989187280873033,ILI
2025,6,3,IT,quantile,0.25,6.477698969880744,ILI
2025,6,4,IT,quantile,0.25,5.464943825881527,ILI
2025,6,1,IT,quantile,0.3,10.06880502253485,ILI
2025,6,2,IT,quantile,0.3,8.144571743039517,ILI
2025,6,3,IT,quantile,0.3,6.671900323683538,ILI
2025,6,4,IT,quantile,0.3,5.687489771404657,ILI
2025,6,1,IT,quantile,0.35,10.174664294767036,ILI
2025,6,2,IT,quantile,0.35,8.297425056485443,ILI
2025,6,3,IT,quantile,0.35,6.8629382176309806,ILI
2025,6,4,IT,quantile,0.35,5.906410535378598,ILI
2025,6,1,IT,quantile,0.4,10.2792518493179,ILI
2025,6,2,IT,quantile,0.4,8.44844209940675,ILI
2025,6,3,IT,quantile,0.4,7.051681118778904,ILI
2025,6,4,IT,quantile,0.4,6.122701341669255,ILI
2025,6,1,IT,quantile,0.45,10.38301118508804,ILI
2025,6,2,IT,quantile,0.45,8.598263252896523,ILI
2025,6,3,IT,quantile,0.45,7.238929383054106,ILI
2025,6,4,IT,quantile,0.45,6.337279361877116,ILI
2025,6,1,IT,quantile,0.5,10.486362121169943,ILI
2025,6,2,IT,quantile,0.5,8.747494706077191,ILI
2025,6,3,IT,quantile,0.5,7.425440632850708,ILI
2025,6,4,IT,quantile,0.5,6.551012796911945,ILI
2025,6,1,IT,quantile,0.55,10.589713057251847,ILI
2025,6,2,IT,quantile,0.55,8.89672615925786,ILI
2025,6,3,IT,quantile,0.55,7.611951882647309,ILI
2025,6,4,IT,quantile,0.55,6.764746231946775,ILI
2025,6,1,IT,quantile,0.6,10.693472393021986,ILI
2025,6,2,IT,quantile,0.6,9.046547312747633,ILI
2025,6,3,IT,quantile,0.6,7.799200146922511,ILI
2025,6,4,IT,quantile,0.6,6.979324252154636,ILI
2025,6,1,IT,quantile,0.65,10.79805994757285,ILI
2025,6,2,IT,quantile,0.65,9.19756435566894,ILI
2025,6,3,IT,quantile,0.65,7.987943048070435,ILI
2025,6,4,IT,quantile,0.65,7.195615058445293,ILI
2025,6,1,IT,quantile,0.7,10.903919219805037,ILI
2025,6,2,IT,quantile,0.7,9.350417669114863,ILI
2025,6,3,IT,quantile,0.7,8.178980942017878,ILI
2025,6,4,IT,quantile,0.7,7.414535822419234,ILI
2025,6,1,IT,quantile,0.75,11.011531450840858,ILI
2025,6,2,IT,quantile,0.75,9.50580213128135,ILI
2025,6,3,IT,quantile,0.75,8.373182295820673,ILI
2025,6,4,IT,quantile,0.75,7.637081767942364,ILI
