anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore
2024,09,IT,quantile,0.01,1,5.965015363191742
2024,09,IT,quantile,0.01,2,5.679993046271715
2024,09,IT,quantile,0.01,3,5.654324510938437
2024,09,IT,quantile,0.01,4,5.849377949231019
2024,09,IT,quantile,0.99,1,6.96413593549297
2024,09,IT,quantile,0.99,2,7.6601265568224655
2024,09,IT,quantile,0.99,3,8.545395294842038
2024,09,IT,quantile,0.99,4,9.484418037052208
2024,09,IT,quantile,0.025,1,5.9825919936446805
2024,09,IT,quantile,0.025,2,5.714827755842622
2024,09,IT,quantile,0.025,3,5.705184521422379
2024,09,IT,quantile,0.025,4,5.913325943173425
2024,09,IT,quantile,0.975,1,6.946559305040031
2024,09,IT,quantile,0.975,2,7.6252918472515585
2024,09,IT,quantile,0.975,3,8.494535284358097
2024,09,IT,quantile,0.975,4,9.420470043109802
2024,09,IT,quantile,0.05,1,6.0113271134623965
2024,09,IT,quantile,0.05,2,5.771777212452944
2024,09,IT,quantile,0.05,3,5.788332909795189
2024,09,IT,quantile,0.05,4,6.017871195629952
2024,09,IT,quantile,0.95,1,6.917824185222315
2024,09,IT,quantile,0.95,2,7.568342390641236
2024,09,IT,quantile,0.95,3,8.411386895985286
2024,09,IT,quantile,0.95,4,9.315924790653275
2024,09,IT,quantile,0.1,1,6.06695166232063
2024,09,IT,quantile,0.1,2,5.882018194629667
2024,09,IT,quantile,0.1,3,5.9492889670821105
2024,09,IT,quantile,0.1,4,6.220246635163677
2024,09,IT,quantile,0.9,1,6.862199636364082
2024,09,IT,quantile,0.9,2,7.458101408464514
2024,09,IT,quantile,0.9,3,8.250430838698364
2024,09,IT,quantile,0.9,4,9.113549351119548
2024,09,IT,quantile,0.15,1,6.120512806452821
2024,09,IT,quantile,0.15,2,5.988169763619294
2024,09,IT,quantile,0.15,3,6.104274324451312
2024,09,IT,quantile,0.15,4,6.415114913795601
2024,09,IT,quantile,0.85,1,6.808638492231891
2024,09,IT,quantile,0.85,2,7.351949839474886
2024,09,IT,quantile,0.85,3,8.095445481329163
2024,09,IT,quantile,0.85,4,8.918681072487626
2024,09,IT,quantile,0.2,1,6.172408390880217
2024,09,IT,quantile,0.2,2,6.091020399091268
2024,09,IT,quantile,0.2,3,6.254440192426668
2024,09,IT,quantile,0.2,4,6.6039234870591885
2024,09,IT,quantile,0.8,1,6.756742907804495
2024,09,IT,quantile,0.8,2,7.2490992040029125
2024,09,IT,quantile,0.8,3,7.945279613353807
2024,09,IT,quantile,0.8,4,8.729872499224037
2024,09,IT,quantile,0.25,1,6.222968993263206
2024,09,IT,quantile,0.25,2,6.191225265118191
2024,09,IT,quantile,0.25,3,6.400743135653377
2024,09,IT,quantile,0.25,4,6.787875075708029
2024,09,IT,quantile,0.75,1,6.706182305421506
2024,09,IT,quantile,0.75,2,7.14889433797599
2024,09,IT,quantile,0.75,3,7.798976670127098
2024,09,IT,quantile,0.75,4,8.545920910575196
2024,09,IT,quantile,0.3,1,6.2724765136472955
2024,09,IT,quantile,0.3,2,6.289343052755192
2024,09,IT,quantile,0.3,3,6.543998864475266
2024,09,IT,quantile,0.3,4,6.967995299666879
2024,09,IT,quantile,0.7,1,6.656674785037416
2024,09,IT,quantile,0.7,2,7.0507765503389885
2024,09,IT,quantile,0.7,3,7.655720941305209
2024,09,IT,quantile,0.7,4,8.365800686616346
2024,09,IT,quantile,0.35,1,6.321177576969134
2024,09,IT,quantile,0.35,2,6.385862542150664
2024,09,IT,quantile,0.35,3,6.6849210166340525
2024,09,IT,quantile,0.35,4,7.145181439560543
2024,09,IT,quantile,0.65,1,6.607973721715577
2024,09,IT,quantile,0.65,2,6.954257060943516
2024,09,IT,quantile,0.65,3,7.514798789146423
2024,09,IT,quantile,0.65,4,8.188614546722683
2024,09,IT,quantile,0.4,1,6.369293580503394
2024,09,IT,quantile,0.4,2,6.4812225153444105
2024,09,IT,quantile,0.4,3,6.824150230717494
2024,09,IT,quantile,0.4,4,7.32023899173358
2024,09,IT,quantile,0.6,1,6.559857718181318
2024,09,IT,quantile,0.6,2,6.85889708774977
2024,09,IT,quantile,0.6,3,7.375569575062981
2024,09,IT,quantile,0.6,4,8.013556994549646
2024,09,IT,quantile,0.45,1,6.417028558035547
2024,09,IT,quantile,0.45,2,6.5758273420862885
2024,09,IT,quantile,0.45,3,6.962276902051707
2024,09,IT,quantile,0.45,4,7.49391027999558
2024,09,IT,quantile,0.55,1,6.512122740649165
2024,09,IT,quantile,0.55,2,6.764292261007892
2024,09,IT,quantile,0.55,3,7.237442903728768
2024,09,IT,quantile,0.55,4,7.839885706287646
2024,09,IT,quantile,0.5,1,6.464575649342356
2024,09,IT,quantile,0.5,2,6.67005980154709
2024,09,IT,quantile,0.5,3,7.099859902890238
2024,09,IT,quantile,0.5,4,7.666897993141613
