anno,settimana,orizzonte,luogo,tipo_valore,id_valore,valore,target
2025,7,1,IT,quantile,0.01,10.323998289912105,ILI
2025,7,2,IT,quantile,0.01,8.660600374756134,ILI
2025,7,3,IT,quantile,0.01,7.277608806855039,ILI
2025,7,4,IT,quantile,0.01,6.228183436164688,ILI
2025,7,1,IT,quantile,0.025,10.361811490448384,ILI
2025,7,2,IT,quantile,0.025,8.71510367521254,ILI
2025,7,3,IT,quantile,0.025,7.345766014750902,ILI
2025,7,4,IT,quantile,0.025,6.306491375287664,ILI
2025,7,1,IT,quantile,0.05,10.423630327170851,ILI
2025,7,2,IT,quantile,0.05,8.80420828905016,ILI
2025,7,3,IT,quantile,0.05,7.4571926923824545,ILI
2025,7,4,IT,quantile,0.05,6.434512955954212,ILI
2025,7,1,IT,quantile,0.1,10.5432973035204,ILI
2025,7,2,IT,quantile,0.1,8.976694221851082,ILI
2025,7,3,IT,quantile,0.1,7.672888980177495,ILI
2025,7,4,IT,quantile,0.1,6.682333139543788,ILI
2025,7,1,IT,quantile,0.15,10.658525207380924,ILI
2025,7,2,IT,quantile,0.15,9.14278175149687,ILI
2025,7,3,IT,quantile,0.15,7.880583967310116,ILI
2025,7,4,IT,quantile,0.15,6.920960379576542,ILI
2025,7,1,IT,quantile,0.2,10.770169936224416,ILI
2025,7,2,IT,quantile,0.2,9.303704553963488,ILI
2025,7,3,IT,quantile,0.2,8.081820384390497,ILI
2025,7,4,IT,quantile,0.2,7.15216716730372,ILI
2025,7,1,IT,quantile,0.25,10.878942672970638,ILI
2025,7,2,IT,quantile,0.25,9.46048771614666,ILI
2025,7,3,IT,quantile,0.25,8.2778801182049,ILI
2025,7,4,IT,quantile,0.25,7.377426302382474,ILI
2025,7,1,IT,quantile,0.3,10.985449878737407,ILI
2025,7,2,IT,quantile,0.3,9.614005380728065,ILI
2025,7,3,IT,quantile,0.3,8.469856297499428,ILI
2025,7,4,IT,quantile,0.3,7.597993714478147,ILI
2025,7,1,IT,quantile,0.35,11.09022212610584,ILI
2025,7,2,IT,quantile,0.35,9.76502230595065,ILI
2025,7,3,IT,quantile,0.35,8.65870526411243,ILI
2025,7,4,IT,quantile,0.35,7.814968174517101,ILI
2025,7,1,IT,quantile,0.4,11.193735714533204,ILI
2025,7,2,IT,quantile,0.4,9.914225021705,ILI
2025,7,3,IT,quantile,0.4,8.845285534135357,ILI
2025,7,4,IT,quantile,0.4,8.029336058378,ILI
2025,7,1,IT,quantile,0.45,11.29642958881423,ILI
2025,7,2,IT,quantile,0.45,10.062246215510074,ILI
2025,7,3,IT,quantile,0.45,9.030388292953344,ILI
2025,7,4,IT,quantile,0.45,8.242006383593797,ILI
2025,7,1,IT,quantile,0.5,11.39871925709366,ILI
2025,7,2,IT,quantile,0.5,10.209684793698408,ILI
2025,7,3,IT,quantile,0.5,9.21476248206306,ILI
2025,7,4,IT,quantile,0.5,8.453839632378152,ILI
2025,7,1,IT,quantile,0.55,11.50100892537309,ILI
2025,7,2,IT,quantile,0.55,10.35712337188674,ILI
2025,7,3,IT,quantile,0.55,9.399136671172776,ILI
2025,7,4,IT,quantile,0.55,8.665672881162507,ILI
2025,7,1,IT,quantile,0.6,11.603702799654116,ILI
2025,7,2,IT,quantile,0.6,10.505144565691817,ILI
2025,7,3,IT,quantile,0.6,9.584239429990763,ILI
2025,7,4,IT,quantile,0.6,8.878343206378304,ILI
2025,7,1,IT,quantile,0.65,11.70721638808148,ILI
2025,7,2,IT,quantile,0.65,10.654347281446164,ILI
2025,7,3,IT,quantile,0.65,9.770819700013693,ILI
2025,7,4,IT,quantile,0.65,9.092711090239202,ILI
2025,7,1,IT,quantile,0.7,11.811988635449913,ILI
2025,7,2,IT,quantile,0.7,10.805364206668752,ILI
2025,7,3,IT,quantile,0.7,9.959668666626692,ILI
2025,7,4,IT,quantile,0.7,9.309685550278155,ILI
2025,7,1,IT,quantile,0.75,11.918495841216682,ILI
2025,7,2,IT,quantile,0.75,10.958881871250156,ILI
2025,7,3,IT,quantile,0.75,10.15164484592122,ILI
2025,7,4,IT,quantile,0.75,9.53025296237383,ILI
2025,7,1,IT,quantile,0.8,12.027268577962904,ILI
2025,7,2,IT,quantile,0.8,11.115665033433327,ILI
2025,7,3,IT,quantile,0.8,10.347704579735623,ILI
2025,7,4,IT,quantile,0.8,9.755512097452584,ILI
2025,7,1,IT,quantile,0.85,12.138913306806396,ILI
2025,7,2,IT,quantile,0.85,11.276587835899946,ILI
2025,7,3,IT,quantile,0.85,10.548940996816004,ILI
2025,7,4,IT,quantile,0.85,9.986718885179762,ILI
2025,7,1,IT,quantile,0.9,12.25414121066692,ILI
2025,7,2,IT,quantile,0.9,11.442675365545734,ILI
2025,7,3,IT,quantile,0.9,10.756635983948623,ILI
2025,7,4,IT,quantile,0.9,10.225346125212516,ILI
2025,7,1,IT,quantile,0.95,12.373808187016468,ILI
2025,7,2,IT,quantile,0.95,11.615161298346656,ILI
2025,7,3,IT,quantile,0.95,10.972332271743666,ILI
2025,7,4,IT,quantile,0.95,10.473166308802092,ILI
2025,7,1,IT,quantile,0.975,12.435627023738936,ILI
2025,7,2,IT,quantile,0.975,11.704265912184276,ILI
2025,7,3,IT,quantile,0.975,11.083758949375218,ILI
2025,7,4,IT,quantile,0.975,10.60118788946864,ILI
2025,7,1,IT,quantile,0.99,12.473440224275215,ILI
2025,7,2,IT,quantile,0.99,11.75876921264068,ILI
2025,7,3,IT,quantile,0.99,11.15191615727108,ILI
2025,7,4,IT,quantile,0.99,10.679495828591616,ILI
2025,7,1,IT,quantile,0.01,3.344536485950556,ILI+_FLU_A
2025,7,2,IT,quantile,0.01,2.9352300582471864,ILI+_FLU_A
2025,7,3,IT,quantile,0.01,2.5455157978192364,ILI+_FLU_A
2025,7,4,IT,quantile,0.01,2.171391263472208,ILI+_FLU_A
2025,7,1,IT,quantile,0.025,3.385251773470811,ILI+_FLU_A
2025,7,2,IT,quantile,0.025,2.997921401705376,ILI+_FLU_A
2025,7,3,IT,quantile,0.025,2.627206259340589,ILI+_FLU_A
2025,7,4,IT,quantile,0.025,2.26875977185873,ILI+_FLU_A
2025,7,1,IT,quantile,0.05,3.4518150814063,ILI+_FLU_A
2025,7,2,IT,quantile,0.05,3.1004122215828227,ILI+_FLU_A
2025,7,3,IT,quantile,0.05,2.7607577501149785,ILI+_FLU_A
2025,7,4,IT,quantile,0.05,2.427942486796625,ILI+_FLU_A
2025,7,1,IT,quantile,0.1,3.5806662571769534,ILI+_FLU_A
2025,7,2,IT,quantile,0.1,3.298810754596029,ILI+_FLU_A
2025,7,3,IT,quantile,0.1,3.019282561244879,ILI+_FLU_A
2025,7,4,IT,quantile,0.1,2.736083422370188,ILI+_FLU_A
2025,7,1,IT,quantile,0.15,3.704737670585508,ILI+_FLU_A
2025,7,2,IT,quantile,0.15,3.4898496509189183,ILI+_FLU_A
2025,7,3,IT,quantile,0.15,3.2682173383334376,ILI+_FLU_A
2025,7,4,IT,quantile,0.15,3.0327938029855392,ILI+_FLU_A
2025,7,1,IT,quantile,0.2,3.8249509075111208,ILI+_FLU_A
2025,7,2,IT,quantile,0.2,3.674947921944884,ILI+_FLU_A
2025,7,3,IT,quantile,0.2,3.509411135639759,ILI+_FLU_A
2025,7,4,IT,quantile,0.2,3.320277553700537,ILI+_FLU_A
2025,7,1,IT,quantile,0.25,3.9420717327302937,ILI+_FLU_A
2025,7,2,IT,quantile,0.25,3.85528465360296,ILI+_FLU_A
2025,7,3,IT,quantile,0.25,3.744400370608469,ILI+_FLU_A
2025,7,4,IT,quantile,0.25,3.600365961449495,ILI+_FLU_A
2025,7,1,IT,quantile,0.3,4.056753152030206,ILI+_FLU_A
2025,7,2,IT,quantile,0.3,4.031865311225156,ILI+_FLU_A
2025,7,3,IT,quantile,0.3,3.97449522296271,ILI+_FLU_A
2025,7,4,IT,quantile,0.3,3.874620655864379,ILI+_FLU_A
2025,7,1,IT,quantile,0.35,4.169566458368979,ILI+_FLU_A
2025,7,2,IT,quantile,0.35,4.205569542856076,ILI+_FLU_A
2025,7,3,IT,quantile,0.35,4.200841925192908,ILI+_FLU_A
2025,7,4,IT,quantile,0.35,4.144407854564461,ILI+_FLU_A
2025,7,1,IT,quantile,0.4,4.281024506227942,ILI+_FLU_A
2025,7,2,IT,quantile,0.4,4.377187015925113,ILI+_FLU_A
2025,7,3,IT,quantile,0.4,4.424469459821958,ILI+_FLU_A
2025,7,4,IT,quantile,0.4,4.410954022568353,ILI+_FLU_A
2025,7,1,IT,quantile,0.45,4.3915999285307725,ILI+_FLU_A
2025,7,2,IT,quantile,0.45,4.54744546673852,ILI+_FLU_A
2025,7,3,IT,quantile,0.45,4.646326109522465,ILI+_FLU_A
2025,7,4,IT,quantile,0.45,4.675389437115779,ILI+_FLU_A
2025,7,1,IT,quantile,0.5,4.501740122835469,ILI+_FLU_A
2025,7,2,IT,quantile,0.5,4.717033775460947,ILI+_FLU_A
2025,7,3,IT,quantile,0.5,4.867309525157833,ILI+_FLU_A
2025,7,4,IT,quantile,0.5,4.938784026372083,ILI+_FLU_A
2025,7,1,IT,quantile,0.55,4.611880317140165,ILI+_FLU_A
2025,7,2,IT,quantile,0.55,4.886622084183374,ILI+_FLU_A
2025,7,3,IT,quantile,0.55,5.088292940793202,ILI+_FLU_A
2025,7,4,IT,quantile,0.55,5.202178615628387,ILI+_FLU_A
2025,7,1,IT,quantile,0.6,4.722455739442996,ILI+_FLU_A
2025,7,2,IT,quantile,0.6,5.056880534996781,ILI+_FLU_A
2025,7,3,IT,quantile,0.6,5.310149590493709,ILI+_FLU_A
2025,7,4,IT,quantile,0.6,5.466614030175814,ILI+_FLU_A
2025,7,1,IT,quantile,0.65,4.833913787301959,ILI+_FLU_A
2025,7,2,IT,quantile,0.65,5.228498008065817,ILI+_FLU_A
2025,7,3,IT,quantile,0.65,5.533777125122759,ILI+_FLU_A
2025,7,4,IT,quantile,0.65,5.733160198179705,ILI+_FLU_A
2025,7,1,IT,quantile,0.7,4.946727093640732,ILI+_FLU_A
2025,7,2,IT,quantile,0.7,5.402202239696738,ILI+_FLU_A
2025,7,3,IT,quantile,0.7,5.760123827352956,ILI+_FLU_A
2025,7,4,IT,quantile,0.7,6.002947396879787,ILI+_FLU_A
2025,7,1,IT,quantile,0.75,5.061408512940644,ILI+_FLU_A
2025,7,2,IT,quantile,0.75,5.578782897318934,ILI+_FLU_A
2025,7,3,IT,quantile,0.75,5.990218679707198,ILI+_FLU_A
2025,7,4,IT,quantile,0.75,6.277202091294671,ILI+_FLU_A
2025,7,1,IT,quantile,0.8,5.178529338159817,ILI+_FLU_A
2025,7,2,IT,quantile,0.8,5.75911962897701,ILI+_FLU_A
2025,7,3,IT,quantile,0.8,6.225207914675908,ILI+_FLU_A
2025,7,4,IT,quantile,0.8,6.55729049904363,ILI+_FLU_A
2025,7,1,IT,quantile,0.85,5.29874257508543,ILI+_FLU_A
2025,7,2,IT,quantile,0.85,5.944217900002975,ILI+_FLU_A
2025,7,3,IT,quantile,0.85,6.466401711982229,ILI+_FLU_A
2025,7,4,IT,quantile,0.85,6.844774249758627,ILI+_FLU_A
2025,7,1,IT,quantile,0.9,5.422813988493984,ILI+_FLU_A
2025,7,2,IT,quantile,0.9,6.135256796325865,ILI+_FLU_A
2025,7,3,IT,quantile,0.9,6.715336489070788,ILI+_FLU_A
2025,7,4,IT,quantile,0.9,7.141484630373979,ILI+_FLU_A
2025,7,1,IT,quantile,0.95,5.551665164264637,ILI+_FLU_A
2025,7,2,IT,quantile,0.95,6.333655329339071,ILI+_FLU_A
2025,7,3,IT,quantile,0.95,6.973861300200689,ILI+_FLU_A
2025,7,4,IT,quantile,0.95,7.449625565947539,ILI+_FLU_A
2025,7,1,IT,quantile,0.975,5.618228472200126,ILI+_FLU_A
2025,7,2,IT,quantile,0.975,6.436146149216517,ILI+_FLU_A
2025,7,3,IT,quantile,0.975,7.1074127909750775,ILI+_FLU_A
2025,7,4,IT,quantile,0.975,7.6088082808854365,ILI+_FLU_A
2025,7,1,IT,quantile,0.99,5.6589437597203815,ILI+_FLU_A
2025,7,2,IT,quantile,0.99,6.498837492674707,ILI+_FLU_A
2025,7,3,IT,quantile,0.99,7.18910325249643,ILI+_FLU_A
2025,7,4,IT,quantile,0.99,7.706176789271959,ILI+_FLU_A
2025,7,1,IT,quantile,0.01,1.893798161411835,ILI+_FLU_B
2025,7,2,IT,quantile,0.01,1.3175472288925294,ILI+_FLU_B
2025,7,3,IT,quantile,0.01,0.8415606103556343,ILI+_FLU_B
2025,7,4,IT,quantile,0.01,0.4999473117061228,ILI+_FLU_B
2025,7,1,IT,quantile,0.025,1.9212611232288563,ILI+_FLU_B
2025,7,2,IT,quantile,0.025,1.356601424795796,ILI+_FLU_B
2025,7,3,IT,quantile,0.025,0.8893054267424298,ILI+_FLU_B
2025,7,4,IT,quantile,0.025,0.5532106212376948,ILI+_FLU_B
2025,7,1,IT,quantile,0.05,1.96615889248414,ILI+_FLU_B
2025,7,2,IT,quantile,0.05,1.4204491003596431,ILI+_FLU_B
2025,7,3,IT,quantile,0.05,0.9673609461562762,ILI+_FLU_B
2025,7,4,IT,quantile,0.05,0.6402880383442178,ILI+_FLU_B
2025,7,1,IT,quantile,0.1,2.0530705941025387,ILI+_FLU_B
2025,7,2,IT,quantile,0.1,1.5440434396703968,ILI+_FLU_B
