anno,settimana,orizzonte,luogo,tipo_valore,id_valore,valore,target
2025,10,1,IT,quantile,0.01,6.184869087879643,ILI
2025,10,2,IT,quantile,0.01,5.220676064044158,ILI
2025,10,3,IT,quantile,0.01,4.662230113320239,ILI
2025,10,4,IT,quantile,0.01,4.466068077100552,ILI
2025,10,1,IT,quantile,0.025,6.222272316963702,ILI
2025,10,2,IT,quantile,0.025,5.2746166541191055,ILI
2025,10,3,IT,quantile,0.025,4.729765345430762,ILI
2025,10,4,IT,quantile,0.025,4.543631804015554,ILI
2025,10,1,IT,quantile,0.05,6.2834209126617,ILI
2025,10,2,IT,quantile,0.05,5.362801321993416,ILI
2025,10,3,IT,quantile,0.05,4.840175187169717,ILI
2025,10,4,IT,quantile,0.05,4.670436710813744,ILI
2025,10,1,IT,quantile,0.1,6.401790457337088,ILI
2025,10,2,IT,quantile,0.1,5.533506452086437,ILI
2025,10,3,IT,quantile,0.1,5.053903115753196,ILI
2025,10,4,IT,quantile,0.1,4.915901695070087,ILI
2025,10,1,IT,quantile,0.15,6.515769058033313,ILI
2025,10,2,IT,quantile,0.15,5.697879238287709,ILI
2025,10,3,IT,quantile,0.15,5.259702760386893,ILI
2025,10,4,IT,quantile,0.15,5.152261102400611,ILI
2025,10,1,IT,quantile,0.2,6.626203332565407,ILI
2025,10,2,IT,quantile,0.2,5.857140619688031,ILI
2025,10,3,IT,quantile,0.2,5.459102773330182,ILI
2025,10,4,IT,quantile,0.2,5.381270578898305,ILI
2025,10,1,IT,quantile,0.25,6.733796753194143,ILI
2025,10,2,IT,quantile,0.25,6.012305099841687,ILI
2025,10,3,IT,quantile,0.25,5.653373343376329,ILI
2025,10,4,IT,quantile,0.25,5.604388927229759,ILI
2025,10,1,IT,quantile,0.3,6.839149205774166,ILI
2025,10,2,IT,quantile,0.3,6.164237796487693,ILI
2025,10,3,IT,quantile,0.3,5.843597623809835,ILI
2025,10,4,IT,quantile,0.3,5.822860141128914,ILI
2025,10,1,IT,quantile,0.35,6.942785510408391,ILI
2025,10,2,IT,quantile,0.35,6.313695572248014,ILI
2025,10,3,IT,quantile,0.35,6.030723229270788,ILI
2025,10,4,IT,quantile,0.35,6.037772549174319,ILI
2025,10,1,IT,quantile,0.4,7.045176802506152,ILI
2025,10,2,IT,quantile,0.4,6.4613578690480375,ILI
2025,10,3,IT,quantile,0.4,6.215600841371551,ILI
2025,10,4,IT,quantile,0.4,6.250103153061397,ILI
2025,10,1,IT,quantile,0.45,7.1467572678142215,ILI
2025,10,2,IT,quantile,0.45,6.60785084232826,ILI
2025,10,3,IT,quantile,0.45,6.399014425451627,ILI
2025,10,4,IT,quantile,0.45,6.460752331327449,ILI
2025,10,1,IT,quantile,0.5,7.247937909529988,ILI
2025,10,2,IT,quantile,0.5,6.753767215111068,ILI
2025,10,3,IT,quantile,0.5,6.581706088463102,ILI
2025,10,4,IT,quantile,0.5,6.670572388453776,ILI
2025,10,1,IT,quantile,0.55,7.349118551245754,ILI
2025,10,2,IT,quantile,0.55,6.899683587893875,ILI
2025,10,3,IT,quantile,0.55,6.7643977514745774,ILI
2025,10,4,IT,quantile,0.55,6.880392445580102,ILI
2025,10,1,IT,quantile,0.6,7.450699016553823,ILI
2025,10,2,IT,quantile,0.6,7.046176561174097,ILI
2025,10,3,IT,quantile,0.6,6.947811335554653,ILI
2025,10,4,IT,quantile,0.6,7.091041623846155,ILI
2025,10,1,IT,quantile,0.65,7.553090308651584,ILI
2025,10,2,IT,quantile,0.65,7.193838857974121,ILI
2025,10,3,IT,quantile,0.65,7.132688947655416,ILI
2025,10,4,IT,quantile,0.65,7.303372227733233,ILI
2025,10,1,IT,quantile,0.7,7.65672661328581,ILI
2025,10,2,IT,quantile,0.7,7.343296633734442,ILI
2025,10,3,IT,quantile,0.7,7.31981455311637,ILI
2025,10,4,IT,quantile,0.7,7.518284635778637,ILI
2025,10,1,IT,quantile,0.75,7.762079065865833,ILI
2025,10,2,IT,quantile,0.75,7.495229330380448,ILI
2025,10,3,IT,quantile,0.75,7.510038833549875,ILI
2025,10,4,IT,quantile,0.75,7.736755849677793,ILI
2025,10,1,IT,quantile,0.8,7.869672486494569,ILI
2025,10,2,IT,quantile,0.8,7.650393810534104,ILI
2025,10,3,IT,quantile,0.8,7.704309403596023,ILI
2025,10,4,IT,quantile,0.8,7.9598741980092464,ILI
2025,10,1,IT,quantile,0.85,7.980106761026662,ILI
2025,10,2,IT,quantile,0.85,7.809655191934426,ILI
2025,10,3,IT,quantile,0.85,7.903709416539312,ILI
2025,10,4,IT,quantile,0.85,8.18888367450694,ILI
2025,10,1,IT,quantile,0.9,8.094085361722886,ILI
2025,10,2,IT,quantile,0.9,7.974027978135698,ILI
2025,10,3,IT,quantile,0.9,8.109509061173009,ILI
2025,10,4,IT,quantile,0.9,8.425243081837465,ILI
2025,10,1,IT,quantile,0.95,8.212454906398275,ILI
2025,10,2,IT,quantile,0.95,8.144733108228719,ILI
2025,10,3,IT,quantile,0.95,8.323236989756488,ILI
2025,10,4,IT,quantile,0.95,8.670708066093809,ILI
2025,10,1,IT,quantile,0.975,8.273603502096273,ILI
2025,10,2,IT,quantile,0.975,8.23291777610303,ILI
2025,10,3,IT,quantile,0.975,8.433646831495443,ILI
2025,10,4,IT,quantile,0.975,8.797512972891997,ILI
2025,10,1,IT,quantile,0.99,8.311006731180333,ILI
2025,10,2,IT,quantile,0.99,8.286858366177977,ILI
2025,10,3,IT,quantile,0.99,8.501182063605967,ILI
2025,10,4,IT,quantile,0.99,8.875076699807,ILI
2025,10,1,IT,quantile,0.01,0.03,ILI+_FLU_A
2025,10,2,IT,quantile,0.01,0.03,ILI+_FLU_A
2025,10,3,IT,quantile,0.01,0.03,ILI+_FLU_A
2025,10,4,IT,quantile,0.01,0.03,ILI+_FLU_A
2025,10,1,IT,quantile,0.025,0.03,ILI+_FLU_A
2025,10,2,IT,quantile,0.025,0.03,ILI+_FLU_A
2025,10,3,IT,quantile,0.025,0.03,ILI+_FLU_A
2025,10,4,IT,quantile,0.025,0.03,ILI+_FLU_A
2025,10,1,IT,quantile,0.05,0.03,ILI+_FLU_A
2025,10,2,IT,quantile,0.05,0.03,ILI+_FLU_A
2025,10,3,IT,quantile,0.05,0.03,ILI+_FLU_A
2025,10,4,IT,quantile,0.05,0.03,ILI+_FLU_A
2025,10,1,IT,quantile,0.1,0.03,ILI+_FLU_A
2025,10,2,IT,quantile,0.1,0.03,ILI+_FLU_A
2025,10,3,IT,quantile,0.1,0.03,ILI+_FLU_A
2025,10,4,IT,quantile,0.1,0.03,ILI+_FLU_A
2025,10,1,IT,quantile,0.15,0.0610694991358538,ILI+_FLU_A
2025,10,2,IT,quantile,0.15,0.03,ILI+_FLU_A
2025,10,3,IT,quantile,0.15,0.03,ILI+_FLU_A
2025,10,4,IT,quantile,0.15,0.03,ILI+_FLU_A
2025,10,1,IT,quantile,0.2,0.1295957623853782,ILI+_FLU_A
2025,10,2,IT,quantile,0.2,0.03,ILI+_FLU_A
2025,10,3,IT,quantile,0.2,0.03,ILI+_FLU_A
2025,10,4,IT,quantile,0.2,0.03,ILI+_FLU_A
2025,10,1,IT,quantile,0.25,0.1963592295893839,ILI+_FLU_A
2025,10,2,IT,quantile,0.25,0.03,ILI+_FLU_A
2025,10,3,IT,quantile,0.25,0.03,ILI+_FLU_A
2025,10,4,IT,quantile,0.25,0.03,ILI+_FLU_A
2025,10,1,IT,quantile,0.3,0.2617321396761306,ILI+_FLU_A
2025,10,2,IT,quantile,0.3,0.03,ILI+_FLU_A
2025,10,3,IT,quantile,0.3,0.03,ILI+_FLU_A
2025,10,4,IT,quantile,0.3,0.03,ILI+_FLU_A
2025,10,1,IT,quantile,0.35,0.3260401520541989,ILI+_FLU_A
2025,10,2,IT,quantile,0.35,0.03,ILI+_FLU_A
2025,10,3,IT,quantile,0.35,0.03,ILI+_FLU_A
2025,10,4,IT,quantile,0.35,0.03,ILI+_FLU_A
2025,10,1,IT,quantile,0.4,0.3895756139067694,ILI+_FLU_A
2025,10,2,IT,quantile,0.4,0.03,ILI+_FLU_A
2025,10,3,IT,quantile,0.4,0.03,ILI+_FLU_A
2025,10,4,IT,quantile,0.4,0.03,ILI+_FLU_A
