anno,settimana,incidenza,numero_casi,numero_assistiti,target
2021,44,2.02,263.0,129877.0,ILI
2021,45,3.32,369.0,111025.0,ILI
2021,46,3.51,508.0,144931.0,ILI
2021,47,4.99,669.0,134057.0,ILI
