anno,settimana,incidenza,numero_casi,numero_assistiti,target
2012,44,2.02,79.0,39112.0,ILI
2012,45,1.66,62.0,37407.0,ILI
2012,46,2.21,96.0,43389.0,ILI
2012,47,2.55,91.0,35649.0,ILI
2012,48,2.32,85.0,36591.0,ILI
2012,49,1.92,87.0,45390.0,ILI
2012,50,4.12,181.0,43925.0,ILI
2012,51,4.93,210.0,42613.0,ILI
2012,52,8.22,246.0,29909.0,ILI
2013,1,9.28,473.0,50969.0,ILI
2013,2,10.43,479.0,45910.0,ILI
2013,3,12.73,669.0,52539.0,ILI
2013,4,14.49,744.0,51352.0,ILI
2013,5,11.41,518.0,45382.0,ILI
