orizzonte,luogo,tipo_valore,id_valore,valore,anno,settimana,target
-1,17,quantile,0.01,12.108244882741834,2025,8,ILI
0,17,quantile,0.01,10.220851715670468,2025,8,ILI
1,17,quantile,0.01,8.259433746769316,2025,8,ILI
2,17,quantile,0.01,6.471122695832634,2025,8,ILI
3,17,quantile,0.01,4.78930383785479,2025,8,ILI
4,17,quantile,0.01,3.807464492081355,2025,8,ILI
-1,17,quantile,0.025,12.295488960820192,2025,8,ILI
0,17,quantile,0.025,10.36284540381728,2025,8,ILI
1,17,quantile,0.025,8.428764107374555,2025,8,ILI
2,17,quantile,0.025,6.608162110659868,2025,8,ILI
3,17,quantile,0.025,4.978258024582458,2025,8,ILI
4,17,quantile,0.025,4.007460527587587,2025,8,ILI
-1,17,quantile,0.05,12.49549537434961,2025,8,ILI
0,17,quantile,0.05,10.5074531141695,2025,8,ILI
1,17,quantile,0.05,8.58137706281172,2025,8,ILI
2,17,quantile,0.05,6.800569432214366,2025,8,ILI
3,17,quantile,0.05,5.161782635609659,2025,8,ILI
4,17,quantile,0.05,4.175860835661358,2025,8,ILI
-1,17,quantile,0.1,12.76474869014149,2025,8,ILI
0,17,quantile,0.1,10.771450474633593,2025,8,ILI
1,17,quantile,0.1,8.744124468834292,2025,8,ILI
2,17,quantile,0.1,6.957102752700451,2025,8,ILI
3,17,quantile,0.1,5.345215315017724,2025,8,ILI
4,17,quantile,0.1,4.400435169587329,2025,8,ILI
-1,17,quantile,0.15,12.951561141493052,2025,8,ILI
0,17,quantile,0.15,10.943098845295667,2025,8,ILI
1,17,quantile,0.15,8.911835789664096,2025,8,ILI
2,17,quantile,0.15,7.084078101200315,2025,8,ILI
3,17,quantile,0.15,5.478384716162849,2025,8,ILI
4,17,quantile,0.15,4.534950876202303,2025,8,ILI
-1,17,quantile,0.2,13.08922824840813,2025,8,ILI
0,17,quantile,0.2,11.08130603883259,2025,8,ILI
1,17,quantile,0.2,9.067103363818005,2025,8,ILI
2,17,quantile,0.2,7.214236626633026,2025,8,ILI
3,17,quantile,0.2,5.582673787646645,2025,8,ILI
4,17,quantile,0.2,4.670925533709136,2025,8,ILI
-1,17,quantile,0.25,13.2783627637357,2025,8,ILI
0,17,quantile,0.25,11.260848712672376,2025,8,ILI
1,17,quantile,0.25,9.20022684793963,2025,8,ILI
2,17,quantile,0.25,7.3252717289344735,2025,8,ILI
3,17,quantile,0.25,5.679285449962878,2025,8,ILI
4,17,quantile,0.25,4.784239278457729,2025,8,ILI
-1,17,quantile,0.3,13.415769039212298,2025,8,ILI
0,17,quantile,0.3,11.41106331985042,2025,8,ILI
1,17,quantile,0.3,9.34845103580337,2025,8,ILI
2,17,quantile,0.3,7.432753977510475,2025,8,ILI
3,17,quantile,0.3,5.765808023576436,2025,8,ILI
4,17,quantile,0.3,4.859183035549376,2025,8,ILI
-1,17,quantile,0.35,13.569648611391091,2025,8,ILI
0,17,quantile,0.35,11.5637117206237,2025,8,ILI
1,17,quantile,0.35,9.46231807346146,2025,8,ILI
2,17,quantile,0.35,7.553612751058163,2025,8,ILI
3,17,quantile,0.35,5.870460716654764,2025,8,ILI
4,17,quantile,0.35,4.951928398481893,2025,8,ILI
-1,17,quantile,0.4,13.748063282081036,2025,8,ILI
0,17,quantile,0.4,11.696482748567902,2025,8,ILI
1,17,quantile,0.4,9.623776615125353,2025,8,ILI
2,17,quantile,0.4,7.671122044673627,2025,8,ILI
3,17,quantile,0.4,5.950535892424064,2025,8,ILI
4,17,quantile,0.4,5.026917400447598,2025,8,ILI
-1,17,quantile,0.45,13.881517201730176,2025,8,ILI
0,17,quantile,0.45,11.87044678767245,2025,8,ILI
1,17,quantile,0.45,9.758837025030267,2025,8,ILI
2,17,quantile,0.45,7.77658814983376,2025,8,ILI
3,17,quantile,0.45,6.022396029749275,2025,8,ILI
4,17,quantile,0.45,5.086938814493356,2025,8,ILI
-1,17,quantile,0.5,14.046023062910503,2025,8,ILI
0,17,quantile,0.5,12.00664074906012,2025,8,ILI
1,17,quantile,0.5,9.872202328969548,2025,8,ILI
2,17,quantile,0.5,7.880080255970113,2025,8,ILI
3,17,quantile,0.5,6.111071828222064,2025,8,ILI
4,17,quantile,0.5,5.154509726616803,2025,8,ILI
-1,17,quantile,0.55,14.208648144225435,2025,8,ILI
0,17,quantile,0.55,12.155411976466008,2025,8,ILI
1,17,quantile,0.55,10.0203838169902,2025,8,ILI
2,17,quantile,0.55,8.017082923735657,2025,8,ILI
3,17,quantile,0.55,6.226719219158219,2025,8,ILI
4,17,quantile,0.55,5.227649805361661,2025,8,ILI
-1,17,quantile,0.6,14.3119348503935,2025,8,ILI
0,17,quantile,0.6,12.28541630946977,2025,8,ILI
1,17,quantile,0.6,10.173098421645932,2025,8,ILI
2,17,quantile,0.6,8.149099476845796,2025,8,ILI
3,17,quantile,0.6,6.315360826670151,2025,8,ILI
4,17,quantile,0.6,5.313896176082163,2025,8,ILI
-1,17,quantile,0.65,14.473254491810664,2025,8,ILI
0,17,quantile,0.65,12.430251720481229,2025,8,ILI
1,17,quantile,0.65,10.281841041286116,2025,8,ILI
2,17,quantile,0.65,8.310587414779189,2025,8,ILI
3,17,quantile,0.65,6.424707201142648,2025,8,ILI
4,17,quantile,0.65,5.395327950875437,2025,8,ILI
-1,17,quantile,0.7,14.595659897779964,2025,8,ILI
0,17,quantile,0.7,12.575453353027031,2025,8,ILI
1,17,quantile,0.7,10.487978615547448,2025,8,ILI
