orizzonte,luogo,tipo_valore,id_valore,valore,anno,settimana,target
-1,17,quantile,0.01,9.294273783028483,2024,52,ILI
0,17,quantile,0.01,10.29511627733462,2024,52,ILI
1,17,quantile,0.01,11.198311973922625,2024,52,ILI
2,17,quantile,0.01,11.85441974065278,2024,52,ILI
3,17,quantile,0.01,11.73208905642805,2024,52,ILI
4,17,quantile,0.01,11.07516747237618,2024,52,ILI
-1,17,quantile,0.025,9.335672840441742,2024,52,ILI
0,17,quantile,0.025,10.411825249796747,2024,52,ILI
1,17,quantile,0.025,11.36369669499246,2024,52,ILI
2,17,quantile,0.025,11.97303015479914,2024,52,ILI
3,17,quantile,0.025,11.92013733221352,2024,52,ILI
4,17,quantile,0.025,11.100603275411592,2024,52,ILI
-1,17,quantile,0.05,9.420488105964248,2024,52,ILI
0,17,quantile,0.05,10.503724339631088,2024,52,ILI
1,17,quantile,0.05,11.523175287737006,2024,52,ILI
2,17,quantile,0.05,12.135569675814624,2024,52,ILI
3,17,quantile,0.05,12.073843387405068,2024,52,ILI
4,17,quantile,0.05,11.189400313049342,2024,52,ILI
-1,17,quantile,0.1,9.527494668955203,2024,52,ILI
0,17,quantile,0.1,10.658903181877111,2024,52,ILI
1,17,quantile,0.1,11.719829320204807,2024,52,ILI
2,17,quantile,0.1,12.315762213896846,2024,52,ILI
3,17,quantile,0.1,12.235707826654057,2024,52,ILI
4,17,quantile,0.1,11.40427669025686,2024,52,ILI
-1,17,quantile,0.15,9.613004341247144,2024,52,ILI
0,17,quantile,0.15,10.786007971648086,2024,52,ILI
1,17,quantile,0.15,11.86536258168444,2024,52,ILI
2,17,quantile,0.15,12.476417998318489,2024,52,ILI
3,17,quantile,0.15,12.411147065484547,2024,52,ILI
4,17,quantile,0.15,11.575803262301784,2024,52,ILI
-1,17,quantile,0.2,9.694250255927637,2024,52,ILI
0,17,quantile,0.2,10.877303554192844,2024,52,ILI
1,17,quantile,0.2,11.978922148496364,2024,52,ILI
2,17,quantile,0.2,12.636959545636492,2024,52,ILI
3,17,quantile,0.2,12.55852821379482,2024,52,ILI
4,17,quantile,0.2,11.765526685517171,2024,52,ILI
-1,17,quantile,0.25,9.759911000897358,2024,52,ILI
0,17,quantile,0.25,10.959633102764236,2024,52,ILI
1,17,quantile,0.25,12.10760296802091,2024,52,ILI
2,17,quantile,0.25,12.767852169335796,2024,52,ILI
3,17,quantile,0.25,12.709114647292616,2024,52,ILI
4,17,quantile,0.25,11.974707606889012,2024,52,ILI
-1,17,quantile,0.3,9.814106067604724,2024,52,ILI
0,17,quantile,0.3,11.025894924970432,2024,52,ILI
1,17,quantile,0.3,12.199751733172342,2024,52,ILI
2,17,quantile,0.3,12.884655081068788,2024,52,ILI
3,17,quantile,0.3,12.845145022094162,2024,52,ILI
4,17,quantile,0.3,12.11566043459919,2024,52,ILI
-1,17,quantile,0.35,9.866029906197234,2024,52,ILI
0,17,quantile,0.35,11.0814742792704,2024,52,ILI
1,17,quantile,0.35,12.279403604178505,2024,52,ILI
2,17,quantile,0.35,12.978617480526836,2024,52,ILI
3,17,quantile,0.35,13.042149401943751,2024,52,ILI
4,17,quantile,0.35,12.323068817127272,2024,52,ILI
-1,17,quantile,0.4,9.916204692236386,2024,52,ILI
0,17,quantile,0.4,11.14822667616284,2024,52,ILI
1,17,quantile,0.4,12.371307730195738,2024,52,ILI
