orizzonte,luogo,tipo_valore,id_valore,valore,anno,settimana
1,17,quantile,0.01,8.781745085883365,2024,3
2,17,quantile,0.01,6.911498877394706,2024,3
3,17,quantile,0.01,5.254741681918615,2024,3
4,17,quantile,0.01,3.711939870607145,2024,3
1,17,quantile,0.025,9.216891796616848,2024,3
2,17,quantile,0.025,7.537021094422945,2024,3
3,17,quantile,0.025,5.61750602454527,2024,3
4,17,quantile,0.025,3.933362501794322,2024,3
1,17,quantile,0.05,9.843950394755234,2024,3
2,17,quantile,0.05,7.922589240996088,2024,3
3,17,quantile,0.05,5.925236517242543,2024,3
4,17,quantile,0.05,4.196210671804112,2024,3
1,17,quantile,0.1,10.319952420022949,2024,3
2,17,quantile,0.1,8.336651435635453,2024,3
3,17,quantile,0.1,6.293792175973808,2024,3
4,17,quantile,0.1,4.482574702366708,2024,3
1,17,quantile,0.15,10.658593787853544,2024,3
2,17,quantile,0.15,8.66735612218885,2024,3
3,17,quantile,0.15,6.554018686943265,2024,3
4,17,quantile,0.15,4.698829982996012,2024,3
1,17,quantile,0.2,10.984562782040594,2024,3
2,17,quantile,0.2,8.899855611391562,2024,3
3,17,quantile,0.2,6.8013802817586,2024,3
4,17,quantile,0.2,4.871703257500936,2024,3
1,17,quantile,0.25,11.267417858981757,2024,3
2,17,quantile,0.25,9.140114229396572,2024,3
3,17,quantile,0.25,6.968647711879324,2024,3
4,17,quantile,0.25,5.052442284318969,2024,3
1,17,quantile,0.3,11.48221236188685,2024,3
2,17,quantile,0.3,9.396952590338763,2024,3
3,17,quantile,0.3,7.196088777487379,2024,3
4,17,quantile,0.3,5.223231489940673,2024,3
1,17,quantile,0.35,11.665860848137577,2024,3
2,17,quantile,0.35,9.633512231279814,2024,3
3,17,quantile,0.35,7.425372356427966,2024,3
4,17,quantile,0.35,5.426684855181846,2024,3
1,17,quantile,0.4,11.8796376028766,2024,3
2,17,quantile,0.4,9.845350307095766,2024,3
3,17,quantile,0.4,7.67706729162914,2024,3
4,17,quantile,0.4,5.674099269451802,2024,3
1,17,quantile,0.45,12.131691841235597,2024,3
2,17,quantile,0.45,10.134616717666804,2024,3
3,17,quantile,0.45,7.966627447042303,2024,3
4,17,quantile,0.45,5.907844378131154,2024,3
1,17,quantile,0.5,12.433609812554728,2024,3
2,17,quantile,0.5,10.399878073097089,2024,3
3,17,quantile,0.5,8.156952706582981,2024,3
4,17,quantile,0.5,6.068607157759119,2024,3
1,17,quantile,0.55,12.711292025803166,2024,3
2,17,quantile,0.55,10.649003598975428,2024,3
3,17,quantile,0.55,8.414575326521108,2024,3
4,17,quantile,0.55,6.289696640973321,2024,3
1,17,quantile,0.6,12.970504078402524,2024,3
2,17,quantile,0.6,10.968033612871617,2024,3
3,17,quantile,0.6,8.705943183930113,2024,3
4,17,quantile,0.6,6.497262290639769,2024,3
1,17,quantile,0.65,13.23576432774489,2024,3
2,17,quantile,0.65,11.24512669362636,2024,3
3,17,quantile,0.65,8.95352068368239,2024,3
4,17,quantile,0.65,6.810486084068272,2024,3
1,17,quantile,0.7,13.60585529982902,2024,3
2,17,quantile,0.7,11.502931911364744,2024,3
3,17,quantile,0.7,9.260294524133062,2024,3
4,17,quantile,0.7,7.053824324498828,2024,3
1,17,quantile,0.75,13.902392473952682,2024,3
2,17,quantile,0.75,11.855300560946011,2024,3
3,17,quantile,0.75,9.577118106194312,2024,3
4,17,quantile,0.75,7.33402814013157,2024,3
1,17,quantile,0.8,14.20586634385812,2024,3
2,17,quantile,0.8,12.242488305107138,2024,3
3,17,quantile,0.8,9.980293870618796,2024,3
4,17,quantile,0.8,7.720778661189851,2024,3
1,17,quantile,0.85,14.692718695680863,2024,3
2,17,quantile,0.85,12.74393012816721,2024,3
3,17,quantile,0.85,10.412670442725227,2024,3
4,17,quantile,0.85,8.067456689742608,2024,3
1,17,quantile,0.9,15.184290170362578,2024,3
2,17,quantile,0.9,13.389744362308104,2024,3
3,17,quantile,0.9,11.064565470017966,2024,3
4,17,quantile,0.9,8.698359263141981,2024,3
1,17,quantile,0.95,15.973260848517253,2024,3
2,17,quantile,0.95,14.256639378846184,2024,3
3,17,quantile,0.95,12.08580954348126,2024,3
4,17,quantile,0.95,9.638895165242182,2024,3
