orizzonte,luogo,tipo_valore,id_valore,valore,anno,settimana
1,17,quantile,0.01,11.640100864060557,2024,2
2,17,quantile,0.01,10.840405634944515,2024,2
3,17,quantile,0.01,9.40848746542246,2024,2
4,17,quantile,0.01,7.545693118387607,2024,2
1,17,quantile,0.025,12.058717110334497,2024,2
2,17,quantile,0.025,11.18780753913943,2024,2
3,17,quantile,0.025,9.608697018771904,2024,2
4,17,quantile,0.025,7.624334292612645,2024,2
1,17,quantile,0.05,12.5648791852696,2024,2
2,17,quantile,0.05,11.46581345236854,2024,2
3,17,quantile,0.05,9.79582018833971,2024,2
4,17,quantile,0.05,7.739454765257952,2024,2
1,17,quantile,0.1,13.065235372683736,2024,2
2,17,quantile,0.1,11.942529197102804,2024,2
3,17,quantile,0.1,10.216542073489304,2024,2
4,17,quantile,0.1,8.019811490238016,2024,2
1,17,quantile,0.15,13.610202828966838,2024,2
2,17,quantile,0.15,12.447215374534432,2024,2
3,17,quantile,0.15,10.500026471207391,2024,2
4,17,quantile,0.15,8.239176799796436,2024,2
1,17,quantile,0.2,14.073152159937669,2024,2
2,17,quantile,0.2,12.764208670278585,2024,2
3,17,quantile,0.2,10.755277315081342,2024,2
4,17,quantile,0.2,8.496818992672784,2024,2
1,17,quantile,0.25,14.460728883316428,2024,2
2,17,quantile,0.25,13.078409351980714,2024,2
3,17,quantile,0.25,11.016215989502731,2024,2
4,17,quantile,0.25,8.740416129020028,2024,2
1,17,quantile,0.3,14.712584996201782,2024,2
2,17,quantile,0.3,13.290765732132384,2024,2
3,17,quantile,0.3,11.242405316326751,2024,2
4,17,quantile,0.3,8.920169414230823,2024,2
1,17,quantile,0.35,14.93404138125633,2024,2
2,17,quantile,0.35,13.594328694401373,2024,2
3,17,quantile,0.35,11.417791001576894,2024,2
4,17,quantile,0.35,9.136947756270102,2024,2
1,17,quantile,0.4,15.225203802484575,2024,2
2,17,quantile,0.4,13.799271540738657,2024,2
3,17,quantile,0.4,11.707978961188651,2024,2
4,17,quantile,0.4,9.310132420189024,2024,2
1,17,quantile,0.45,15.44904113426607,2024,2
2,17,quantile,0.45,14.007593365480329,2024,2
3,17,quantile,0.45,11.943424898967304,2024,2
4,17,quantile,0.45,9.547136768556763,2024,2
1,17,quantile,0.5,15.669247356429134,2024,2
2,17,quantile,0.5,14.23221220229366,2024,2
3,17,quantile,0.5,12.174900590096026,2024,2
4,17,quantile,0.5,9.784631593716623,2024,2
1,17,quantile,0.55,15.868232959420425,2024,2
2,17,quantile,0.55,14.54866943057972,2024,2
3,17,quantile,0.55,12.440232500336547,2024,2
4,17,quantile,0.55,10.071812212794216,2024,2
1,17,quantile,0.6,16.040689159203993,2024,2
2,17,quantile,0.6,14.805049741605188,2024,2
3,17,quantile,0.6,12.755164603615317,2024,2
4,17,quantile,0.6,10.35347206466603,2024,2
1,17,quantile,0.65,16.2445152269604,2024,2
2,17,quantile,0.65,15.119997325688724,2024,2
3,17,quantile,0.65,13.03827496726458,2024,2
4,17,quantile,0.65,10.664332602088784,2024,2
1,17,quantile,0.7,16.531328067267907,2024,2
2,17,quantile,0.7,15.413017115342482,2024,2
3,17,quantile,0.7,13.537682646903637,2024,2
4,17,quantile,0.7,11.051488689293398,2024,2
1,17,quantile,0.75,16.79433597673833,2024,2
2,17,quantile,0.75,15.750795840906694,2024,2
3,17,quantile,0.75,13.917989661549251,2024,2
4,17,quantile,0.75,11.419479852633913,2024,2
1,17,quantile,0.8,17.038593454444047,2024,2
2,17,quantile,0.8,16.21433995480333,2024,2
3,17,quantile,0.8,14.295863739401517,2024,2
4,17,quantile,0.8,11.89005768239774,2024,2
1,17,quantile,0.85,17.501981858914117,2024,2
2,17,quantile,0.85,16.60451377506967,2024,2
3,17,quantile,0.85,14.910606645089066,2024,2
4,17,quantile,0.85,12.433347187621209,2024,2
1,17,quantile,0.9,17.970300562954524,2024,2
2,17,quantile,0.9,17.214027223453932,2024,2
3,17,quantile,0.9,15.535171492771331,2024,2
4,17,quantile,0.9,13.245771804365042,2024,2
1,17,quantile,0.95,18.57873866823304,2024,2
2,17,quantile,0.95,18.22621863567852,2024,2
3,17,quantile,0.95,16.82038932019472,2024,2
4,17,quantile,0.95,14.482842448726108,2024,2
1,17,quantile,0.975,18.985273374131467,2024,2
2,17,quantile,0.975,19.09744172472345,2024,2
3,17,quantile,0.975,17.565143699750696,2024,2
4,17,quantile,0.975,15.315359175650547,2024,2
1,17,quantile,0.99,19.7774193747049,2024,2
2,17,quantile,0.99,19.756419717677588,2024,2
3,17,quantile,0.99,18.57841771277231,2024,2
4,17,quantile,0.99,16.514165043235472,2024,2
1,02,quantile,0.01,9.358277655281409,2024,2
2,02,quantile,0.01,7.163508144998083,2024,2
3,02,quantile,0.01,4.269153829897295,2024,2
4,02,quantile,0.01,2.03050303990602,2024,2
1,02,quantile,0.025,9.806138481958298,2024,2
2,02,quantile,0.025,7.596955744973646,2024,2
3,02,quantile,0.025,4.442567084230728,2024,2
4,02,quantile,0.025,2.072337707947598,2024,2
1,02,quantile,0.05,10.298112249423031,2024,2
2,02,quantile,0.05,8.063906520679199,2024,2
3,02,quantile,0.05,4.653208037180672,2024,2
4,02,quantile,0.05,2.137458979000334,2024,2
1,02,quantile,0.1,10.882224340310882,2024,2
2,02,quantile,0.1,8.657613573474197,2024,2
3,02,quantile,0.1,4.985422047610775,2024,2
4,02,quantile,0.1,2.3177755853648208,2024,2
1,02,quantile,0.15,11.292173574188702,2024,2
2,02,quantile,0.15,9.103642790698007,2024,2
