orizzonte,luogo,tipo_valore,id_valore,valore,anno,settimana
2,07,quantile,0.6,6.783646342889261,2024,4
3,07,quantile,0.6,5.106964506312489,2024,4
4,07,quantile,0.6,3.6837981981812256,2024,4
1,07,quantile,0.65,8.76221244794153,2024,4
2,07,quantile,0.65,6.980505205191239,2024,4
3,07,quantile,0.65,5.28234153781404,2024,4
4,07,quantile,0.65,3.8207993606522495,2024,4
1,07,quantile,0.7,8.975678538180114,2024,4
2,07,quantile,0.7,7.2030460817199655,2024,4
3,07,quantile,0.7,5.505126170281075,2024,4
4,07,quantile,0.7,4.0193137378559465,2024,4
1,07,quantile,0.75,9.253578179096866,2024,4
2,07,quantile,0.75,7.445150992657373,2024,4
3,07,quantile,0.75,5.7247881131151015,2024,4
4,07,quantile,0.75,4.205531219005283,2024,4
1,07,quantile,0.8,9.573784560722316,2024,4
2,07,quantile,0.8,7.787776217124615,2024,4
3,07,quantile,0.8,5.943093259350981,2024,4
4,07,quantile,0.8,4.407299200340121,2024,4
1,07,quantile,0.85,9.870882919595338,2024,4
2,07,quantile,0.85,8.123308787709165,2024,4
3,07,quantile,0.85,6.394353414967401,2024,4
4,07,quantile,0.85,4.741962718572308,2024,4
1,07,quantile,0.9,10.31196017997115,2024,4
2,07,quantile,0.9,8.583873418887048,2024,4
3,07,quantile,0.9,6.7654408958342085,2024,4
4,07,quantile,0.9,5.146119378671677,2024,4
1,07,quantile,0.95,10.959777316700078,2024,4
2,07,quantile,0.95,9.279848337376066,2024,4
3,07,quantile,0.95,7.43362210068469,2024,4
4,07,quantile,0.95,5.731693943577125,2024,4
1,07,quantile,0.975,11.393823377602232,2024,4
2,07,quantile,0.975,9.84865691610588,2024,4
3,07,quantile,0.975,8.03200991244339,2024,4
4,07,quantile,0.975,6.256791026656971,2024,4
1,07,quantile,0.99,12.36534395755188,2024,4
2,07,quantile,0.99,10.61519887453501,2024,4
3,07,quantile,0.99,8.767034406529747,2024,4
4,07,quantile,0.99,7.0316234794164165,2024,4
1,IT,quantile,0.01,6.138581859832732,2024,4
2,IT,quantile,0.01,4.8805672817758285,2024,4
3,IT,quantile,0.01,3.565056376786803,2024,4
4,IT,quantile,0.01,2.515488677789732,2024,4
1,IT,quantile,0.025,6.4251466807701645,2024,4
2,IT,quantile,0.025,5.067201366332049,2024,4
3,IT,quantile,0.025,3.655747207860684,2024,4
4,IT,quantile,0.025,2.534344491014887,2024,4
1,IT,quantile,0.05,6.729452916740371,2024,4
2,IT,quantile,0.05,5.26709706742052,2024,4
3,IT,quantile,0.05,3.757490142706245,2024,4
4,IT,quantile,0.05,2.568001893490403,2024,4
1,IT,quantile,0.1,7.117414230471892,2024,4
2,IT,quantile,0.1,5.5237526541235065,2024,4
3,IT,quantile,0.1,3.8978037647693338,2024,4
4,IT,quantile,0.1,2.640290390890169,2024,4
1,IT,quantile,0.15,7.439012179465667,2024,4
2,IT,quantile,0.15,5.722261622428368,2024,4
3,IT,quantile,0.15,4.005122114626067,2024,4
4,IT,quantile,0.15,2.712599971782629,2024,4
1,IT,quantile,0.2,7.703517268292789,2024,4
2,IT,quantile,0.2,5.895838771693264,2024,4
3,IT,quantile,0.2,4.110457204465759,2024,4
4,IT,quantile,0.2,2.790343217752344,2024,4
1,IT,quantile,0.25,7.937066672403789,2024,4
2,IT,quantile,0.25,6.051550468912342,2024,4
3,IT,quantile,0.25,4.224995119678299,2024,4
4,IT,quantile,0.25,2.8754014273030792,2024,4
1,IT,quantile,0.3,8.136968161339556,2024,4
2,IT,quantile,0.3,6.190724143745279,2024,4
3,IT,quantile,0.3,4.322670348102335,2024,4
4,IT,quantile,0.3,2.956424662962545,2024,4
1,IT,quantile,0.35,8.33195615245713,2024,4
2,IT,quantile,0.35,6.358351439332977,2024,4
3,IT,quantile,0.35,4.422546952314958,2024,4
4,IT,quantile,0.35,3.031762644664718,2024,4
1,IT,quantile,0.4,8.539020838788948,2024,4
2,IT,quantile,0.4,6.52388824133932,2024,4
3,IT,quantile,0.4,4.546075733500948,2024,4
4,IT,quantile,0.4,3.127959183928631,2024,4
1,IT,quantile,0.45,8.756649368598895,2024,4
2,IT,quantile,0.45,6.673060225243432,2024,4
3,IT,quantile,0.45,4.6802421944412425,2024,4
4,IT,quantile,0.45,3.225404604674696,2024,4
1,IT,quantile,0.5,8.929990180819143,2024,4
2,IT,quantile,0.5,6.8330013452287215,2024,4
3,IT,quantile,0.5,4.833327141667098,2024,4
4,IT,quantile,0.5,3.351545309506477,2024,4
1,IT,quantile,0.55,9.136105911857577,2024,4
2,IT,quantile,0.55,7.020570668625416,2024,4
3,IT,quantile,0.55,4.989793839041843,2024,4
4,IT,quantile,0.55,3.4688053321090893,2024,4
1,IT,quantile,0.6,9.368890640326972,2024,4
2,IT,quantile,0.6,7.251934862741487,2024,4
3,IT,quantile,0.6,5.143532755914511,2024,4
4,IT,quantile,0.6,3.587625198747196,2024,4
1,IT,quantile,0.65,9.627901869881512,2024,4
2,IT,quantile,0.65,7.476408246343645,2024,4
3,IT,quantile,0.65,5.345926219528187,2024,4
4,IT,quantile,0.65,3.760670629216702,2024,4
1,IT,quantile,0.7,9.940334238381572,2024,4
2,IT,quantile,0.7,7.763793934483234,2024,4
3,IT,quantile,0.7,5.579581427346841,2024,4
4,IT,quantile,0.7,3.924198401670911,2024,4
1,IT,quantile,0.75,10.283146331840774,2024,4
2,IT,quantile,0.75,8.064140943636692,2024,4
3,IT,quantile,0.75,5.817396039169887,2024,4
4,IT,quantile,0.75,4.1503176639616335,2024,4
1,IT,quantile,0.8,10.660977664647708,2024,4
2,IT,quantile,0.8,8.442206240965913,2024,4
3,IT,quantile,0.8,6.140603734762347,2024,4
4,IT,quantile,0.8,4.402804789689761,2024,4
1,IT,quantile,0.85,11.091893292034309,2024,4
2,IT,quantile,0.85,8.88791310604721,2024,4
3,IT,quantile,0.85,6.520223111166884,2024,4
4,IT,quantile,0.85,4.6986537877506525,2024,4
1,IT,quantile,0.9,11.630505702588486,2024,4
2,IT,quantile,0.9,9.440468856056354,2024,4
3,IT,quantile,0.9,7.017923241868468,2024,4
4,IT,quantile,0.9,5.141806841553113,2024,4
1,IT,quantile,0.95,12.525640833302084,2024,4
2,IT,quantile,0.95,10.296751207354554,2024,4
3,IT,quantile,0.95,7.793113780533923,2024,4
4,IT,quantile,0.95,5.797372757489444,2024,4
1,IT,quantile,0.975,13.27292703954025,2024,4
2,IT,quantile,0.975,10.935112447602885,2024,4
3,IT,quantile,0.975,8.362113063239835,2024,4
4,IT,quantile,0.975,6.317564841046932,2024,4
1,IT,quantile,0.99,14.10626918891402,2024,4
2,IT,quantile,0.99,11.880920941063597,2024,4
3,IT,quantile,0.99,9.18200323143887,2024,4
4,IT,quantile,0.99,7.050413801355985,2024,4
1,18,quantile,0.01,7.243474423920757,2024,4
2,18,quantile,0.01,5.730110092042923,2024,4
3,18,quantile,0.01,4.26824683664184,2024,4
4,18,quantile,0.01,3.0107889447916403,2024,4
1,18,quantile,0.025,7.504469651209298,2024,4
2,18,quantile,0.025,5.897735962938489,2024,4
3,18,quantile,0.025,4.3788560864209005,2024,4
4,18,quantile,0.025,3.027892257781413,2024,4
1,18,quantile,0.05,7.808230214112579,2024,4
2,18,quantile,0.05,6.108320186637007,2024,4
3,18,quantile,0.05,4.464825538873074,2024,4
4,18,quantile,0.05,3.0525467941027395,2024,4
1,18,quantile,0.1,8.199817494440774,2024,4
2,18,quantile,0.1,6.331638203315,2024,4
3,18,quantile,0.1,4.59017765338354,2024,4
4,18,quantile,0.1,3.10950422344869,2024,4
1,18,quantile,0.15,8.503767774730683,2024,4
2,18,quantile,0.15,6.5141590192631575,2024,4
3,18,quantile,0.15,4.695883726849381,2024,4
4,18,quantile,0.15,3.171806026569747,2024,4
1,18,quantile,0.2,8.743000117505886,2024,4
2,18,quantile,0.2,6.66629200386568,2024,4
3,18,quantile,0.2,4.777305190097884,2024,4
4,18,quantile,0.2,3.251899995201459,2024,4
1,18,quantile,0.25,8.97139329137368,2024,4
2,18,quantile,0.25,6.826155285144338,2024,4
3,18,quantile,0.25,4.870631102506668,2024,4
4,18,quantile,0.25,3.3124447935508887,2024,4
1,18,quantile,0.3,9.182707718849368,2024,4
2,18,quantile,0.3,6.959501616477107,2024,4
3,18,quantile,0.3,4.9583989262356924,2024,4
4,18,quantile,0.3,3.3883230113256584,2024,4
1,18,quantile,0.35,9.35299746689792,2024,4
2,18,quantile,0.35,7.098665771206313,2024,4
3,18,quantile,0.35,5.0438590123193645,2024,4
4,18,quantile,0.35,3.460597174335053,2024,4
1,18,quantile,0.4,9.5527943234149,2024,4
2,18,quantile,0.4,7.215841630698149,2024,4
3,18,quantile,0.4,5.166096457152014,2024,4
4,18,quantile,0.4,3.552095173952975,2024,4
1,18,quantile,0.45,9.722701694164682,2024,4
2,18,quantile,0.45,7.372740464749956,2024,4
3,18,quantile,0.45,5.2978812043986725,2024,4
4,18,quantile,0.45,3.642713577519723,2024,4
1,18,quantile,0.5,9.881528474988992,2024,4
2,18,quantile,0.5,7.498425580107844,2024,4
3,18,quantile,0.5,5.412330535486703,2024,4
4,18,quantile,0.5,3.7385427606577046,2024,4
1,18,quantile,0.55,10.073422019286134,2024,4
2,18,quantile,0.55,7.6264354964312515,2024,4
3,18,quantile,0.55,5.552382531538157,2024,4
4,18,quantile,0.55,3.844073508800925,2024,4
1,18,quantile,0.6,10.232864616663893,2024,4
2,18,quantile,0.6,7.801020391148905,2024,4
3,18,quantile,0.6,5.688905134322822,2024,4
4,18,quantile,0.6,3.969473665626993,2024,4
1,18,quantile,0.65,10.434536617910013,2024,4
2,18,quantile,0.65,8.000250983701902,2024,4
3,18,quantile,0.65,5.835873078672303,2024,4
4,18,quantile,0.65,4.0988144716600905,2024,4
1,18,quantile,0.7,10.64536475282668,2024,4
2,18,quantile,0.7,8.22905866035041,2024,4
3,18,quantile,0.7,6.031700705615338,2024,4
4,18,quantile,0.7,4.251226269332585,2024,4
1,18,quantile,0.75,10.881227896328502,2024,4
2,18,quantile,0.75,8.428168157848457,2024,4
3,18,quantile,0.75,6.245029438536202,2024,4
4,18,quantile,0.75,4.426665720207631,2024,4
1,18,quantile,0.8,11.217244303466131,2024,4
2,18,quantile,0.8,8.704153101559465,2024,4
3,18,quantile,0.8,6.521032046649266,2024,4
4,18,quantile,0.8,4.645293620919781,2024,4
1,18,quantile,0.85,11.575665688081273,2024,4
2,18,quantile,0.85,9.123188598901947,2024,4
3,18,quantile,0.85,6.762187392307397,2024,4
4,18,quantile,0.85,4.9135819945046,2024,4
1,18,quantile,0.9,12.075182391566218,2024,4
2,18,quantile,0.9,9.64525620172918,2024,4
3,18,quantile,0.9,7.348529395899026,2024,4
4,18,quantile,0.9,5.323923495731907,2024,4
1,18,quantile,0.95,12.931295196946284,2024,4
2,18,quantile,0.95,10.403255185808534,2024,4
3,18,quantile,0.95,7.9823402851535965,2024,4
4,18,quantile,0.95,5.896159509481032,2024,4
1,18,quantile,0.975,13.485841004860427,2024,4
2,18,quantile,0.975,11.07467529538992,2024,4
3,18,quantile,0.975,8.529720723124282,2024,4
4,18,quantile,0.975,6.395045308655457,2024,4
1,18,quantile,0.99,14.246317293010884,2024,4
2,18,quantile,0.99,11.699532592831083,2024,4
3,18,quantile,0.99,9.232696073544677,2024,4
4,18,quantile,0.99,7.03433230717346,2024,4
1,16,quantile,0.01,6.534549669184624,2024,4
2,16,quantile,0.01,3.824470814378974,2024,4
3,16,quantile,0.01,2.0233376086500128,2024,4
4,16,quantile,0.01,1.037877558427205,2024,4
1,16,quantile,0.025,6.996256771362872,2024,4
2,16,quantile,0.025,4.277329367554292,2024,4
3,16,quantile,0.025,2.3371239618450628,2024,4
4,16,quantile,0.025,1.220754938784464,2024,4
1,16,quantile,0.05,7.513858448998216,2024,4
2,16,quantile,0.05,4.711426608361893,2024,4
3,16,quantile,0.05,2.6956772423621214,2024,4
4,16,quantile,0.05,1.455290840784858,2024,4
1,16,quantile,0.1,8.189172091136319,2024,4
2,16,quantile,0.1,5.324426802384204,2024,4
3,16,quantile,0.1,3.1416600940121024,2024,4
4,16,quantile,0.1,1.7462352416615785,2024,4
1,16,quantile,0.15,8.711543053413983,2024,4
2,16,quantile,0.15,5.805564895739732,2024,4
3,16,quantile,0.15,3.515169218813287,2024,4
4,16,quantile,0.15,2.010393322453009,2024,4
1,16,quantile,0.2,9.170530001763792,2024,4
2,16,quantile,0.2,6.230041619560181,2024,4
3,16,quantile,0.2,3.833701499626812,2024,4
4,16,quantile,0.2,2.237655878975199,2024,4
1,16,quantile,0.25,9.56572206038328,2024,4
2,16,quantile,0.25,6.592707821460484,2024,4
3,16,quantile,0.25,4.1430664013595,2024,4
4,16,quantile,0.25,2.446603746777423,2024,4
1,16,quantile,0.3,9.953725228778396,2024,4
2,16,quantile,0.3,6.964263868260328,2024,4
3,16,quantile,0.3,4.430217252691316,2024,4
4,16,quantile,0.3,2.6610218600770774,2024,4
1,16,quantile,0.35,10.340664376394445,2024,4
2,16,quantile,0.35,7.347960748104628,2024,4
3,16,quantile,0.35,4.706459605726458,2024,4
4,16,quantile,0.35,2.858863211526635,2024,4
1,16,quantile,0.4,10.71312855083912,2024,4
2,16,quantile,0.4,7.687119281763749,2024,4
3,16,quantile,0.4,5.008870164290004,2024,4
4,16,quantile,0.4,3.079259075484452,2024,4
1,16,quantile,0.45,11.05456655309427,2024,4
2,16,quantile,0.45,8.026847475606937,2024,4
3,16,quantile,0.45,5.27424573513488,2024,4
4,16,quantile,0.45,3.2949457610087074,2024,4
1,16,quantile,0.5,11.43278656085286,2024,4
2,16,quantile,0.5,8.389671707547553,2024,4
3,16,quantile,0.5,5.601144922581167,2024,4
4,16,quantile,0.5,3.511070767275995,2024,4
1,16,quantile,0.55,11.84219364764099,2024,4
2,16,quantile,0.55,8.75910659456824,2024,4
3,16,quantile,0.55,5.907785396694539,2024,4
4,16,quantile,0.55,3.7758002396086905,2024,4
1,16,quantile,0.6,12.251381087382128,2024,4
2,16,quantile,0.6,9.159799340684485,2024,4
3,16,quantile,0.6,6.23470485313839,2024,4
4,16,quantile,0.6,4.0137394448512245,2024,4
1,16,quantile,0.65,12.693472997361928,2024,4
2,16,quantile,0.65,9.603054719172343,2024,4
3,16,quantile,0.65,6.593400697605651,2024,4
4,16,quantile,0.65,4.280226961135173,2024,4
1,16,quantile,0.7,13.129524582317416,2024,4
2,16,quantile,0.7,10.043045587184167,2024,4
3,16,quantile,0.7,6.966947108732984,2024,4
4,16,quantile,0.7,4.601019510869615,2024,4
1,16,quantile,0.75,13.621535811097964,2024,4
2,16,quantile,0.75,10.570934047779186,2024,4
3,16,quantile,0.75,7.442020777718284,2024,4
4,16,quantile,0.75,4.9471811879404495,2024,4
1,16,quantile,0.8,14.186786425171908,2024,4
2,16,quantile,0.8,11.142031876107394,2024,4
3,16,quantile,0.8,7.932462793167406,2024,4
4,16,quantile,0.8,5.345947538231006,2024,4
1,16,quantile,0.85,14.873064941936647,2024,4
2,16,quantile,0.85,11.805600818296757,2024,4
3,16,quantile,0.85,8.52730719559596,2024,4
4,16,quantile,0.85,5.836209488525047,2024,4
1,16,quantile,0.9,15.70649760988349,2024,4
2,16,quantile,0.9,12.6308924958176,2024,4
3,16,quantile,0.9,9.245825938771327,2024,4
4,16,quantile,0.9,6.435827456348877,2024,4
1,16,quantile,0.95,16.986022905185955,2024,4
2,16,quantile,0.95,13.850970197218537,2024,4
3,16,quantile,0.95,10.357078808278157,2024,4
4,16,quantile,0.95,7.346457619387626,2024,4
1,16,quantile,0.975,17.844121791020864,2024,4
2,16,quantile,0.975,14.880457094029712,2024,4
3,16,quantile,0.975,11.250189085453975,2024,4
4,16,quantile,0.975,8.137470062688319,2024,4
1,16,quantile,0.99,18.841217116296388,2024,4
2,16,quantile,0.99,15.905085157143358,2024,4
3,16,quantile,0.99,12.35262407968461,2024,4
4,16,quantile,0.99,9.181229845986683,2024,4
1,09,quantile,0.01,4.870043253196766,2024,4
2,09,quantile,0.01,3.5658604991586005,2024,4
3,09,quantile,0.01,2.3511791548434045,2024,4
4,09,quantile,0.01,1.5101028348063108,2024,4
1,09,quantile,0.025,5.130986671814914,2024,4
2,09,quantile,0.025,3.7182348750376,2024,4
3,09,quantile,0.025,2.4122896408542127,2024,4
4,09,quantile,0.025,1.5291138487378149,2024,4
1,09,quantile,0.05,5.367446044519812,2024,4
2,09,quantile,0.05,3.8710807276550847,2024,4
3,09,quantile,0.05,2.483407227065298,2024,4
4,09,quantile,0.05,1.5558302451816526,2024,4
1,09,quantile,0.1,5.7051611091417005,2024,4
2,09,quantile,0.1,4.067828428650071,2024,4
3,09,quantile,0.1,2.578089701494629,2024,4
4,09,quantile,0.1,1.608877307864015,2024,4
1,09,quantile,0.15,5.931601362658286,2024,4
2,09,quantile,0.15,4.216304454558383,2024,4
3,09,quantile,0.15,2.66669534973082,2024,4
4,09,quantile,0.15,1.671484323504112,2024,4
1,09,quantile,0.2,6.137780115502857,2024,4
2,09,quantile,0.2,4.350308087863283,2024,4
3,09,quantile,0.2,2.756994541950217,2024,4
4,09,quantile,0.2,1.735857392399918,2024,4
1,09,quantile,0.25,6.309035695579965,2024,4
2,09,quantile,0.25,4.4841719593135,2024,4
3,09,quantile,0.25,2.848302801426224,2024,4
4,09,quantile,0.25,1.8036015659944729,2024,4
1,09,quantile,0.3,6.460218274666507,2024,4
2,09,quantile,0.3,4.606370948039386,2024,4
3,09,quantile,0.3,2.9436438575635697,2024,4
4,09,quantile,0.3,1.8777606551311463,2024,4
1,09,quantile,0.35,6.640455045282143,2024,4
2,09,quantile,0.35,4.744779515352239,2024,4
3,09,quantile,0.35,3.0419769661193694,2024,4
4,09,quantile,0.35,1.9405590355543807,2024,4
1,09,quantile,0.4,6.805334682466772,2024,4
2,09,quantile,0.4,4.890521652197992,2024,4
3,09,quantile,0.4,3.155655556626871,2024,4
4,09,quantile,0.4,2.0173600406992334,2024,4
1,09,quantile,0.45,6.985089836506258,2024,4
2,09,quantile,0.45,5.046378118920745,2024,4
3,09,quantile,0.45,3.2614648235178256,2024,4
4,09,quantile,0.45,2.1074335141319307,2024,4
1,09,quantile,0.5,7.174484665247084,2024,4
2,09,quantile,0.5,5.1865100701415,2024,4
3,09,quantile,0.5,3.3873220050501462,2024,4
4,09,quantile,0.5,2.1888310350538074,2024,4
1,09,quantile,0.55,7.355367777986191,2024,4
2,09,quantile,0.55,5.359150027396249,2024,4
3,09,quantile,0.55,3.507387067073052,2024,4
4,09,quantile,0.55,2.2919064862279224,2024,4
1,09,quantile,0.6,7.574416720062962,2024,4
2,09,quantile,0.6,5.571515248578646,2024,4
3,09,quantile,0.6,3.669566508214024,2024,4
4,09,quantile,0.6,2.4176873837432944,2024,4
1,09,quantile,0.65,7.819291151162704,2024,4
2,09,quantile,0.65,5.806581454479539,2024,4
3,09,quantile,0.65,3.879887306202345,2024,4
4,09,quantile,0.65,2.5533602471923613,2024,4
1,09,quantile,0.7,8.107502082085299,2024,4
2,09,quantile,0.7,6.088682574500527,2024,4
3,09,quantile,0.7,4.0625577752516175,2024,4
4,09,quantile,0.7,2.708592103986482,2024,4
1,09,quantile,0.75,8.437116979586929,2024,4
2,09,quantile,0.75,6.362361773136869,2024,4
3,09,quantile,0.75,4.295933596239624,2024,4
4,09,quantile,0.75,2.896668882366097,2024,4
1,09,quantile,0.8,8.741537770092531,2024,4
2,09,quantile,0.8,6.654711680918936,2024,4
3,09,quantile,0.8,4.524913667003061,2024,4
4,09,quantile,0.8,3.0581031927578586,2024,4
1,09,quantile,0.85,9.149471153184576,2024,4
2,09,quantile,0.85,7.054071545556026,2024,4
3,09,quantile,0.85,4.878238769925587,2024,4
4,09,quantile,0.85,3.347171297137718,2024,4
1,09,quantile,0.9,9.648366474106766,2024,4
2,09,quantile,0.9,7.585562331522964,2024,4
3,09,quantile,0.9,5.3030154389907285,2024,4
4,09,quantile,0.9,3.687931001269359,2024,4
1,09,quantile,0.95,10.39936314239843,2024,4
2,09,quantile,0.95,8.269718004616818,2024,4
3,09,quantile,0.95,5.918261838335007,2024,4
4,09,quantile,0.95,4.205963024107701,2024,4
1,09,quantile,0.975,11.031677533838876,2024,4
2,09,quantile,0.975,9.022643873816302,2024,4
3,09,quantile,0.975,6.561594400456885,2024,4
4,09,quantile,0.975,4.731468765213561,2024,4
1,09,quantile,0.99,11.917713319862791,2024,4
2,09,quantile,0.99,9.882040441620182,2024,4
