orizzonte,luogo,tipo_valore,id_valore,valore,anno,settimana,target
-1,17,quantile,0.01,8.644637551138121,2024,50,ILI
0,17,quantile,0.01,8.064237436908142,2024,50,ILI
1,17,quantile,0.01,7.674193951146573,2024,50,ILI
2,17,quantile,0.01,7.979711742840745,2024,50,ILI
3,17,quantile,0.01,8.179774053529078,2024,50,ILI
4,17,quantile,0.01,8.01541608408774,2024,50,ILI
-1,17,quantile,0.025,8.699200672300297,2024,50,ILI
0,17,quantile,0.025,8.154130549418971,2024,50,ILI
1,17,quantile,0.025,7.774185499538488,2024,50,ILI
2,17,quantile,0.025,8.14225892615668,2024,50,ILI
3,17,quantile,0.025,8.304588058091237,2024,50,ILI
4,17,quantile,0.025,8.057533153014587,2024,50,ILI
-1,17,quantile,0.05,8.727334584387238,2024,50,ILI
0,17,quantile,0.05,8.23475151521429,2024,50,ILI
1,17,quantile,0.05,7.945608265761943,2024,50,ILI
2,17,quantile,0.05,8.252342653239882,2024,50,ILI
3,17,quantile,0.05,8.393878691140428,2024,50,ILI
4,17,quantile,0.05,8.104633132661299,2024,50,ILI
-1,17,quantile,0.1,8.792102130472738,2024,50,ILI
0,17,quantile,0.1,8.355672634614814,2024,50,ILI
1,17,quantile,0.1,8.10416013838553,2024,50,ILI
2,17,quantile,0.1,8.415286827142438,2024,50,ILI
3,17,quantile,0.1,8.56890989247917,2024,50,ILI
4,17,quantile,0.1,8.234623862483229,2024,50,ILI
-1,17,quantile,0.15,8.860335621917107,2024,50,ILI
0,17,quantile,0.15,8.435451919861938,2024,50,ILI
1,17,quantile,0.15,8.208802100633234,2024,50,ILI
2,17,quantile,0.15,8.572790993986743,2024,50,ILI
3,17,quantile,0.15,8.73574799217181,2024,50,ILI
4,17,quantile,0.15,8.406033642197762,2024,50,ILI
-1,17,quantile,0.2,8.913848018398388,2024,50,ILI
0,17,quantile,0.2,8.492314723695436,2024,50,ILI
1,17,quantile,0.2,8.297498478676246,2024,50,ILI
2,17,quantile,0.2,8.666747343150487,2024,50,ILI
3,17,quantile,0.2,8.816088265435319,2024,50,ILI
4,17,quantile,0.2,8.651633067262532,2024,50,ILI
-1,17,quantile,0.25,8.954386842057065,2024,50,ILI
0,17,quantile,0.25,8.541514088767258,2024,50,ILI
1,17,quantile,0.25,8.38218737885508,2024,50,ILI
2,17,quantile,0.25,8.76468088646327,2024,50,ILI
3,17,quantile,0.25,8.959953479683339,2024,50,ILI
4,17,quantile,0.25,8.793864377214742,2024,50,ILI
-1,17,quantile,0.3,8.996821931688187,2024,50,ILI
0,17,quantile,0.3,8.590773984968141,2024,50,ILI
1,17,quantile,0.3,8.43914086088735,2024,50,ILI
2,17,quantile,0.3,8.866336424900984,2024,50,ILI
3,17,quantile,0.3,9.064413586309009,2024,50,ILI
4,17,quantile,0.3,8.934435911015502,2024,50,ILI
-1,17,quantile,0.35,9.02006325835096,2024,50,ILI
0,17,quantile,0.35,8.63963139169744,2024,50,ILI
1,17,quantile,0.35,8.51655596153718,2024,50,ILI
2,17,quantile,0.35,8.946054642876822,2024,50,ILI
3,17,quantile,0.35,9.1998529238266,2024,50,ILI
4,17,quantile,0.35,9.084231890567793,2024,50,ILI
-1,17,quantile,0.4,9.04147413581369,2024,50,ILI
0,17,quantile,0.4,8.675901818908713,2024,50,ILI
1,17,quantile,0.4,8.581031244502721,2024,50,ILI
2,17,quantile,0.4,9.037799288107038,2024,50,ILI
3,17,quantile,0.4,9.32462359979399,2024,50,ILI
4,17,quantile,0.4,9.27929800201179,2024,50,ILI
-1,17,quantile,0.45,9.059245042962475,2024,50,ILI
0,17,quantile,0.45,8.727897998200167,2024,50,ILI
1,17,quantile,0.45,8.652016723095707,2024,50,ILI
2,17,quantile,0.45,9.127114106132812,2024,50,ILI
3,17,quantile,0.45,9.431661570156994,2024,50,ILI
4,17,quantile,0.45,9.458075047534656,2024,50,ILI
-1,17,quantile,0.5,9.088000886166087,2024,50,ILI
0,17,quantile,0.5,8.763875378666164,2024,50,ILI
1,17,quantile,0.5,8.707053193436415,2024,50,ILI
2,17,quantile,0.5,9.19769615419387,2024,50,ILI
3,17,quantile,0.5,9.58257141749083,2024,50,ILI
4,17,quantile,0.5,9.589267263049267,2024,50,ILI
-1,17,quantile,0.55,9.126351936679535,2024,50,ILI
0,17,quantile,0.55,8.826413155922047,2024,50,ILI
1,17,quantile,0.55,8.759699812075663,2024,50,ILI
2,17,quantile,0.55,9.280398057915049,2024,50,ILI
3,17,quantile,0.55,9.728179450342546,2024,50,ILI
4,17,quantile,0.55,9.766528521784876,2024,50,ILI
-1,17,quantile,0.6,9.16108588001633,2024,50,ILI
0,17,quantile,0.6,8.870138014394264,2024,50,ILI
1,17,quantile,0.6,8.84064410788419,2024,50,ILI
2,17,quantile,0.6,9.362830393434743,2024,50,ILI
3,17,quantile,0.6,9.85444108344652,2024,50,ILI
4,17,quantile,0.6,9.974708982186192,2024,50,ILI
-1,17,quantile,0.65,9.20300216281489,2024,50,ILI
0,17,quantile,0.65,8.903686084152481,2024,50,ILI
1,17,quantile,0.65,8.90441689685734,2024,50,ILI
2,17,quantile,0.65,9.483513709293256,2024,50,ILI
3,17,quantile,0.65,10.010453659390144,2024,50,ILI
4,17,quantile,0.65,10.250453765467643,2024,50,ILI
-1,17,quantile,0.7,9.243542249613997,2024,50,ILI
0,17,quantile,0.7,8.971307269332545,2024,50,ILI
1,17,quantile,0.7,8.959205628248354,2024,50,ILI
2,17,quantile,0.7,9.588304011641752,2024,50,ILI
3,17,quantile,0.7,10.166612224316752,2024,50,ILI
4,17,quantile,0.7,10.42869151694129,2024,50,ILI
-1,17,quantile,0.75,9.275168306206446,2024,50,ILI
0,17,quantile,0.75,9.00215328839332,2024,50,ILI
1,17,quantile,0.75,9.020355315055834,2024,50,ILI
2,17,quantile,0.75,9.708323493992475,2024,50,ILI
3,17,quantile,0.75,10.320353424349774,2024,50,ILI
4,17,quantile,0.75,10.580042719604116,2024,50,ILI
-1,17,quantile,0.8,9.325161576206508,2024,50,ILI
0,17,quantile,0.8,9.04422317223712,2024,50,ILI
1,17,quantile,0.8,9.094564062884572,2024,50,ILI
2,17,quantile,0.8,9.814295425366906,2024,50,ILI
3,17,quantile,0.8,10.529359664616084,2024,50,ILI
4,17,quantile,0.8,10.85463879618175,2024,50,ILI
-1,17,quantile,0.85,9.37906592573077,2024,50,ILI
0,17,quantile,0.85,9.087525857561204,2024,50,ILI
1,17,quantile,0.85,9.181090711539357,2024,50,ILI
2,17,quantile,0.85,9.923345802350424,2024,50,ILI
3,17,quantile,0.85,10.702008840799463,2024,50,ILI
4,17,quantile,0.85,11.1277909172834,2024,50,ILI
-1,17,quantile,0.9,9.427587678564471,2024,50,ILI
0,17,quantile,0.9,9.139199986822176,2024,50,ILI
1,17,quantile,0.9,9.292252540443013,2024,50,ILI
2,17,quantile,0.9,10.043964674947889,2024,50,ILI
3,17,quantile,0.9,10.857378213493314,2024,50,ILI
4,17,quantile,0.9,11.360218344096232,2024,50,ILI
-1,17,quantile,0.95,9.49645535664799,2024,50,ILI
0,17,quantile,0.95,9.210982782951744,2024,50,ILI
1,17,quantile,0.95,9.416146748599434,2024,50,ILI
2,17,quantile,0.95,10.289888119626196,2024,50,ILI
3,17,quantile,0.95,11.126154373284162,2024,50,ILI
4,17,quantile,0.95,11.63312376913492,2024,50,ILI
-1,17,quantile,0.975,9.536387753397984,2024,50,ILI
0,17,quantile,0.975,9.28074514604463,2024,50,ILI
1,17,quantile,0.975,9.538207560109392,2024,50,ILI
2,17,quantile,0.975,10.452460332044314,2024,50,ILI
3,17,quantile,0.975,11.2270056167354,2024,50,ILI
4,17,quantile,0.975,11.791915684904716,2024,50,ILI
-1,17,quantile,0.99,9.61062014046261,2024,50,ILI
0,17,quantile,0.99,9.346679446515166,2024,50,ILI
1,17,quantile,0.99,9.661858946282054,2024,50,ILI
2,17,quantile,0.99,10.61286350432343,2024,50,ILI
3,17,quantile,0.99,11.377768216155284,2024,50,ILI
4,17,quantile,0.99,11.923845836277634,2024,50,ILI
-1,07,quantile,0.01,8.847195419439966,2024,50,ILI
0,07,quantile,0.01,9.08877100015272,2024,50,ILI
1,07,quantile,0.01,9.44715560063026,2024,50,ILI
2,07,quantile,0.01,10.292860353427756,2024,50,ILI
3,07,quantile,0.01,10.989785663375535,2024,50,ILI
4,07,quantile,0.01,11.072297121137424,2024,50,ILI
-1,07,quantile,0.025,8.868389501013096,2024,50,ILI
0,07,quantile,0.025,9.156258558497797,2024,50,ILI
1,07,quantile,0.025,9.519209407367516,2024,50,ILI
2,07,quantile,0.025,10.383201895879962,2024,50,ILI
3,07,quantile,0.025,11.103562636608986,2024,50,ILI
4,07,quantile,0.025,11.199972500999523,2024,50,ILI
-1,07,quantile,0.05,8.899312690309944,2024,50,ILI
0,07,quantile,0.05,9.201484575729008,2024,50,ILI
1,07,quantile,0.05,9.602959763079822,2024,50,ILI
2,07,quantile,0.05,10.567692251210676,2024,50,ILI
3,07,quantile,0.05,11.247222008941694,2024,50,ILI
4,07,quantile,0.05,11.375707942058018,2024,50,ILI
-1,07,quantile,0.1,8.950481853713502,2024,50,ILI
