orizzonte,luogo,tipo_valore,id_valore,valore,anno,settimana
1,17,quantile,0.01,4.0520620925645074,2024,10
2,17,quantile,0.01,3.07125766224992,2024,10
3,17,quantile,0.01,2.361061288871668,2024,10
4,17,quantile,0.01,1.7852341638824245,2024,10
1,17,quantile,0.025,4.134396899322704,2024,10
2,17,quantile,0.025,3.215895009297396,2024,10
3,17,quantile,0.025,2.534666351767012,2024,10
4,17,quantile,0.025,1.9938729105085429,2024,10
1,17,quantile,0.05,4.221030093297469,2024,10
2,17,quantile,0.05,3.3587125609935957,2024,10
3,17,quantile,0.05,2.7248453253829177,2024,10
4,17,quantile,0.05,2.215938829775249,2024,10
1,17,quantile,0.1,4.328835858421751,2024,10
2,17,quantile,0.1,3.5444075775086192,2024,10
3,17,quantile,0.1,2.969283675954529,2024,10
4,17,quantile,0.1,2.521546808032548,2024,10
1,17,quantile,0.15,4.405362733650276,2024,10
2,17,quantile,0.15,3.676004247719539,2024,10
3,17,quantile,0.15,3.1456623164755766,2024,10
4,17,quantile,0.15,2.732826559482458,2024,10
1,17,quantile,0.2,4.463755484559606,2024,10
2,17,quantile,0.2,3.780097120863557,2024,10
3,17,quantile,0.2,3.2865441847401176,2024,10
4,17,quantile,0.2,2.9079085598074044,2024,10
1,17,quantile,0.25,4.515686819403317,2024,10
2,17,quantile,0.25,3.870672752418282,2024,10
3,17,quantile,0.25,3.406958579520895,2024,10
4,17,quantile,0.25,3.057736311106078,2024,10
1,17,quantile,0.3,4.56479386023631,2024,10
2,17,quantile,0.3,3.956147614566444,2024,10
3,17,quantile,0.3,3.520072316955736,2024,10
4,17,quantile,0.3,3.1949675780130216,2024,10
1,17,quantile,0.35,4.609948160494883,2024,10
2,17,quantile,0.35,4.033953349605292,2024,10
3,17,quantile,0.35,3.626876830995526,2024,10
4,17,quantile,0.35,3.325491293717461,2024,10
1,17,quantile,0.4,4.654043957006494,2024,10
2,17,quantile,0.4,4.112690865498634,2024,10
3,17,quantile,0.4,3.730411798201708,2024,10
4,17,quantile,0.4,3.452519547825346,2024,10
1,17,quantile,0.45,4.6962001884107805,2024,10
2,17,quantile,0.45,4.186808132807636,2024,10
3,17,quantile,0.45,3.834633611488381,2024,10
4,17,quantile,0.45,3.5766152348935205,2024,10
1,17,quantile,0.5,4.73755617038047,2024,10
2,17,quantile,0.5,4.2605248194155685,2024,10
3,17,quantile,0.5,3.9310720673011854,2024,10
4,17,quantile,0.5,3.698261273081124,2024,10
1,17,quantile,0.55,4.778848807521686,2024,10
2,17,quantile,0.55,4.335197176269681,2024,10
3,17,quantile,0.55,4.030390278059556,2024,10
4,17,quantile,0.55,3.8168775144642937,2024,10
1,17,quantile,0.6,4.8212513356084,2024,10
2,17,quantile,0.6,4.408726742572634,2024,10
3,17,quantile,0.6,4.129657718497036,2024,10
4,17,quantile,0.6,3.935471828435268,2024,10
1,17,quantile,0.65,4.865532170975663,2024,10
2,17,quantile,0.65,4.484462324112945,2024,10
3,17,quantile,0.65,4.231083988866083,2024,10
4,17,quantile,0.65,4.061793009123178,2024,10
1,17,quantile,0.7,4.908887412088837,2024,10
2,17,quantile,0.7,4.56282052484316,2024,10
3,17,quantile,0.7,4.33497049255638,2024,10
4,17,quantile,0.7,4.186164781506546,2024,10
1,17,quantile,0.75,4.955404012469917,2024,10
2,17,quantile,0.75,4.645942218548653,2024,10
3,17,quantile,0.75,4.445301605327389,2024,10
4,17,quantile,0.75,4.31972186334368,2024,10
1,17,quantile,0.8,5.003010752628853,2024,10
2,17,quantile,0.8,4.73053968681169,2024,10
3,17,quantile,0.8,4.559256228645599,2024,10
4,17,quantile,0.8,4.45759737724411,2024,10
1,17,quantile,0.85,5.05666552032155,2024,10
2,17,quantile,0.85,4.822816515454224,2024,10
3,17,quantile,0.85,4.6844998750663205,2024,10
4,17,quantile,0.85,4.604942212795961,2024,10
1,17,quantile,0.9,5.117521368007196,2024,10
2,17,quantile,0.9,4.932155526658115,2024,10
3,17,quantile,0.9,4.825705114525488,2024,10
4,17,quantile,0.9,4.766117819959858,2024,10
1,17,quantile,0.95,5.1915847035229765,2024,10
2,17,quantile,0.95,5.059470148794005,2024,10
3,17,quantile,0.95,4.986686560736257,2024,10
4,17,quantile,0.95,4.948159530801596,2024,10
1,17,quantile,0.975,5.241786730735604,2024,10
2,17,quantile,0.975,5.14118393987501,2024,10
3,17,quantile,0.975,5.088339697727521,2024,10
4,17,quantile,0.975,5.062548276162413,2024,10
1,17,quantile,0.99,5.28387488117606,2024,10
2,17,quantile,0.99,5.209421512497094,2024,10
3,17,quantile,0.99,5.173899994624524,2024,10
4,17,quantile,0.99,5.153670586794869,2024,10
1,02,quantile,0.01,1.175906815043064,2024,10
2,02,quantile,0.01,0.7325549765910727,2024,10
3,02,quantile,0.01,0.479446189059239,2024,10
4,02,quantile,0.01,0.3213340350947122,2024,10
1,02,quantile,0.025,1.220418661337512,2024,10
2,02,quantile,0.025,0.7839378040944232,2024,10
3,02,quantile,0.025,0.5230606056563328,2024,10
4,02,quantile,0.025,0.3525802733820514,2024,10
1,02,quantile,0.05,1.2642969445602084,2024,10
2,02,quantile,0.05,0.8370919747366717,2024,10
3,02,quantile,0.05,0.5746345720408547,2024,10
4,02,quantile,0.05,0.4040861540945106,2024,10
1,02,quantile,0.1,1.3213170161167274,2024,10
2,02,quantile,0.1,0.9179526681938824,2024,10
3,02,quantile,0.1,0.6611155137571424,2024,10
4,02,quantile,0.1,0.4949858552938853,2024,10
1,02,quantile,0.15,1.366666223509657,2024,10
2,02,quantile,0.15,0.984444596299156,2024,10
3,02,quantile,0.15,0.7409596152042607,2024,10
4,02,quantile,0.15,0.5797465665517948,2024,10
1,02,quantile,0.2,1.4068839343024666,2024,10
2,02,quantile,0.2,1.0454240255131226,2024,10
3,02,quantile,0.2,0.8087820128925538,2024,10
4,02,quantile,0.2,0.6570281100386487,2024,10
1,02,quantile,0.25,1.4407534374609594,2024,10
2,02,quantile,0.25,1.1018712333879466,2024,10
3,02,quantile,0.25,0.8770999042477247,2024,10
4,02,quantile,0.25,0.732035016097905,2024,10
1,02,quantile,0.3,1.472959730021066,2024,10
2,02,quantile,0.3,1.1548644358078333,2024,10
3,02,quantile,0.3,0.9437617685922716,2024,10
4,02,quantile,0.3,0.8060731053022858,2024,10
1,02,quantile,0.35,1.5063571962258102,2024,10
2,02,quantile,0.35,1.2067676032144543,2024,10
3,02,quantile,0.35,1.0095074766359675,2024,10
4,02,quantile,0.35,0.879747646452349,2024,10
1,02,quantile,0.4,1.539221875029994,2024,10
2,02,quantile,0.4,1.2584196015954454,2024,10
3,02,quantile,0.4,1.07325622744277,2024,10
4,02,quantile,0.4,0.955826380760621,2024,10
1,02,quantile,0.45,1.5759362521266846,2024,10
2,02,quantile,0.45,1.3158651077956451,2024,10
3,02,quantile,0.45,1.1438113619584305,2024,10
4,02,quantile,0.45,1.0320598678131492,2024,10
1,02,quantile,0.5,1.625431647345824,2024,10
2,02,quantile,0.5,1.3842409278669956,2024,10
3,02,quantile,0.5,1.22388839157393,2024,10
4,02,quantile,0.5,1.1172386370591745,2024,10
1,02,quantile,0.55,1.726207960311496,2024,10
2,02,quantile,0.55,1.480817639007694,2024,10
3,02,quantile,0.55,1.322804558192496,2024,10
4,02,quantile,0.55,1.2181696101250077,2024,10
1,02,quantile,0.6,1.8528490259977592,2024,10
2,02,quantile,0.6,1.6522884244181757,2024,10
3,02,quantile,0.6,1.4753417092339272,2024,10
4,02,quantile,0.6,1.3527675149993177,2024,10
1,02,quantile,0.65,1.9345395251244797,2024,10
2,02,quantile,0.65,1.8098285360893012,2024,10
3,02,quantile,0.65,1.6845410122497746,2024,10
4,02,quantile,0.65,1.56303567925729,2024,10
1,02,quantile,0.7,1.9970474266186613,2024,10
2,02,quantile,0.7,1.9211907191220423,2024,10
3,02,quantile,0.7,1.8496471283421307,2024,10
4,02,quantile,0.7,1.769848642182979,2024,10
1,02,quantile,0.75,2.050766616081432,2024,10
2,02,quantile,0.75,2.0175119961824315,2024,10
3,02,quantile,0.75,1.9922558797276124,2024,10
4,02,quantile,0.75,1.9543313600244503,2024,10
1,02,quantile,0.8,2.10377503461039,2024,10
2,02,quantile,0.8,2.1083008381926307,2024,10
3,02,quantile,0.8,2.123633650876218,2024,10
4,02,quantile,0.8,2.1275732193665102,2024,10
1,02,quantile,0.85,2.1581007906033074,2024,10
2,02,quantile,0.85,2.207703245264385,2024,10
3,02,quantile,0.85,2.2714245587175848,2024,10
4,02,quantile,0.85,2.314468722530694,2024,10
1,02,quantile,0.9,2.224423821034225,2024,10
2,02,quantile,0.9,2.3291708771176496,2024,10
3,02,quantile,0.9,2.4431883761770425,2024,10
