orizzonte,luogo,tipo_valore,id_valore,valore,anno,settimana
1,17,quantile,0.01,2.4925989447165766,2024,13
2,17,quantile,0.01,1.4926409954632385,2024,13
3,17,quantile,0.01,0.868341574382995,2024,13
4,17,quantile,0.01,0.4291992390123493,2024,13
1,17,quantile,0.025,2.588388783734497,2024,13
2,17,quantile,0.025,1.6379128427923366,2024,13
3,17,quantile,0.025,1.0371587043215529,2024,13
4,17,quantile,0.025,0.6127264419342077,2024,13
1,17,quantile,0.05,2.691646963520477,2024,13
2,17,quantile,0.05,1.7927787473460453,2024,13
3,17,quantile,0.05,1.2212907463168183,2024,13
4,17,quantile,0.05,0.8129786786558916,2024,13
1,17,quantile,0.1,2.819370523264122,2024,13
2,17,quantile,0.1,1.992116087424524,2024,13
3,17,quantile,0.1,1.461711819964059,2024,13
4,17,quantile,0.1,1.0828896365618097,2024,13
1,17,quantile,0.15,2.9136793900102886,2024,13
2,17,quantile,0.15,2.141554137147952,2024,13
3,17,quantile,0.15,1.6474653896189737,2024,13
4,17,quantile,0.15,1.290715989501485,2024,13
1,17,quantile,0.2,2.9898536187085045,2024,13
2,17,quantile,0.2,2.26037109813354,2024,13
3,17,quantile,0.2,1.794942496449606,2024,13
4,17,quantile,0.2,1.4609272340005115,2024,13
1,17,quantile,0.25,3.055248571634851,2024,13
2,17,quantile,0.25,2.3653251504655968,2024,13
3,17,quantile,0.25,1.9224510938913129,2024,13
4,17,quantile,0.25,1.604119712942497,2024,13
1,17,quantile,0.3,3.112656838732807,2024,13
2,17,quantile,0.3,2.4539671399988547,2024,13
3,17,quantile,0.3,2.0349573768154188,2024,13
4,17,quantile,0.3,1.73328742306676,2024,13
1,17,quantile,0.35,3.162810467068918,2024,13
2,17,quantile,0.35,2.537189116277321,2024,13
3,17,quantile,0.35,2.1389290299665267,2024,13
4,17,quantile,0.35,1.8489735964178209,2024,13
1,17,quantile,0.4,3.2133085804669608,2024,13
2,17,quantile,0.4,2.6118451346096587,2024,13
3,17,quantile,0.4,2.227561956948345,2024,13
4,17,quantile,0.4,1.9524140864859376,2024,13
1,17,quantile,0.45,3.256855497342343,2024,13
2,17,quantile,0.45,2.6823654212218737,2024,13
3,17,quantile,0.45,2.3156433312566183,2024,13
4,17,quantile,0.45,2.0521954911990288,2024,13
1,17,quantile,0.5,3.297507744517655,2024,13
2,17,quantile,0.5,2.748068320270101,2024,13
3,17,quantile,0.5,2.400189123423372,2024,13
4,17,quantile,0.5,2.149006894130871,2024,13
1,17,quantile,0.55,3.335570525383348,2024,13
2,17,quantile,0.55,2.812111229192274,2024,13
3,17,quantile,0.55,2.4814291100604446,2024,13
4,17,quantile,0.55,2.2425207847737894,2024,13
1,17,quantile,0.6,3.3732184406291,2024,13
2,17,quantile,0.6,2.8733815375347933,2024,13
3,17,quantile,0.6,2.55843158876982,2024,13
4,17,quantile,0.6,2.3362681970692494,2024,13
1,17,quantile,0.65,3.410582624059256,2024,13
2,17,quantile,0.65,2.9335618636148566,2024,13
3,17,quantile,0.65,2.6372169566661627,2024,13
4,17,quantile,0.65,2.4344887711979246,2024,13
1,17,quantile,0.7,3.448752074302277,2024,13
2,17,quantile,0.7,2.99571392121824,2024,13
3,17,quantile,0.7,2.719789537814711,2024,13
4,17,quantile,0.7,2.5329920145952016,2024,13
1,17,quantile,0.75,3.4882907002704475,2024,13
2,17,quantile,0.75,3.0621781264530084,2024,13
3,17,quantile,0.75,2.8086814894583485,2024,13
4,17,quantile,0.75,2.6437999245711503,2024,13
1,17,quantile,0.8,3.530270009315349,2024,13
2,17,quantile,0.8,3.135352606089934,2024,13
3,17,quantile,0.8,2.905186996137773,2024,13
