orizzonte,luogo,tipo_valore,id_valore,valore,anno,settimana,target
-1,17,quantile,0.01,7.043308129737061,2025,13,ILI
0,17,quantile,0.01,5.8083174509072,2025,13,ILI
1,17,quantile,0.01,5.014204567169259,2025,13,ILI
2,17,quantile,0.01,4.410140655370681,2025,13,ILI
3,17,quantile,0.01,4.01759671155508,2025,13,ILI
4,17,quantile,0.01,3.6866317014916623,2025,13,ILI
-1,17,quantile,0.025,7.173533112680828,2025,13,ILI
0,17,quantile,0.025,5.859894529200445,2025,13,ILI
1,17,quantile,0.025,5.117536524581977,2025,13,ILI
2,17,quantile,0.025,4.564297764714594,2025,13,ILI
3,17,quantile,0.025,4.144523865620799,2025,13,ILI
4,17,quantile,0.025,3.810107882854766,2025,13,ILI
-1,17,quantile,0.05,7.325532358709629,2025,13,ILI
0,17,quantile,0.05,5.978079156508763,2025,13,ILI
1,17,quantile,0.05,5.179461025518324,2025,13,ILI
2,17,quantile,0.05,4.65222517254725,2025,13,ILI
3,17,quantile,0.05,4.223952487527667,2025,13,ILI
4,17,quantile,0.05,3.923300821893592,2025,13,ILI
-1,17,quantile,0.1,7.519600692118269,2025,13,ILI
0,17,quantile,0.1,6.101675362078889,2025,13,ILI
1,17,quantile,0.1,5.276032377503693,2025,13,ILI
2,17,quantile,0.1,4.775395301866486,2025,13,ILI
3,17,quantile,0.1,4.382981633522374,2025,13,ILI
4,17,quantile,0.1,4.063696758689294,2025,13,ILI
-1,17,quantile,0.15,7.728824612284106,2025,13,ILI
0,17,quantile,0.15,6.2128067470706245,2025,13,ILI
1,17,quantile,0.15,5.37694104587056,2025,13,ILI
2,17,quantile,0.15,4.841530647463111,2025,13,ILI
3,17,quantile,0.15,4.465651134554884,2025,13,ILI
4,17,quantile,0.15,4.179969499123735,2025,13,ILI
-1,17,quantile,0.2,7.916676121302988,2025,13,ILI
0,17,quantile,0.2,6.335523366188886,2025,13,ILI
1,17,quantile,0.2,5.478326544979516,2025,13,ILI
2,17,quantile,0.2,4.898972976409362,2025,13,ILI
3,17,quantile,0.2,4.521816971436514,2025,13,ILI
4,17,quantile,0.2,4.23578731468332,2025,13,ILI
-1,17,quantile,0.25,8.071830942579467,2025,13,ILI
0,17,quantile,0.25,6.479413178768324,2025,13,ILI
1,17,quantile,0.25,5.549954999345125,2025,13,ILI
2,17,quantile,0.25,4.967927983649163,2025,13,ILI
3,17,quantile,0.25,4.57385401128792,2025,13,ILI
4,17,quantile,0.25,4.275152132199797,2025,13,ILI
-1,17,quantile,0.3,8.227456540768799,2025,13,ILI
0,17,quantile,0.3,6.604821841276905,2025,13,ILI
1,17,quantile,0.3,5.645206152355199,2025,13,ILI
2,17,quantile,0.3,5.0446151316408905,2025,13,ILI
3,17,quantile,0.3,4.618875605128896,2025,13,ILI
