orizzonte,luogo,tipo_valore,id_valore,valore,anno,settimana,target
-1,17,quantile,0.01,6.008143987103692,2025,15,ILI
0,17,quantile,0.01,5.202272966261737,2025,15,ILI
1,17,quantile,0.01,4.656619665359302,2025,15,ILI
2,17,quantile,0.01,4.2684538028423145,2025,15,ILI
3,17,quantile,0.01,3.947123565353296,2025,15,ILI
4,17,quantile,0.01,3.666740303610973,2025,15,ILI
-1,17,quantile,0.025,6.184240794200536,2025,15,ILI
0,17,quantile,0.025,5.27184935528823,2025,15,ILI
1,17,quantile,0.025,4.760128547684581,2025,15,ILI
2,17,quantile,0.025,4.386279350436588,2025,15,ILI
3,17,quantile,0.025,4.041852581664136,2025,15,ILI
4,17,quantile,0.025,3.7914004694120544,2025,15,ILI
-1,17,quantile,0.05,6.336163430888583,2025,15,ILI
0,17,quantile,0.05,5.376713842427432,2025,15,ILI
1,17,quantile,0.05,4.814016338407021,2025,15,ILI
2,17,quantile,0.05,4.454169223110293,2025,15,ILI
3,17,quantile,0.05,4.137947861390412,2025,15,ILI
4,17,quantile,0.05,3.891032673485504,2025,15,ILI
-1,17,quantile,0.1,6.591372066597526,2025,15,ILI
0,17,quantile,0.1,5.501440914127375,2025,15,ILI
1,17,quantile,0.1,4.914951083182445,2025,15,ILI
2,17,quantile,0.1,4.530485854668889,2025,15,ILI
3,17,quantile,0.1,4.252191561055854,2025,15,ILI
4,17,quantile,0.1,4.043260315775566,2025,15,ILI
-1,17,quantile,0.15,6.761222000988836,2025,15,ILI
0,17,quantile,0.15,5.6246393322351445,2025,15,ILI
1,17,quantile,0.15,4.999482312814743,2025,15,ILI
2,17,quantile,0.15,4.604415852572694,2025,15,ILI
3,17,quantile,0.15,4.317701361662526,2025,15,ILI
4,17,quantile,0.15,4.112286615648511,2025,15,ILI
-1,17,quantile,0.2,6.899909231182578,2025,15,ILI
0,17,quantile,0.2,5.729789083092455,2025,15,ILI
1,17,quantile,0.2,5.059008127979129,2025,15,ILI
2,17,quantile,0.2,4.652529201516882,2025,15,ILI
3,17,quantile,0.2,4.373498922123535,2025,15,ILI
4,17,quantile,0.2,4.170792173274407,2025,15,ILI
-1,17,quantile,0.25,7.013150582994873,2025,15,ILI
0,17,quantile,0.25,5.8084146938753625,2025,15,ILI
1,17,quantile,0.25,5.125386537540888,2025,15,ILI
2,17,quantile,0.25,4.700902420455424,2025,15,ILI
3,17,quantile,0.25,4.422616723513753,2025,15,ILI
4,17,quantile,0.25,4.207589831190512,2025,15,ILI
-1,17,quantile,0.3,7.100292475856542,2025,15,ILI
0,17,quantile,0.3,5.880513383372163,2025,15,ILI
1,17,quantile,0.3,5.174654177713464,2025,15,ILI
2,17,quantile,0.3,4.743981046250131,2025,15,ILI
3,17,quantile,0.3,4.45947933051816,2025,15,ILI
4,17,quantile,0.3,4.248729007053453,2025,15,ILI
-1,17,quantile,0.35,7.172558938088304,2025,15,ILI
0,17,quantile,0.35,5.9356607280378455,2025,15,ILI
1,17,quantile,0.35,5.236197420148759,2025,15,ILI
2,17,quantile,0.35,4.784568246757209,2025,15,ILI
3,17,quantile,0.35,4.483819242170214,2025,15,ILI
4,17,quantile,0.35,4.292371629274087,2025,15,ILI
-1,17,quantile,0.4,7.254010051132242,2025,15,ILI
0,17,quantile,0.4,6.011005646494851,2025,15,ILI
1,17,quantile,0.4,5.293625532430042,2025,15,ILI
2,17,quantile,0.4,4.833944095648278,2025,15,ILI
3,17,quantile,0.4,4.525133138398483,2025,15,ILI
4,17,quantile,0.4,4.319360435193178,2025,15,ILI
-1,17,quantile,0.45,7.349878527029902,2025,15,ILI
0,17,quantile,0.45,6.080743462986687,2025,15,ILI
1,17,quantile,0.45,5.345317366827002,2025,15,ILI
2,17,quantile,0.45,4.881830093048867,2025,15,ILI
3,17,quantile,0.45,4.559080405641739,2025,15,ILI
4,17,quantile,0.45,4.34953881119412,2025,15,ILI
-1,17,quantile,0.5,7.441886354382765,2025,15,ILI
0,17,quantile,0.5,6.166485827352988,2025,15,ILI
1,17,quantile,0.5,5.414775746735765,2025,15,ILI
2,17,quantile,0.5,4.923588914632136,2025,15,ILI
3,17,quantile,0.5,4.589213865486669,2025,15,ILI
4,17,quantile,0.5,4.374007652693223,2025,15,ILI
-1,17,quantile,0.55,7.525770861765567,2025,15,ILI
0,17,quantile,0.55,6.227864389333766,2025,15,ILI
1,17,quantile,0.55,5.480205950659102,2025,15,ILI
2,17,quantile,0.55,4.98262712034522,2025,15,ILI
3,17,quantile,0.55,4.635869597517687,2025,15,ILI
4,17,quantile,0.55,4.408777449030543,2025,15,ILI
-1,17,quantile,0.6,7.623501877446861,2025,15,ILI
0,17,quantile,0.6,6.300340795764147,2025,15,ILI
1,17,quantile,0.6,5.532120223961339,2025,15,ILI
2,17,quantile,0.6,5.0415524485094805,2025,15,ILI
3,17,quantile,0.6,4.688716291072802,2025,15,ILI
4,17,quantile,0.6,4.4274479186532,2025,15,ILI
-1,17,quantile,0.65,7.732491747004931,2025,15,ILI
0,17,quantile,0.65,6.40345876798186,2025,15,ILI
1,17,quantile,0.65,5.6128766961273655,2025,15,ILI
2,17,quantile,0.65,5.100164438213194,2025,15,ILI
3,17,quantile,0.65,4.732364930848318,2025,15,ILI
4,17,quantile,0.65,4.4705131275816,2025,15,ILI
-1,17,quantile,0.7,7.801311433540076,2025,15,ILI
0,17,quantile,0.7,6.478390529544575,2025,15,ILI
1,17,quantile,0.7,5.697233366332442,2025,15,ILI
2,17,quantile,0.7,5.171025570381165,2025,15,ILI
3,17,quantile,0.7,4.77691924261061,2025,15,ILI
