orizzonte,luogo,tipo_valore,id_valore,valore,anno,settimana
1,17,quantile,0.01,6.693463238629259,2024,7
2,17,quantile,0.01,4.773769601191151,2024,7
3,17,quantile,0.01,3.403764552647019,2024,7
4,17,quantile,0.01,2.459659238120519,2024,7
1,17,quantile,0.025,6.842662217371597,2024,7
2,17,quantile,0.025,5.03171581940236,2024,7
3,17,quantile,0.025,3.73834940542228,2024,7
4,17,quantile,0.025,2.839896261682776,2024,7
1,17,quantile,0.05,6.984718221651149,2024,7
2,17,quantile,0.05,5.277364561825869,2024,7
3,17,quantile,0.05,4.05695581569163,2024,7
4,17,quantile,0.05,3.2074729025008697,2024,7
1,17,quantile,0.1,7.1743949175325685,2024,7
2,17,quantile,0.1,5.598147619274629,2024,7
3,17,quantile,0.1,4.46971565482045,2024,7
4,17,quantile,0.1,3.675694864782138,2024,7
1,17,quantile,0.15,7.313667622114036,2024,7
2,17,quantile,0.15,5.837828611379515,2024,7
3,17,quantile,0.15,4.763729377389392,2024,7
4,17,quantile,0.15,4.011238386089159,2024,7
1,17,quantile,0.2,7.42800251588295,2024,7
2,17,quantile,0.2,6.036141939807193,2024,7
3,17,quantile,0.2,5.024946505586925,2024,7
4,17,quantile,0.2,4.31122297218466,2024,7
1,17,quantile,0.25,7.528609739036416,2024,7
2,17,quantile,0.25,6.204564548846128,2024,7
3,17,quantile,0.25,5.246723976744201,2024,7
4,17,quantile,0.25,4.560478029968067,2024,7
1,17,quantile,0.3,7.618925321974193,2024,7
2,17,quantile,0.3,6.3641511540601545,2024,7
3,17,quantile,0.3,5.44987900243156,2024,7
4,17,quantile,0.3,4.789855569703817,2024,7
1,17,quantile,0.35,7.704797905344718,2024,7
2,17,quantile,0.35,6.514706069620944,2024,7
3,17,quantile,0.35,5.638025704247116,2024,7
4,17,quantile,0.35,5.016926855140968,2024,7
1,17,quantile,0.4,7.78652750514919,2024,7
2,17,quantile,0.4,6.652065462292264,2024,7
3,17,quantile,0.4,5.819969761908758,2024,7
4,17,quantile,0.4,5.218836301178283,2024,7
1,17,quantile,0.45,7.86342216191453,2024,7
2,17,quantile,0.45,6.783031600489146,2024,7
3,17,quantile,0.45,5.987474796713843,2024,7
4,17,quantile,0.45,5.411757035098738,2024,7
1,17,quantile,0.5,7.937184543486784,2024,7
2,17,quantile,0.5,6.911317886836224,2024,7
3,17,quantile,0.5,6.148388123878104,2024,7
4,17,quantile,0.5,5.601850094686538,2024,7
1,17,quantile,0.55,8.012309578761952,2024,7
2,17,quantile,0.55,7.034415426694882,2024,7
3,17,quantile,0.55,6.309888446006826,2024,7
4,17,quantile,0.55,5.785833335777785,2024,7
1,17,quantile,0.6,8.086961800061742,2024,7
2,17,quantile,0.6,7.157584657805727,2024,7
3,17,quantile,0.6,6.468305170138433,2024,7
4,17,quantile,0.6,5.970150079885588,2024,7
1,17,quantile,0.65,8.163392259179505,2024,7
2,17,quantile,0.65,7.2823669808566995,2024,7
3,17,quantile,0.65,6.63081973861178,2024,7
4,17,quantile,0.65,6.156491503167934,2024,7
1,17,quantile,0.7,8.237996699306716,2024,7
2,17,quantile,0.7,7.412337778192458,2024,7
3,17,quantile,0.7,6.796981853915079,2024,7
4,17,quantile,0.7,6.34585981562301,2024,7
1,17,quantile,0.75,8.323069097142179,2024,7
2,17,quantile,0.75,7.555284000431943,2024,7
3,17,quantile,0.75,6.972952510961853,2024,7
4,17,quantile,0.75,6.546911666718257,2024,7
1,17,quantile,0.8,8.421443166664544,2024,7
2,17,quantile,0.8,7.711674597378342,2024,7
3,17,quantile,0.8,7.1745702407129,2024,7
4,17,quantile,0.8,6.758720411425603,2024,7
1,17,quantile,0.85,8.545317775057622,2024,7
2,17,quantile,0.85,7.902781820736376,2024,7
3,17,quantile,0.85,7.390836027526271,2024,7
4,17,quantile,0.85,7.011443736207117,2024,7
1,17,quantile,0.9,8.741126737687539,2024,7
2,17,quantile,0.9,8.153920081870348,2024,7
3,17,quantile,0.9,7.678193062466088,2024,7
4,17,quantile,0.9,7.313594993661755,2024,7
1,17,quantile,0.95,9.1671423754064,2024,7
2,17,quantile,0.95,8.73491719472832,2024,7
3,17,quantile,0.95,8.145079755222305,2024,7
4,17,quantile,0.95,7.746421776438556,2024,7
1,17,quantile,0.975,9.432581354831164,2024,7
2,17,quantile,0.975,9.258920996605427,2024,7
3,17,quantile,0.975,8.782242057980401,2024,7
4,17,quantile,0.975,8.16178428403087,2024,7
1,17,quantile,0.99,9.678828691513084,2024,7
2,17,quantile,0.99,9.754894912997358,2024,7
3,17,quantile,0.99,9.486588745201928,2024,7
4,17,quantile,0.99,8.945344362970154,2024,7
1,02,quantile,0.01,1.8357191251537084,2024,7
2,02,quantile,0.01,1.4671946693737214,2024,7
3,02,quantile,0.01,1.2519097786829037,2024,7
4,02,quantile,0.01,1.1151532125009878,2024,7
1,02,quantile,0.025,1.9170459960935224,2024,7
2,02,quantile,0.025,1.5759183502949032,2024,7
3,02,quantile,0.025,1.3759874486232238,2024,7
4,02,quantile,0.025,1.2490071644867728,2024,7
1,02,quantile,0.05,2.004644114335378,2024,7
2,02,quantile,0.05,1.7032158368006112,2024,7
3,02,quantile,0.05,1.528391359060697,2024,7
4,02,quantile,0.05,1.419763374827283,2024,7
1,02,quantile,0.1,2.117881941799056,2024,7
2,02,quantile,0.1,1.875293896870226,2024,7
3,02,quantile,0.1,1.7338925382757646,2024,7
4,02,quantile,0.1,1.6492085004079728,2024,7
1,02,quantile,0.15,2.19580535857495,2024,7
2,02,quantile,0.15,1.999247670692752,2024,7
3,02,quantile,0.15,1.8892959022171223,2024,7
4,02,quantile,0.15,1.8256172863531648,2024,7
1,02,quantile,0.2,2.2588077999588423,2024,7
2,02,quantile,0.2,2.100217590104361,2024,7
3,02,quantile,0.2,2.0145360938576027,2024,7
4,02,quantile,0.2,1.96650418130812,2024,7
1,02,quantile,0.25,2.313519083813672,2024,7
2,02,quantile,0.25,2.1864237577743246,2024,7
3,02,quantile,0.25,2.116459730918512,2024,7
4,02,quantile,0.25,2.076399028155205,2024,7
1,02,quantile,0.3,2.359050809712618,2024,7
2,02,quantile,0.3,2.257349837219,2024,7
3,02,quantile,0.3,2.204408643101527,2024,7
4,02,quantile,0.3,2.1743815206466914,2024,7
1,02,quantile,0.35,2.399142808706132,2024,7
2,02,quantile,0.35,2.318845416567516,2024,7
3,02,quantile,0.35,2.278595646293898,2024,7
4,02,quantile,0.35,2.2565515498230586,2024,7
1,02,quantile,0.4,2.434964384790222,2024,7
