orizzonte,luogo,tipo_valore,id_valore,valore,anno,settimana
1,17,quantile,0.01,3.993372786337644,2024,12
2,17,quantile,0.01,3.1841854366404942,2024,12
3,17,quantile,0.01,2.734404359960138,2024,12
4,17,quantile,0.01,2.448449280306686,2024,12
1,17,quantile,0.025,4.067866514671072,2024,12
2,17,quantile,0.025,3.342538845868664,2024,12
3,17,quantile,0.025,2.938100909228772,2024,12
4,17,quantile,0.025,2.688892204338575,2024,12
1,17,quantile,0.05,4.136935730601902,2024,12
2,17,quantile,0.05,3.4837304094780523,2024,12
3,17,quantile,0.05,3.129180039976774,2024,12
4,17,quantile,0.05,2.9170652564789608,2024,12
1,17,quantile,0.1,4.220812419300965,2024,12
2,17,quantile,0.1,3.6653735461132015,2024,12
3,17,quantile,0.1,3.366589862725952,2024,12
4,17,quantile,0.1,3.194283953176489,2024,12
1,17,quantile,0.15,4.286029469002062,2024,12
2,17,quantile,0.15,3.792561836194344,2024,12
3,17,quantile,0.15,3.5338557179495567,2024,12
4,17,quantile,0.15,3.382526170020673,2024,12
1,17,quantile,0.2,4.336328429543815,2024,12
2,17,quantile,0.2,3.897789268752661,2024,12
3,17,quantile,0.2,3.670200650373071,2024,12
4,17,quantile,0.2,3.53932030208328,2024,12
1,17,quantile,0.25,4.380433511130367,2024,12
2,17,quantile,0.25,3.98357068120178,2024,12
3,17,quantile,0.25,3.780296872741,2024,12
4,17,quantile,0.25,3.666056213894336,2024,12
1,17,quantile,0.3,4.420131338121635,2024,12
2,17,quantile,0.3,4.062166785135639,2024,12
3,17,quantile,0.3,3.878739556281115,2024,12
4,17,quantile,0.3,3.7776915480698414,2024,12
1,17,quantile,0.35,4.457436371051515,2024,12
2,17,quantile,0.35,4.132320192012734,2024,12
3,17,quantile,0.35,3.970235740010292,2024,12
4,17,quantile,0.35,3.882180278519456,2024,12
1,17,quantile,0.4,4.492078557719512,2024,12
2,17,quantile,0.4,4.199340807485988,2024,12
3,17,quantile,0.4,4.054184964345485,2024,12
4,17,quantile,0.4,3.9760620648371945,2024,12
1,17,quantile,0.45,4.526438555558705,2024,12
2,17,quantile,0.45,4.263348670400211,2024,12
3,17,quantile,0.45,4.133959348768885,2024,12
4,17,quantile,0.45,4.066576246788888,2024,12
1,17,quantile,0.5,4.559435617544702,2024,12
2,17,quantile,0.5,4.325723848389198,2024,12
3,17,quantile,0.5,4.2125565257691,2024,12
4,17,quantile,0.5,4.153594525878533,2024,12
1,17,quantile,0.55,4.592366501933347,2024,12
2,17,quantile,0.55,4.385244982817771,2024,12
3,17,quantile,0.55,4.28790055269245,2024,12
4,17,quantile,0.55,4.2393898207961485,2024,12
1,17,quantile,0.6,4.622746871096367,2024,12
2,17,quantile,0.6,4.442682677716969,2024,12
3,17,quantile,0.6,4.360449761709522,2024,12
4,17,quantile,0.6,4.31965931293135,2024,12
1,17,quantile,0.65,4.653859142456593,2024,12
2,17,quantile,0.65,4.498927942426006,2024,12
3,17,quantile,0.65,4.429373581266481,2024,12
4,17,quantile,0.65,4.396556175317809,2024,12
1,17,quantile,0.7,4.683900230918266,2024,12
2,17,quantile,0.7,4.555344005254792,2024,12
3,17,quantile,0.7,4.499454337812554,2024,12
4,17,quantile,0.7,4.473439472132518,2024,12
1,17,quantile,0.75,4.713984433525244,2024,12
2,17,quantile,0.75,4.60864572476914,2024,12
3,17,quantile,0.75,4.56460013801247,2024,12
4,17,quantile,0.75,4.54418649207474,2024,12
1,17,quantile,0.8,4.744433399743947,2024,12
2,17,quantile,0.8,4.662674263108756,2024,12
3,17,quantile,0.8,4.629043272925618,2024,12
4,17,quantile,0.8,4.6138626029294265,2024,12
1,17,quantile,0.85,4.7740731871930775,2024,12
2,17,quantile,0.85,4.712944088403839,2024,12
3,17,quantile,0.85,4.688117925998143,2024,12
4,17,quantile,0.85,4.676922891043378,2024,12
1,17,quantile,0.9,4.803628018914372,2024,12
2,17,quantile,0.9,4.76197686042894,2024,12
3,17,quantile,0.9,4.744883537250126,2024,12
4,17,quantile,0.9,4.737783040100247,2024,12
1,17,quantile,0.95,4.833915242391529,2024,12
2,17,quantile,0.95,4.810421440549046,2024,12
3,17,quantile,0.95,4.80132590455155,2024,12
4,17,quantile,0.95,4.797661866879732,2024,12
1,17,quantile,0.975,4.850429407507565,2024,12
2,17,quantile,0.975,4.8356738058526645,2024,12
3,17,quantile,0.975,4.830229911133681,2024,12
4,17,quantile,0.975,4.82781082413096,2024,12
1,17,quantile,0.99,4.861750654495737,2024,12
2,17,quantile,0.99,4.853101421538014,2024,12
3,17,quantile,0.99,4.849921709093475,2024,12
4,17,quantile,0.99,4.8487826028083045,2024,12
1,02,quantile,0.01,1.3202767577923609,2024,12
2,02,quantile,0.01,1.2457984328645118,2024,12
3,02,quantile,0.01,1.183532990738831,2024,12
4,02,quantile,0.01,1.1245799571017945,2024,12
1,02,quantile,0.025,1.3981927921931268,2024,12
2,02,quantile,0.025,1.3393176795977937,2024,12
3,02,quantile,0.025,1.2861005547939637,2024,12
4,02,quantile,0.025,1.2430851449227145,2024,12
1,02,quantile,0.05,1.4752515989975232,2024,12
2,02,quantile,0.05,1.4303146415378647,2024,12
3,02,quantile,0.05,1.3936360426266363,2024,12
4,02,quantile,0.05,1.3683052942965976,2024,12
1,02,quantile,0.1,1.570818988657514,2024,12
2,02,quantile,0.1,1.5376253681276375,2024,12
3,02,quantile,0.1,1.517073772699539,2024,12
4,02,quantile,0.1,1.503888289274981,2024,12
1,02,quantile,0.15,1.6405241344547454,2024,12
2,02,quantile,0.15,1.612845928101602,2024,12
3,02,quantile,0.15,1.5987484943319397,2024,12
4,02,quantile,0.15,1.5869182745822756,2024,12
1,02,quantile,0.2,1.6942631242067858,2024,12
2,02,quantile,0.2,1.6751465055014318,2024,12
3,02,quantile,0.2,1.661605098288886,2024,12
4,02,quantile,0.2,1.65201569891494,2024,12
1,02,quantile,0.25,1.7336027867168995,2024,12
2,02,quantile,0.25,1.719814744376723,2024,12
3,02,quantile,0.25,1.7090097742143109,2024,12
4,02,quantile,0.25,1.7009689263002732,2024,12
1,02,quantile,0.3,1.7645640685976915,2024,12
2,02,quantile,0.3,1.7528597206805316,2024,12
3,02,quantile,0.3,1.7445593960606705,2024,12
4,02,quantile,0.3,1.7379042934536788,2024,12
1,02,quantile,0.35,1.7925838757804986,2024,12
2,02,quantile,0.35,1.7834420863045195,2024,12
3,02,quantile,0.35,1.77669561335351,2024,12
4,02,quantile,0.35,1.7702145613937166,2024,12
1,02,quantile,0.4,1.820105064576692,2024,12
2,02,quantile,0.4,1.8121491434397976,2024,12
3,02,quantile,0.4,1.8057042377140704,2024,12
4,02,quantile,0.4,1.7996566067734905,2024,12
1,02,quantile,0.45,1.8482275893468745,2024,12
2,02,quantile,0.45,1.8414531498959716,2024,12
3,02,quantile,0.45,1.83453581265086,2024,12
4,02,quantile,0.45,1.828689675888026,2024,12
1,02,quantile,0.5,1.876401236579437,2024,12
2,02,quantile,0.5,1.8692257147413955,2024,12
3,02,quantile,0.5,1.863795375981172,2024,12
4,02,quantile,0.5,1.8584760672681928,2024,12
1,02,quantile,0.55,1.9041263504521369,2024,12
2,02,quantile,0.55,1.8977900246089283,2024,12
3,02,quantile,0.55,1.8929512435179576,2024,12
4,02,quantile,0.55,1.88828982208192,2024,12
1,02,quantile,0.6,1.9325758593220248,2024,12
2,02,quantile,0.6,1.927303043849879,2024,12
3,02,quantile,0.6,1.9235728952081856,2024,12
4,02,quantile,0.6,1.9185193562545388,2024,12
1,02,quantile,0.65,1.9597841343436568,2024,12
2,02,quantile,0.65,1.9559303948668545,2024,12
3,02,quantile,0.65,1.9533004203990068,2024,12
4,02,quantile,0.65,1.948631480953072,2024,12
1,02,quantile,0.7,1.9914340837919648,2024,12
