orizzonte,luogo,tipo_valore,id_valore,valore,anno,settimana
1,17,quantile,0.01,3.5312223077370657,2024,11
2,17,quantile,0.01,2.739977874528768,2024,11
3,17,quantile,0.01,2.1018016843813645,2024,11
4,17,quantile,0.01,1.751216813568735,2024,11
1,17,quantile,0.025,3.6058148599219297,2024,11
2,17,quantile,0.025,2.871208379473146,2024,11
3,17,quantile,0.025,2.2795770661032475,2024,11
4,17,quantile,0.025,1.9646508911138163,2024,11
1,17,quantile,0.05,3.678973732229036,2024,11
2,17,quantile,0.05,3.0026991449620226,2024,11
3,17,quantile,0.05,2.4692947675620576,2024,11
4,17,quantile,0.05,2.1889780836002304,2024,11
1,17,quantile,0.1,3.778422036260431,2024,11
2,17,quantile,0.1,3.1820893840444127,2024,11
3,17,quantile,0.1,2.714349134806749,2024,11
4,17,quantile,0.1,2.472695146634365,2024,11
1,17,quantile,0.15,3.847436836558676,2024,11
2,17,quantile,0.15,3.3071575854498247,2024,11
3,17,quantile,0.15,2.8970474458767037,2024,11
4,17,quantile,0.15,2.690470858972554,2024,11
1,17,quantile,0.2,3.900760086835628,2024,11
2,17,quantile,0.2,3.4100907286798905,2024,11
3,17,quantile,0.2,3.043642412257844,2024,11
4,17,quantile,0.2,2.8609288255450136,2024,11
1,17,quantile,0.25,3.9473386409485354,2024,11
2,17,quantile,0.25,3.49236797410081,2024,11
3,17,quantile,0.25,3.1621510427835107,2024,11
4,17,quantile,0.25,3.0027073263568123,2024,11
1,17,quantile,0.3,3.990350405578797,2024,11
2,17,quantile,0.3,3.5715397114765657,2024,11
3,17,quantile,0.3,3.273702584307665,2024,11
4,17,quantile,0.3,3.12807952375129,2024,11
1,17,quantile,0.35,4.030245237754367,2024,11
2,17,quantile,0.35,3.6427099947746338,2024,11
3,17,quantile,0.35,3.371769825078192,2024,11
4,17,quantile,0.35,3.243927761044309,2024,11
1,17,quantile,0.4,4.067816504353031,2024,11
2,17,quantile,0.4,3.712798472174924,2024,11
3,17,quantile,0.4,3.4660459807173782,2024,11
4,17,quantile,0.4,3.3517018484526364,2024,11
1,17,quantile,0.45,4.106069056131767,2024,11
2,17,quantile,0.45,3.7813169629742105,2024,11
3,17,quantile,0.45,3.562874560482641,2024,11
