orizzonte,luogo,tipo_valore,id_valore,valore,anno,settimana,target
-1,17,quantile,0.01,17.43269426417233,2026,2,ARI
0,17,quantile,0.01,16.45429232026989,2026,2,ARI
1,17,quantile,0.01,13.105595213476589,2026,2,ARI
2,17,quantile,0.01,10.055521394330864,2026,2,ARI
3,17,quantile,0.01,7.962295512935142,2026,2,ARI
4,17,quantile,0.01,6.7381409242259895,2026,2,ARI
-1,17,quantile,0.025,17.60493363995712,2026,2,ARI
0,17,quantile,0.025,16.662836197724697,2026,2,ARI
1,17,quantile,0.025,13.470500661924174,2026,2,ARI
2,17,quantile,0.025,10.386984551088098,2026,2,ARI
3,17,quantile,0.025,8.295781906366443,2026,2,ARI
4,17,quantile,0.025,6.905550143296838,2026,2,ARI
-1,17,quantile,0.05,17.82888620201414,2026,2,ARI
0,17,quantile,0.05,16.809599778765755,2026,2,ARI
1,17,quantile,0.05,13.726695957066276,2026,2,ARI
2,17,quantile,0.05,10.708716343799242,2026,2,ARI
3,17,quantile,0.05,8.574838311248424,2026,2,ARI
4,17,quantile,0.05,7.04944135764151,2026,2,ARI
-1,17,quantile,0.1,17.98639505504065,2026,2,ARI
0,17,quantile,0.1,17.017324208142803,2026,2,ARI
1,17,quantile,0.1,14.124218293074836,2026,2,ARI
2,17,quantile,0.1,11.121272499867278,2026,2,ARI
3,17,quantile,0.1,8.899224434102551,2026,2,ARI
4,17,quantile,0.1,7.4690714471639,2026,2,ARI
-1,17,quantile,0.15,18.09769200125649,2026,2,ARI
0,17,quantile,0.15,17.20151922098961,2026,2,ARI
1,17,quantile,0.15,14.347549217161106,2026,2,ARI
2,17,quantile,0.15,11.48048523782804,2026,2,ARI
3,17,quantile,0.15,9.207709835516196,2026,2,ARI
4,17,quantile,0.15,7.686845780209584,2026,2,ARI
-1,17,quantile,0.2,18.21724608973125,2026,2,ARI
0,17,quantile,0.2,17.289964086511265,2026,2,ARI
1,17,quantile,0.2,14.641815130884364,2026,2,ARI
2,17,quantile,0.2,11.738553264035792,2026,2,ARI
3,17,quantile,0.2,9.45223825943552,2026,2,ARI
4,17,quantile,0.2,7.866226078384683,2026,2,ARI
-1,17,quantile,0.25,18.36967480593344,2026,2,ARI
0,17,quantile,0.25,17.381354227573464,2026,2,ARI
1,17,quantile,0.25,14.801467709299615,2026,2,ARI
2,17,quantile,0.25,11.88473648795319,2026,2,ARI
3,17,quantile,0.25,9.592190611213892,2026,2,ARI
4,17,quantile,0.25,8.042588818532716,2026,2,ARI
-1,17,quantile,0.3,18.47612471596624,2026,2,ARI
0,17,quantile,0.3,17.47647931303665,2026,2,ARI
1,17,quantile,0.3,14.962305951098418,2026,2,ARI
2,17,quantile,0.3,12.109944495764095,2026,2,ARI
3,17,quantile,0.3,9.736311573883729,2026,2,ARI
4,17,quantile,0.3,8.170733830924002,2026,2,ARI
-1,17,quantile,0.35,18.603384044352083,2026,2,ARI
0,17,quantile,0.35,17.56874524588847,2026,2,ARI
1,17,quantile,0.35,15.096188393219766,2026,2,ARI
2,17,quantile,0.35,12.292474548630024,2026,2,ARI
3,17,quantile,0.35,9.931647520026011,2026,2,ARI
4,17,quantile,0.35,8.292699235370273,2026,2,ARI
-1,17,quantile,0.4,18.68517575104624,2026,2,ARI
0,17,quantile,0.4,17.633002937281642,2026,2,ARI
1,17,quantile,0.4,15.259576899897592,2026,2,ARI
2,17,quantile,0.4,12.520125827961484,2026,2,ARI
3,17,quantile,0.4,10.118494418773182,2026,2,ARI
4,17,quantile,0.4,8.422002991868409,2026,2,ARI
-1,17,quantile,0.45,18.789037559642463,2026,2,ARI
0,17,quantile,0.45,17.724083353865346,2026,2,ARI
1,17,quantile,0.45,15.349944429642605,2026,2,ARI
2,17,quantile,0.45,12.65507511739676,2026,2,ARI
3,17,quantile,0.45,10.307533097996645,2026,2,ARI
4,17,quantile,0.45,8.589175096096321,2026,2,ARI
-1,17,quantile,0.5,18.93000768758254,2026,2,ARI
0,17,quantile,0.5,17.7878751767121,2026,2,ARI
1,17,quantile,0.5,15.520042161184332,2026,2,ARI
2,17,quantile,0.5,12.81544684723132,2026,2,ARI
3,17,quantile,0.5,10.434724839344357,2026,2,ARI
4,17,quantile,0.5,8.71369704889695,2026,2,ARI
-1,17,quantile,0.55,19.027643104932817,2026,2,ARI
0,17,quantile,0.55,17.862931703846115,2026,2,ARI
1,17,quantile,0.55,15.694661213000895,2026,2,ARI
2,17,quantile,0.55,12.9453146795894,2026,2,ARI
3,17,quantile,0.55,10.597821997892597,2026,2,ARI
4,17,quantile,0.55,8.84192678035552,2026,2,ARI
-1,17,quantile,0.6,19.125001456588564,2026,2,ARI
0,17,quantile,0.6,17.953355055450885,2026,2,ARI
1,17,quantile,0.6,15.779416675738837,2026,2,ARI
2,17,quantile,0.6,13.19868944151686,2026,2,ARI
3,17,quantile,0.6,10.748928754850462,2026,2,ARI
4,17,quantile,0.6,8.964645643683012,2026,2,ARI
-1,17,quantile,0.65,19.24599468443672,2026,2,ARI
0,17,quantile,0.65,18.03256051304913,2026,2,ARI
1,17,quantile,0.65,15.964295716579878,2026,2,ARI
2,17,quantile,0.65,13.339502758140435,2026,2,ARI
3,17,quantile,0.65,10.902926177675385,2026,2,ARI
4,17,quantile,0.65,9.065287339121872,2026,2,ARI
-1,17,quantile,0.7,19.337862553000623,2026,2,ARI
0,17,quantile,0.7,18.149990946246906,2026,2,ARI
1,17,quantile,0.7,16.094333729120343,2026,2,ARI
2,17,quantile,0.7,13.491926975678442,2026,2,ARI
3,17,quantile,0.7,11.04002835970338,2026,2,ARI
4,17,quantile,0.7,9.151618841421588,2026,2,ARI
-1,17,quantile,0.75,19.464876104273504,2026,2,ARI
0,17,quantile,0.75,18.274298030460063,2026,2,ARI
1,17,quantile,0.75,16.229624894663125,2026,2,ARI
2,17,quantile,0.75,13.656592257460058,2026,2,ARI
3,17,quantile,0.75,11.225435654272086,2026,2,ARI
4,17,quantile,0.75,9.277741837772943,2026,2,ARI
-1,17,quantile,0.8,19.59265841524548,2026,2,ARI
0,17,quantile,0.8,18.49661475470851,2026,2,ARI
1,17,quantile,0.8,16.429069673466575,2026,2,ARI
2,17,quantile,0.8,13.933250735249109,2026,2,ARI
3,17,quantile,0.8,11.457653857490609,2026,2,ARI
4,17,quantile,0.8,9.488332143459594,2026,2,ARI
-1,17,quantile,0.85,19.832000571130667,2026,2,ARI
0,17,quantile,0.85,18.64663132979736,2026,2,ARI
1,17,quantile,0.85,16.678583338309032,2026,2,ARI
2,17,quantile,0.85,14.194689432283868,2026,2,ARI
3,17,quantile,0.85,11.688222513272107,2026,2,ARI
4,17,quantile,0.85,9.707943624336304,2026,2,ARI
-1,17,quantile,0.9,20.05346861808109,2026,2,ARI
0,17,quantile,0.9,18.91579423089228,2026,2,ARI
1,17,quantile,0.9,16.898776622310358,2026,2,ARI
2,17,quantile,0.9,14.465674022833308,2026,2,ARI
3,17,quantile,0.9,11.94505254163566,2026,2,ARI
4,17,quantile,0.9,9.876380868737812,2026,2,ARI
-1,17,quantile,0.95,20.40547917994872,2026,2,ARI
0,17,quantile,0.95,19.16418876356707,2026,2,ARI
1,17,quantile,0.95,17.208259880096573,2026,2,ARI
2,17,quantile,0.95,14.68033474544222,2026,2,ARI
3,17,quantile,0.95,12.244549032270552,2026,2,ARI
4,17,quantile,0.95,10.303038820335937,2026,2,ARI
-1,17,quantile,0.975,20.75773981419438,2026,2,ARI
0,17,quantile,0.975,19.30347535113972,2026,2,ARI
1,17,quantile,0.975,17.43508522634107,2026,2,ARI
2,17,quantile,0.975,14.966428712732007,2026,2,ARI
3,17,quantile,0.975,12.656480452804232,2026,2,ARI
4,17,quantile,0.975,10.53289731099851,2026,2,ARI
-1,17,quantile,0.99,21.08202862886215,2026,2,ARI
0,17,quantile,0.99,19.416569917648527,2026,2,ARI
1,17,quantile,0.99,17.786300287375116,2026,2,ARI
2,17,quantile,0.99,15.501571810026244,2026,2,ARI
3,17,quantile,0.99,13.01738987526436,2026,2,ARI
4,17,quantile,0.99,10.842966860560932,2026,2,ARI
-1,02,quantile,0.01,15.17477588410164,2026,2,ARI
0,02,quantile,0.01,18.7456938138583,2026,2,ARI
1,02,quantile,0.01,20.7807651591392,2026,2,ARI
2,02,quantile,0.01,20.022923958118646,2026,2,ARI
3,02,quantile,0.01,16.008967778326486,2026,2,ARI
4,02,quantile,0.01,11.82913410927605,2026,2,ARI
-1,02,quantile,0.025,15.34569194482856,2026,2,ARI
0,02,quantile,0.025,18.955026238602294,2026,2,ARI
1,02,quantile,0.025,21.398068127373783,2026,2,ARI
2,02,quantile,0.025,20.85036513704484,2026,2,ARI
3,02,quantile,0.025,16.940357750130136,2026,2,ARI
4,02,quantile,0.025,12.954670330182934,2026,2,ARI
-1,02,quantile,0.05,15.535838228283804,2026,2,ARI
