anno,settimana,incidenza,numero_casi,numero_assistiti
2005,42,0.26,276,1070858
2005,43,0.28,311,1110383
2005,44,0.31,361,1166611
2005,45,0.37,431,1170176
2005,46,0.48,567,1169337
2005,47,0.65,786,1205935
2005,48,0.73,869,1193932
