anno,settimana,incidenza,numero_casi,numero_assistiti,target
2013,43,0.28,14.0,50163.0,ILI
2013,44,0.32,16.0,49233.0,ILI
2013,45,0.82,41.0,50096.0,ILI
2013,46,0.84,40.0,47535.0,ILI
2013,47,0.87,40.0,46153.0,ILI
