anno,settimana,incidenza,numero_casi,numero_assistiti,target
2013,43,0.46,2.0,4349.0,ILI
2013,44,0.52,3.0,5780.0,ILI
2013,45,1.62,16.0,9895.0,ILI
2013,46,1.83,18.0,9846.0,ILI
