anno,settimana,incidenza,numero_casi,numero_assistiti,target
2013,43,0.51,6.0,11724.0,ILI
2013,44,0.53,7.0,13212.0,ILI
2013,45,0.63,9.0,14335.0,ILI
2013,46,0.38,5.0,13218.0,ILI
2013,47,0.43,6.0,13795.0,ILI
