anno,settimana,incidenza,numero_casi,numero_assistiti,target
2020,49,2.06,54.0,26223.0,ILI
2020,50,2.25,67.0,29800.0,ILI
2020,51,1.74,66.0,38020.0,ILI
2020,52,1.4,50.0,35692.0,ILI
2020,53,0.59,55.0,93228.0,ILI
2021,1,2.1,73.0,34842.0,ILI
2021,2,1.47,51.0,34751.0,ILI
2021,3,2.4,76.0,31643.0,ILI
2021,4,2.44,84.0,34404.0,ILI
2021,5,1.56,56.0,35888.0,ILI
2021,6,2.42,80.0,33025.0,ILI
2021,7,2.17,94.0,43299.0,ILI
2021,8,1.7,75.0,44234.0,ILI
2021,9,2.19,68.0,31004.0,ILI
2021,10,2.04,71.0,34817.0,ILI
