anno,settimana,luogo,tipo_valore,id_valore,orizzonte,target,valore
2024,45,IT,quantile,0.01,-1,ILI,4.772548268949085
2024,45,IT,quantile,0.01,0,ILI,5.040737578023804
2024,45,IT,quantile,0.01,1,ILI,5.8706122486286585
2024,45,IT,quantile,0.01,2,ILI,6.2499022853241595
2024,45,IT,quantile,0.01,3,ILI,6.473479626242029
2024,45,IT,quantile,0.01,4,ILI,6.471087564909462
2024,45,IT,quantile,0.025,-1,ILI,4.864328234743655
2024,45,IT,quantile,0.025,0,ILI,5.160133130085777
2024,45,IT,quantile,0.025,1,ILI,6.013069548152492
2024,45,IT,quantile,0.025,2,ILI,6.412430681429816
2024,45,IT,quantile,0.025,3,ILI,6.769565185826295
2024,45,IT,quantile,0.025,4,ILI,6.947463156918613
2024,45,IT,quantile,0.05,-1,ILI,4.951678867737885
2024,45,IT,quantile,0.05,0,ILI,5.277559082115323
2024,45,IT,quantile,0.05,1,ILI,6.127805383157733
2024,45,IT,quantile,0.05,2,ILI,6.591989351231428
2024,45,IT,quantile,0.05,3,ILI,7.0051924807700106
2024,45,IT,quantile,0.05,4,ILI,7.274538451217607
2024,45,IT,quantile,0.1,-1,ILI,5.060051952407965
2024,45,IT,quantile,0.1,0,ILI,5.442071524890529
2024,45,IT,quantile,0.1,1,ILI,6.3325515404975405
2024,45,IT,quantile,0.1,2,ILI,6.880995025287755
2024,45,IT,quantile,0.1,3,ILI,7.4137423014067325
2024,45,IT,quantile,0.1,4,ILI,7.837419317272264
2024,45,IT,quantile,0.15,-1,ILI,5.138001223180722
2024,45,IT,quantile,0.15,0,ILI,5.553129210795764
2024,45,IT,quantile,0.15,1,ILI,6.457152434559414
2024,45,IT,quantile,0.15,2,ILI,7.048385184039522
2024,45,IT,quantile,0.15,3,ILI,7.6523320364540055
2024,45,IT,quantile,0.15,4,ILI,8.1838804050096
2024,45,IT,quantile,0.2,-1,ILI,5.20700679960832
2024,45,IT,quantile,0.2,0,ILI,5.661922321984849
2024,45,IT,quantile,0.2,1,ILI,6.584824288404631
2024,45,IT,quantile,0.2,2,ILI,7.221163991004791
2024,45,IT,quantile,0.2,3,ILI,7.908028764378048
2024,45,IT,quantile,0.2,4,ILI,8.566450409324979
2024,45,IT,quantile,0.25,-1,ILI,5.270374787350422
2024,45,IT,quantile,0.25,0,ILI,5.7408764659264735
2024,45,IT,quantile,0.25,1,ILI,6.680265282141777
2024,45,IT,quantile,0.25,2,ILI,7.370958212889995
2024,45,IT,quantile,0.25,3,ILI,8.11376458726466
2024,45,IT,quantile,0.25,4,ILI,8.875649965723296
2024,45,IT,quantile,0.3,-1,ILI,5.340466288645864
2024,45,IT,quantile,0.3,0,ILI,5.816833373453442
2024,45,IT,quantile,0.3,1,ILI,6.759991378658396
2024,45,IT,quantile,0.3,2,ILI,7.488146457817476
2024,45,IT,quantile,0.3,3,ILI,8.285903484377776
2024,45,IT,quantile,0.3,4,ILI,9.102379411923545
2024,45,IT,quantile,0.35,-1,ILI,5.408160768761099
2024,45,IT,quantile,0.35,0,ILI,5.888265921637455
2024,45,IT,quantile,0.35,1,ILI,6.8334692770175085
2024,45,IT,quantile,0.35,2,ILI,7.594098907570261
2024,45,IT,quantile,0.35,3,ILI,8.434879310632834
2024,45,IT,quantile,0.35,4,ILI,9.34496658522448
2024,45,IT,quantile,0.4,-1,ILI,5.46956981684803
2024,45,IT,quantile,0.4,0,ILI,5.958277987394933
2024,45,IT,quantile,0.4,1,ILI,6.903275732232734
2024,45,IT,quantile,0.4,2,ILI,7.688288152332045
2024,45,IT,quantile,0.4,3,ILI,8.58127914046596
2024,45,IT,quantile,0.4,4,ILI,9.518235537815503
2024,45,IT,quantile,0.45,-1,ILI,5.54596210633155
2024,45,IT,quantile,0.45,0,ILI,6.022155624126477
2024,45,IT,quantile,0.45,1,ILI,6.9723420492178665
2024,45,IT,quantile,0.45,2,ILI,7.776353752037993
2024,45,IT,quantile,0.45,3,ILI,8.709405738125438
2024,45,IT,quantile,0.45,4,ILI,9.68963292540726
2024,45,IT,quantile,0.5,-1,ILI,5.598704516449339
2024,45,IT,quantile,0.5,0,ILI,6.09184376292173
2024,45,IT,quantile,0.5,1,ILI,7.0406371317047505
2024,45,IT,quantile,0.5,2,ILI,7.869559533217364
2024,45,IT,quantile,0.5,3,ILI,8.824033462566176
2024,45,IT,quantile,0.5,4,ILI,9.859909699493388
2024,45,IT,quantile,0.55,-1,ILI,5.658446842334414
2024,45,IT,quantile,0.55,0,ILI,6.165075907515875
2024,45,IT,quantile,0.55,1,ILI,7.1114738536591275
2024,45,IT,quantile,0.55,2,ILI,7.972306594696484
2024,45,IT,quantile,0.55,3,ILI,8.957011163874332
2024,45,IT,quantile,0.55,4,ILI,10.039287656075684
2024,45,IT,quantile,0.6,-1,ILI,5.725449926307031
2024,45,IT,quantile,0.6,0,ILI,6.241224222022968
2024,45,IT,quantile,0.6,1,ILI,7.181909257944066
2024,45,IT,quantile,0.6,2,ILI,8.073134405300237
2024,45,IT,quantile,0.6,3,ILI,9.098365607576584
2024,45,IT,quantile,0.6,4,ILI,10.23411080595699
