anno,settimana,luogo,tipo_valore,id_valore,orizzonte,target,valore
2026,7,01,quantile,0.01,-1,ARI,0.7877
2026,7,01,quantile,0.01,0,ARI,0.6551
2026,7,01,quantile,0.01,1,ARI,4.515864047449463
2026,7,01,quantile,0.01,2,ARI,3.380978882601616
2026,7,01,quantile,0.01,3,ARI,2.6113488213310796
2026,7,01,quantile,0.01,4,ARI,2.0407661502032544
2026,7,01,quantile,0.025,-1,ARI,1.9167
2026,7,01,quantile,0.025,0,ARI,1.6058
2026,7,01,quantile,0.025,1,ARI,4.839555050936691
2026,7,01,quantile,0.025,2,ARI,3.6674011778108784
2026,7,01,quantile,0.025,3,ARI,2.8628365512304974
2026,7,01,quantile,0.025,4,ARI,2.2359078732634767
2026,7,01,quantile,0.05,-1,ARI,4.3062
2026,7,01,quantile,0.05,0,ARI,3.4676
2026,7,01,quantile,0.05,1,ARI,5.398845406813524
2026,7,01,quantile,0.05,2,ARI,4.141345256602236
2026,7,01,quantile,0.05,3,ARI,3.2397158196213165
2026,7,01,quantile,0.05,4,ARI,2.5538060317884876
2026,7,01,quantile,0.1,-1,ARI,5.9042
2026,7,01,quantile,0.1,0,ARI,4.8277
2026,7,01,quantile,0.1,1,ARI,5.854394883707973
2026,7,01,quantile,0.1,2,ARI,4.5428023067580625
2026,7,01,quantile,0.1,3,ARI,3.5818884960399804
2026,7,01,quantile,0.1,4,ARI,2.85989909099832
2026,7,01,quantile,0.15,-1,ARI,6.7615
2026,7,01,quantile,0.15,0,ARI,5.5639
2026,7,01,quantile,0.15,1,ARI,6.154831691492801
2026,7,01,quantile,0.15,2,ARI,4.790123016472821
2026,7,01,quantile,0.15,3,ARI,3.8216337586013065
2026,7,01,quantile,0.15,4,ARI,3.05911998337929
2026,7,01,quantile,0.2,-1,ARI,7.4965
2026,7,01,quantile,0.2,0,ARI,6.2766
2026,7,01,quantile,0.2,1,ARI,6.417350496457785
2026,7,01,quantile,0.2,2,ARI,5.028653883113129
2026,7,01,quantile,0.2,3,ARI,4.02878847115289
2026,7,01,quantile,0.2,4,ARI,3.257272911583047
2026,7,01,quantile,0.25,-1,ARI,8.185
2026,7,01,quantile,0.25,0,ARI,6.9062
2026,7,01,quantile,0.25,1,ARI,6.651500971791202
2026,7,01,quantile,0.25,2,ARI,5.262692844320948
2026,7,01,quantile,0.25,3,ARI,4.2261743408825785
2026,7,01,quantile,0.25,4,ARI,3.4158565560331824
2026,7,01,quantile,0.3,-1,ARI,8.7638
2026,7,01,quantile,0.3,0,ARI,7.403
2026,7,01,quantile,0.3,1,ARI,6.828485839139305
