anno,settimana,luogo,tipo_valore,id_valore,orizzonte,target,valore
2025,1,01,quantile,0.01,-1,ILI,7.044078351612774
2025,1,01,quantile,0.01,0,ILI,7.703250600023745
2025,1,01,quantile,0.01,1,ILI,10.004387332988651
2025,1,01,quantile,0.01,2,ILI,9.270731968477834
2025,1,01,quantile,0.01,3,ILI,8.486141503863305
2025,1,01,quantile,0.01,4,ILI,7.53739075030364
2025,1,01,quantile,0.025,-1,ILI,7.519700327405291
2025,1,01,quantile,0.025,0,ILI,8.343814542484003
2025,1,01,quantile,0.025,1,ILI,10.506209782248375
2025,1,01,quantile,0.025,2,ILI,9.778170226029989
2025,1,01,quantile,0.025,3,ILI,8.969640345361471
2025,1,01,quantile,0.025,4,ILI,7.971636163074109
2025,1,01,quantile,0.05,-1,ILI,8.165680793927715
2025,1,01,quantile,0.05,0,ILI,8.99799975198854
2025,1,01,quantile,0.05,1,ILI,10.92903007985649
2025,1,01,quantile,0.05,2,ILI,10.28299448357432
2025,1,01,quantile,0.05,3,ILI,9.520945951798932
2025,1,01,quantile,0.05,4,ILI,8.473595558140081
2025,1,01,quantile,0.1,-1,ILI,8.99802846430819
2025,1,01,quantile,0.1,0,ILI,10.054306670395297
2025,1,01,quantile,0.1,1,ILI,11.600433370125462
2025,1,01,quantile,0.1,2,ILI,11.132712690650328
2025,1,01,quantile,0.1,3,ILI,10.403868583618008
2025,1,01,quantile,0.1,4,ILI,9.34833324823038
2025,1,01,quantile,0.15,-1,ILI,9.63693702106684
2025,1,01,quantile,0.15,0,ILI,10.822508736883561
2025,1,01,quantile,0.15,1,ILI,12.122782824894367
2025,1,01,quantile,0.15,2,ILI,11.690681979300567
2025,1,01,quantile,0.15,3,ILI,10.98904753933332
2025,1,01,quantile,0.15,4,ILI,9.914818315332358
2025,1,01,quantile,0.2,-1,ILI,10.127033132562634
2025,1,01,quantile,0.2,0,ILI,11.383330560046826
2025,1,01,quantile,0.2,1,ILI,12.520292765518306
2025,1,01,quantile,0.2,2,ILI,12.131808268786084
2025,1,01,quantile,0.2,3,ILI,11.405638462063521
2025,1,01,quantile,0.2,4,ILI,10.405031754772093
2025,1,01,quantile,0.25,-1,ILI,10.633936929202385
2025,1,01,quantile,0.25,0,ILI,11.976103173696066
2025,1,01,quantile,0.25,1,ILI,12.856394131829147
2025,1,01,quantile,0.25,2,ILI,12.483630195862947
2025,1,01,quantile,0.25,3,ILI,11.839654583047679
2025,1,01,quantile,0.25,4,ILI,10.830979912760274
2025,1,01,quantile,0.3,-1,ILI,11.108644697325818
2025,1,01,quantile,0.3,0,ILI,12.439909934642841
2025,1,01,quantile,0.3,1,ILI,13.127923277750153
2025,1,01,quantile,0.3,2,ILI,12.826713767708714
2025,1,01,quantile,0.3,3,ILI,12.205706614895966
2025,1,01,quantile,0.3,4,ILI,11.229291511751033
2025,1,01,quantile,0.35,-1,ILI,11.45615067490799
2025,1,01,quantile,0.35,0,ILI,12.779896165917364
2025,1,01,quantile,0.35,1,ILI,13.373236611403039
2025,1,01,quantile,0.35,2,ILI,13.14702339493593
2025,1,01,quantile,0.35,3,ILI,12.558060930569075
2025,1,01,quantile,0.35,4,ILI,11.624948933183251
2025,1,01,quantile,0.4,-1,ILI,11.788562053200764
2025,1,01,quantile,0.4,0,ILI,13.071395200974674
2025,1,01,quantile,0.4,1,ILI,13.60277071974018
2025,1,01,quantile,0.4,2,ILI,13.451247504707492
2025,1,01,quantile,0.4,3,ILI,12.918785999821718
2025,1,01,quantile,0.4,4,ILI,11.976798614133942
2025,1,01,quantile,0.45,-1,ILI,12.11395200008064
2025,1,01,quantile,0.45,0,ILI,13.33372452045177
2025,1,01,quantile,0.45,1,ILI,13.845719996825434
2025,1,01,quantile,0.45,2,ILI,13.740098187502284
2025,1,01,quantile,0.45,3,ILI,13.267331884452572
2025,1,01,quantile,0.45,4,ILI,12.366213716505634
2025,1,01,quantile,0.5,-1,ILI,12.352405253564694
2025,1,01,quantile,0.5,0,ILI,13.616126998152664
2025,1,01,quantile,0.5,1,ILI,14.054532203341923
