anno,settimana,luogo,tipo_valore,id_valore,orizzonte,target,valore
2025,14,01,quantile,0.01,-1,ILI,4.29563877754094
2025,14,01,quantile,0.01,0,ILI,3.878012460999478
2025,14,01,quantile,0.01,1,ILI,3.8107358552399724
2025,14,01,quantile,0.01,2,ILI,2.8783682156800663
2025,14,01,quantile,0.01,3,ILI,2.3284635502449174
2025,14,01,quantile,0.01,4,ILI,1.9737223650571947
2025,14,01,quantile,0.025,-1,ILI,4.4250983609604395
2025,14,01,quantile,0.025,0,ILI,3.9757507979085847
2025,14,01,quantile,0.025,1,ILI,3.9166067904567905
2025,14,01,quantile,0.025,2,ILI,3.012447976825697
2025,14,01,quantile,0.025,3,ILI,2.455779437734565
2025,14,01,quantile,0.025,4,ILI,2.0888647367997883
2025,14,01,quantile,0.05,-1,ILI,4.7505948190502725
2025,14,01,quantile,0.05,0,ILI,4.258125648773097
2025,14,01,quantile,0.05,1,ILI,4.081756848612596
2025,14,01,quantile,0.05,2,ILI,3.1615205724065287
2025,14,01,quantile,0.05,3,ILI,2.5939147820841
2025,14,01,quantile,0.05,4,ILI,2.2196051279105657
2025,14,01,quantile,0.1,-1,ILI,5.342636943889014
2025,14,01,quantile,0.1,0,ILI,4.720822939738738
2025,14,01,quantile,0.1,1,ILI,4.362634195617246
2025,14,01,quantile,0.1,2,ILI,3.420842433985787
2025,14,01,quantile,0.1,3,ILI,2.82306527172113
2025,14,01,quantile,0.1,4,ILI,2.4225470487230845
2025,14,01,quantile,0.15,-1,ILI,5.904885015811397
2025,14,01,quantile,0.15,0,ILI,5.200106728198938
2025,14,01,quantile,0.15,1,ILI,4.62334498874483
2025,14,01,quantile,0.15,2,ILI,3.6529362681778594
2025,14,01,quantile,0.15,3,ILI,3.029006555999404
2025,14,01,quantile,0.15,4,ILI,2.6015752696686447
2025,14,01,quantile,0.2,-1,ILI,6.254249902895317
2025,14,01,quantile,0.2,0,ILI,5.494398852593956
2025,14,01,quantile,0.2,1,ILI,4.791068664430421
2025,14,01,quantile,0.2,2,ILI,3.819909894935371
2025,14,01,quantile,0.2,3,ILI,3.1644746747645534
2025,14,01,quantile,0.2,4,ILI,2.7167601702312574
2025,14,01,quantile,0.25,-1,ILI,6.574874165836088
2025,14,01,quantile,0.25,0,ILI,5.756795716774876
2025,14,01,quantile,0.25,1,ILI,4.967618464690975
2025,14,01,quantile,0.25,2,ILI,3.984760719527721
2025,14,01,quantile,0.25,3,ILI,3.3176671097234083
2025,14,01,quantile,0.25,4,ILI,2.8487875570352346
2025,14,01,quantile,0.3,-1,ILI,6.908643160571199
2025,14,01,quantile,0.3,0,ILI,5.990670382259154
2025,14,01,quantile,0.3,1,ILI,5.114086175103133
2025,14,01,quantile,0.3,2,ILI,4.128384407164058
2025,14,01,quantile,0.3,3,ILI,3.44372238296634
2025,14,01,quantile,0.3,4,ILI,2.956206260733095
2025,14,01,quantile,0.35,-1,ILI,7.137353911352441
2025,14,01,quantile,0.35,0,ILI,6.1950348225584495
2025,14,01,quantile,0.35,1,ILI,5.254796902805916
2025,14,01,quantile,0.35,2,ILI,4.248844646013762
2025,14,01,quantile,0.35,3,ILI,3.5583897103484086
2025,14,01,quantile,0.35,4,ILI,3.0625928774096107
2025,14,01,quantile,0.4,-1,ILI,7.372769351255526
2025,14,01,quantile,0.4,0,ILI,6.391026970915923
2025,14,01,quantile,0.4,1,ILI,5.382367256894975
2025,14,01,quantile,0.4,2,ILI,4.365716836708873
2025,14,01,quantile,0.4,3,ILI,3.6686513223883948
2025,14,01,quantile,0.4,4,ILI,3.15384555749708
2025,14,01,quantile,0.45,-1,ILI,7.60700637523664
2025,14,01,quantile,0.45,0,ILI,6.5835231103640925
2025,14,01,quantile,0.45,1,ILI,5.532516062558292
2025,14,01,quantile,0.45,2,ILI,4.515930212384937
2025,14,01,quantile,0.45,3,ILI,3.800016446232227
2025,14,01,quantile,0.45,4,ILI,3.2731501348582728
2025,14,01,quantile,0.5,-1,ILI,7.855866690929832
2025,14,01,quantile,0.5,0,ILI,6.790966385880518
2025,14,01,quantile,0.5,1,ILI,5.681430297733707
2025,14,01,quantile,0.5,2,ILI,4.656766861217209
2025,14,01,quantile,0.5,3,ILI,3.937052797262534
2025,14,01,quantile,0.5,4,ILI,3.397159223332693
2025,14,01,quantile,0.55,-1,ILI,8.109206748569495
2025,14,01,quantile,0.55,0,ILI,6.99735939706707
2025,14,01,quantile,0.55,1,ILI,5.829124664132674
2025,14,01,quantile,0.55,2,ILI,4.803175659470985
2025,14,01,quantile,0.55,3,ILI,4.059279455409762
2025,14,01,quantile,0.55,4,ILI,3.5025023049084174
2025,14,01,quantile,0.6,-1,ILI,8.391146580224378
2025,14,01,quantile,0.6,0,ILI,7.234774183672425
2025,14,01,quantile,0.6,1,ILI,6.004743406056618
2025,14,01,quantile,0.6,2,ILI,4.982351509770577
2025,14,01,quantile,0.6,3,ILI,4.228798718753253
2025,14,01,quantile,0.6,4,ILI,3.6560438900101047
2025,14,01,quantile,0.65,-1,ILI,8.677701836111344
2025,14,01,quantile,0.65,0,ILI,7.4933812233694645
2025,14,01,quantile,0.65,1,ILI,6.179320172655
2025,14,01,quantile,0.65,2,ILI,5.141154636973883
2025,14,01,quantile,0.65,3,ILI,4.375468194244333
2025,14,01,quantile,0.65,4,ILI,3.7907104544823627
2025,14,01,quantile,0.7,-1,ILI,8.963468860944545
2025,14,01,quantile,0.7,0,ILI,7.702541282174308
2025,14,01,quantile,0.7,1,ILI,6.3265137766601764
2025,14,01,quantile,0.7,2,ILI,5.296789596773626
2025,14,01,quantile,0.7,3,ILI,4.521567917010923
2025,14,01,quantile,0.7,4,ILI,3.928750106326275
2025,14,01,quantile,0.75,-1,ILI,9.224883216127523
2025,14,01,quantile,0.75,0,ILI,7.949291549578495
2025,14,01,quantile,0.75,1,ILI,6.519746255340411
2025,14,01,quantile,0.75,2,ILI,5.484176565587122
2025,14,01,quantile,0.75,3,ILI,4.700120270531053
2025,14,01,quantile,0.75,4,ILI,4.0841823739334195
2025,14,01,quantile,0.8,-1,ILI,9.565904312717745
2025,14,01,quantile,0.8,0,ILI,8.243836057907803
2025,14,01,quantile,0.8,1,ILI,6.716021015466153
2025,14,01,quantile,0.8,2,ILI,5.699920218625272
2025,14,01,quantile,0.8,3,ILI,4.906228657337783
2025,14,01,quantile,0.8,4,ILI,4.28163223115585
2025,14,01,quantile,0.85,-1,ILI,10.001497988196242
2025,14,01,quantile,0.85,0,ILI,8.630372524878371
2025,14,01,quantile,0.85,1,ILI,6.995303658213185
2025,14,01,quantile,0.85,2,ILI,5.972246563709193
2025,14,01,quantile,0.85,3,ILI,5.153333276331027
2025,14,01,quantile,0.85,4,ILI,4.485686625046444
2025,14,01,quantile,0.9,-1,ILI,10.578195174187249
2025,14,01,quantile,0.9,0,ILI,9.13436745184989
2025,14,01,quantile,0.9,1,ILI,7.333486893023062
2025,14,01,quantile,0.9,2,ILI,6.3009027176299535
2025,14,01,quantile,0.9,3,ILI,5.475586507498366
2025,14,01,quantile,0.9,4,ILI,4.779403193651121
2025,14,01,quantile,0.95,-1,ILI,11.460486639916661
2025,14,01,quantile,0.95,0,ILI,10.048076958985408
2025,14,01,quantile,0.95,1,ILI,7.892141194263202
2025,14,01,quantile,0.95,2,ILI,6.8310674758686964
2025,14,01,quantile,0.95,3,ILI,5.938149082523676
2025,14,01,quantile,0.95,4,ILI,5.177165894852383
2025,14,01,quantile,0.975,-1,ILI,12.646692564305939
2025,14,01,quantile,0.975,0,ILI,11.081197581367721
2025,14,01,quantile,0.975,1,ILI,8.5443711118118
2025,14,01,quantile,0.975,2,ILI,7.434597237278677
2025,14,01,quantile,0.975,3,ILI,6.516509462102028
2025,14,01,quantile,0.975,4,ILI,5.704785787483979
2025,14,01,quantile,0.99,-1,ILI,13.811271679917548
2025,14,01,quantile,0.99,0,ILI,12.550850587781625
2025,14,01,quantile,0.99,1,ILI,9.367392616919052
2025,14,01,quantile,0.99,2,ILI,8.13681253047634
2025,14,01,quantile,0.99,3,ILI,7.102674545033392
2025,14,01,quantile,0.99,4,ILI,6.348825020145186
2025,14,02,quantile,0.01,-1,ILI,0.7924
2025,14,02,quantile,0.01,0,ILI,0.6659
2025,14,02,quantile,0.01,1,ILI,2.462247698181174
2025,14,02,quantile,0.01,2,ILI,1.628364356583384
2025,14,02,quantile,0.01,3,ILI,1.1232732679859851
2025,14,02,quantile,0.01,4,ILI,0.780532512208622
2025,14,02,quantile,0.025,-1,ILI,1.1157
2025,14,02,quantile,0.025,0,ILI,0.9449
2025,14,02,quantile,0.025,1,ILI,2.6046246358433516
2025,14,02,quantile,0.025,2,ILI,1.764908437988279
2025,14,02,quantile,0.025,3,ILI,1.2457292237778235
2025,14,02,quantile,0.025,4,ILI,0.8868170290949327
2025,14,02,quantile,0.05,-1,ILI,1.534
2025,14,02,quantile,0.05,0,ILI,1.3112
2025,14,02,quantile,0.05,1,ILI,2.775347197098596
2025,14,02,quantile,0.05,2,ILI,1.9085226366449188
2025,14,02,quantile,0.05,3,ILI,1.3684235100692297
2025,14,02,quantile,0.05,4,ILI,0.9921389297728263
2025,14,02,quantile,0.1,-1,ILI,2.408
2025,14,02,quantile,0.1,0,ILI,2.0466
2025,14,02,quantile,0.1,1,ILI,3.0978782186122986
2025,14,02,quantile,0.1,2,ILI,2.216368264982024
2025,14,02,quantile,0.1,3,ILI,1.640187047802403
2025,14,02,quantile,0.1,4,ILI,1.2272082773332331
2025,14,02,quantile,0.15,-1,ILI,3.0568
2025,14,02,quantile,0.15,0,ILI,2.6077
2025,14,02,quantile,0.15,1,ILI,3.372250784872503
