anno,settimana,luogo,tipo_valore,id_valore,orizzonte,target,valore
2026,5,01,quantile,0.01,-1,ARI,6.793159160239017
2026,5,01,quantile,0.01,0,ARI,5.6744135826487385
2026,5,01,quantile,0.01,1,ARI,6.158982995330506
2026,5,01,quantile,0.01,2,ARI,4.735702526530685
2026,5,01,quantile,0.01,3,ARI,3.7323870856963293
2026,5,01,quantile,0.01,4,ARI,3.0343799940363634
2026,5,01,quantile,0.025,-1,ARI,7.297650160067505
2026,5,01,quantile,0.025,0,ARI,6.072479198656397
2026,5,01,quantile,0.025,1,ARI,6.448149292804856
2026,5,01,quantile,0.025,2,ARI,5.023164517364394
2026,5,01,quantile,0.025,3,ARI,4.038609485043647
2026,5,01,quantile,0.025,4,ARI,3.319855740301343
2026,5,01,quantile,0.05,-1,ARI,8.680164411148802
2026,5,01,quantile,0.05,0,ARI,7.326312864783702
2026,5,01,quantile,0.05,1,ARI,7.037081964422457
2026,5,01,quantile,0.05,2,ARI,5.55858005825975
2026,5,01,quantile,0.05,3,ARI,4.482094371825437
2026,5,01,quantile,0.05,4,ARI,3.6825506760377884
2026,5,01,quantile,0.1,-1,ARI,9.964725461030644
2026,5,01,quantile,0.1,0,ARI,8.27440620889989
2026,5,01,quantile,0.1,1,ARI,7.523922477851346
2026,5,01,quantile,0.1,2,ARI,6.0124729352260236
2026,5,01,quantile,0.1,3,ARI,4.915853197725415
2026,5,01,quantile,0.1,4,ARI,4.097681633859837
2026,5,01,quantile,0.15,-1,ARI,10.612533851647765
2026,5,01,quantile,0.15,0,ARI,8.844086498032336
2026,5,01,quantile,0.15,1,ARI,7.869091710756818
2026,5,01,quantile,0.15,2,ARI,6.375782223342629
2026,5,01,quantile,0.15,3,ARI,5.249961579749485
2026,5,01,quantile,0.15,4,ARI,4.415252267506849
2026,5,01,quantile,0.2,-1,ARI,11.301792138217131
2026,5,01,quantile,0.2,0,ARI,9.368644791400996
2026,5,01,quantile,0.2,1,ARI,8.148984965871541
