anno,settimana,luogo,tipo_valore,id_valore,orizzonte,target,valore
2024,46,01,quantile,0.01,-1,ILI,3.0520392539755044
2024,46,01,quantile,0.01,0,ILI,3.3810616126216106
2024,46,01,quantile,0.01,1,ILI,5.648562185998093
2024,46,01,quantile,0.01,2,ILI,6.922941437168155
2024,46,01,quantile,0.01,3,ILI,8.36274292619285
2024,46,01,quantile,0.01,4,ILI,8.968306851437346
2024,46,01,quantile,0.025,-1,ILI,3.153416282821455
2024,46,01,quantile,0.025,0,ILI,3.501447434424291
2024,46,01,quantile,0.025,1,ILI,5.79847345988093
2024,46,01,quantile,0.025,2,ILI,7.180384581616875
2024,46,01,quantile,0.025,3,ILI,8.811040190107613
2024,46,01,quantile,0.025,4,ILI,9.696341535730534
2024,46,01,quantile,0.05,-1,ILI,3.2611027995761037
2024,46,01,quantile,0.05,0,ILI,3.644427303864181
2024,46,01,quantile,0.05,1,ILI,5.975393043957495
2024,46,01,quantile,0.05,2,ILI,7.457875503876362
2024,46,01,quantile,0.05,3,ILI,9.334017797830548
2024,46,01,quantile,0.05,4,ILI,10.578125515426425
2024,46,01,quantile,0.1,-1,ILI,3.447776548807122
2024,46,01,quantile,0.1,0,ILI,3.864809172321665
2024,46,01,quantile,0.1,1,ILI,6.24378135845389
2024,46,01,quantile,0.1,2,ILI,7.865040358431965
2024,46,01,quantile,0.1,3,ILI,10.001603220937946
2024,46,01,quantile,0.1,4,ILI,11.591963782871721
2024,46,01,quantile,0.15,-1,ILI,3.5771431537490725
2024,46,01,quantile,0.15,0,ILI,4.026770446613579
2024,46,01,quantile,0.15,1,ILI,6.432695659491827
2024,46,01,quantile,0.15,2,ILI,8.166877007157428
2024,46,01,quantile,0.15,3,ILI,10.482722933559542
2024,46,01,quantile,0.15,4,ILI,12.475966869665077
2024,46,01,quantile,0.2,-1,ILI,3.7303279434297805
2024,46,01,quantile,0.2,0,ILI,4.216456560496982
2024,46,01,quantile,0.2,1,ILI,6.629876301816135
2024,46,01,quantile,0.2,2,ILI,8.450460039450325
2024,46,01,quantile,0.2,3,ILI,10.957292232721239
2024,46,01,quantile,0.2,4,ILI,13.252681300400894
2024,46,01,quantile,0.25,-1,ILI,3.866037807670709
2024,46,01,quantile,0.25,0,ILI,4.401536404685563
2024,46,01,quantile,0.25,1,ILI,6.807374191390462
2024,46,01,quantile,0.25,2,ILI,8.703544685410092
2024,46,01,quantile,0.25,3,ILI,11.387051222908083
2024,46,01,quantile,0.25,4,ILI,13.913358220856145
2024,46,01,quantile,0.3,-1,ILI,4.030826209383942
2024,46,01,quantile,0.3,0,ILI,4.601543263231598
2024,46,01,quantile,0.3,1,ILI,6.995253270457432
2024,46,01,quantile,0.3,2,ILI,8.959547598812803
2024,46,01,quantile,0.3,3,ILI,11.807461181718516
2024,46,01,quantile,0.3,4,ILI,14.57607793834805
2024,46,01,quantile,0.35,-1,ILI,4.20366454218431
2024,46,01,quantile,0.35,0,ILI,4.810067881736771
2024,46,01,quantile,0.35,1,ILI,7.188012491094942
2024,46,01,quantile,0.35,2,ILI,9.213240822518088
2024,46,01,quantile,0.35,3,ILI,12.17790515698781
2024,46,01,quantile,0.35,4,ILI,15.167006997191407
2024,46,01,quantile,0.4,-1,ILI,4.384271271645856
2024,46,01,quantile,0.4,0,ILI,5.024981799707735
2024,46,01,quantile,0.4,1,ILI,7.408645096908514
2024,46,01,quantile,0.4,2,ILI,9.512269289463964
2024,46,01,quantile,0.4,3,ILI,12.583209646399979
2024,46,01,quantile,0.4,4,ILI,15.709307265033566
2024,46,01,quantile,0.45,-1,ILI,4.5685798514864215
2024,46,01,quantile,0.45,0,ILI,5.248496774577216
2024,46,01,quantile,0.45,1,ILI,7.606689448837172
2024,46,01,quantile,0.45,2,ILI,9.807590861637136
2024,46,01,quantile,0.45,3,ILI,13.013531017563553
2024,46,01,quantile,0.45,4,ILI,16.3443169166183
2024,46,01,quantile,0.5,-1,ILI,4.776874044379955
2024,46,01,quantile,0.5,0,ILI,5.498364919735337
2024,46,01,quantile,0.5,1,ILI,7.816804315688536
2024,46,01,quantile,0.5,2,ILI,10.063370084020688
2024,46,01,quantile,0.5,3,ILI,13.435167270045204
2024,46,01,quantile,0.5,4,ILI,16.997761626799377
2024,46,01,quantile,0.55,-1,ILI,5.036273556141332
2024,46,01,quantile,0.55,0,ILI,5.790971808643032
2024,46,01,quantile,0.55,1,ILI,8.065053092500596
2024,46,01,quantile,0.55,2,ILI,10.381974835587224
2024,46,01,quantile,0.55,3,ILI,13.841425574637135
2024,46,01,quantile,0.55,4,ILI,17.53436302995633
2024,46,01,quantile,0.6,-1,ILI,5.2909865593589505
2024,46,01,quantile,0.6,0,ILI,6.0952549401105305
2024,46,01,quantile,0.6,1,ILI,8.312659001510541
2024,46,01,quantile,0.6,2,ILI,10.67420442524818
2024,46,01,quantile,0.6,3,ILI,14.213089582879048
2024,46,01,quantile,0.6,4,ILI,18.228916414506106
2024,46,01,quantile,0.65,-1,ILI,5.648518773693927
2024,46,01,quantile,0.65,0,ILI,6.473468919074942
2024,46,01,quantile,0.65,1,ILI,8.601429080703621
2024,46,01,quantile,0.65,2,ILI,11.015791209667023
2024,46,01,quantile,0.65,3,ILI,14.69155644465202
2024,46,01,quantile,0.65,4,ILI,18.787652137221254
2024,46,01,quantile,0.7,-1,ILI,5.993846462825224
2024,46,01,quantile,0.7,0,ILI,6.843507015309029
2024,46,01,quantile,0.7,1,ILI,8.895906871455368
2024,46,01,quantile,0.7,2,ILI,11.416571483700727
2024,46,01,quantile,0.7,3,ILI,15.195208596889456
2024,46,01,quantile,0.7,4,ILI,19.337244471905475
2024,46,01,quantile,0.75,-1,ILI,6.415315907242926
2024,46,01,quantile,0.75,0,ILI,7.284959116297528
2024,46,01,quantile,0.75,1,ILI,9.222190859458754
2024,46,01,quantile,0.75,2,ILI,11.793683257098598
2024,46,01,quantile,0.75,3,ILI,15.71939763544448
2024,46,01,quantile,0.75,4,ILI,20.124699984346744
2024,46,01,quantile,0.8,-1,ILI,7.035345534398685
2024,46,01,quantile,0.8,0,ILI,7.938308543425361
2024,46,01,quantile,0.8,1,ILI,9.642430766313487
2024,46,01,quantile,0.8,2,ILI,12.261998161595494
2024,46,01,quantile,0.8,3,ILI,16.329227517069288
2024,46,01,quantile,0.8,4,ILI,21.084653906669953
2024,46,01,quantile,0.85,-1,ILI,7.749296967645489
2024,46,01,quantile,0.85,0,ILI,8.604024250250475
2024,46,01,quantile,0.85,1,ILI,10.134636818249694
2024,46,01,quantile,0.85,2,ILI,12.776381978811186
2024,46,01,quantile,0.85,3,ILI,17.108577034951512
2024,46,01,quantile,0.85,4,ILI,22.27901150857404
2024,46,01,quantile,0.9,-1,ILI,8.749343392756503
2024,46,01,quantile,0.9,0,ILI,9.40819180041681
2024,46,01,quantile,0.9,1,ILI,10.664609988028234
2024,46,01,quantile,0.9,2,ILI,13.544531025918337
2024,46,01,quantile,0.9,3,ILI,18.112193731274196
2024,46,01,quantile,0.9,4,ILI,23.846594461466044
2024,46,01,quantile,0.95,-1,ILI,10.24566287824527
2024,46,01,quantile,0.95,0,ILI,10.831917340505266
2024,46,01,quantile,0.95,1,ILI,11.586860429268386
2024,46,01,quantile,0.95,2,ILI,14.573946199967084
2024,46,01,quantile,0.95,3,ILI,19.770933350079073
2024,46,01,quantile,0.95,4,ILI,26.29158585025388
2024,46,01,quantile,0.975,-1,ILI,11.540344722875876
2024,46,01,quantile,0.975,0,ILI,11.910002899108587
2024,46,01,quantile,0.975,1,ILI,12.376793988755054
2024,46,01,quantile,0.975,2,ILI,15.538381316742607
2024,46,01,quantile,0.975,3,ILI,21.38113189044779
2024,46,01,quantile,0.975,4,ILI,28.505554741793187
2024,46,01,quantile,0.99,-1,ILI,13.348570325482365
2024,46,01,quantile,0.99,0,ILI,13.373458678408278
2024,46,01,quantile,0.99,1,ILI,13.146129223385019
2024,46,01,quantile,0.99,2,ILI,16.840282382713156
2024,46,01,quantile,0.99,3,ILI,23.792460773650316
2024,46,01,quantile,0.99,4,ILI,31.185897333140392
2024,46,02,quantile,0.01,-1,ILI,0.3069
2024,46,02,quantile,0.01,0,ILI,0.3776
2024,46,02,quantile,0.01,1,ILI,0.478
2024,46,02,quantile,0.01,2,ILI,0.5971
2024,46,02,quantile,0.01,3,ILI,0.7235
2024,46,02,quantile,0.01,4,ILI,0.8445
2024,46,02,quantile,0.025,-1,ILI,0.4947
2024,46,02,quantile,0.025,0,ILI,0.6268
2024,46,02,quantile,0.025,1,ILI,0.7645
2024,46,02,quantile,0.025,2,ILI,0.9301
2024,46,02,quantile,0.025,3,ILI,1.1437
2024,46,02,quantile,0.025,4,ILI,1.3782
2024,46,02,quantile,0.05,-1,ILI,0.7291
2024,46,02,quantile,0.05,0,ILI,0.8929
2024,46,02,quantile,0.05,1,ILI,1.1178
2024,46,02,quantile,0.05,2,ILI,1.3987
2024,46,02,quantile,0.05,3,ILI,1.687
2024,46,02,quantile,0.05,4,ILI,2.0611
2024,46,02,quantile,0.1,-1,ILI,1.0603
2024,46,02,quantile,0.1,0,ILI,1.3263
2024,46,02,quantile,0.1,1,ILI,1.6293
2024,46,02,quantile,0.1,2,ILI,1.9828
2024,46,02,quantile,0.1,3,ILI,2.4199
2024,46,02,quantile,0.1,4,ILI,2.9276
2024,46,02,quantile,0.15,-1,ILI,1.3393
2024,46,02,quantile,0.15,0,ILI,1.6718
2024,46,02,quantile,0.15,1,ILI,2.0776
2024,46,02,quantile,0.15,2,ILI,2.5355
2024,46,02,quantile,0.15,3,ILI,3.0582
2024,46,02,quantile,0.15,4,ILI,3.6244
2024,46,02,quantile,0.2,-1,ILI,1.6165
2024,46,02,quantile,0.2,0,ILI,2.0146
2024,46,02,quantile,0.2,1,ILI,2.4975
2024,46,02,quantile,0.2,2,ILI,3.0314
2024,46,02,quantile,0.2,3,ILI,3.6683
2024,46,02,quantile,0.2,4,ILI,4.3398
2024,46,02,quantile,0.25,-1,ILI,1.8746
2024,46,02,quantile,0.25,0,ILI,2.3327
2024,46,02,quantile,0.25,1,ILI,2.867
2024,46,02,quantile,0.25,2,ILI,3.4907
2024,46,02,quantile,0.25,3,ILI,4.1603
2024,46,02,quantile,0.25,4,ILI,4.9398
2024,46,02,quantile,0.3,-1,ILI,2.1597
2024,46,02,quantile,0.3,0,ILI,2.6619
2024,46,02,quantile,0.3,1,ILI,3.279
2024,46,02,quantile,0.3,2,ILI,3.9542
2024,46,02,quantile,0.3,3,ILI,4.7158
2024,46,02,quantile,0.3,4,ILI,5.5361
2024,46,02,quantile,0.35,-1,ILI,2.4318
2024,46,02,quantile,0.35,0,ILI,3.0178
2024,46,02,quantile,0.35,1,ILI,3.6572
2024,46,02,quantile,0.35,2,ILI,4.4018
2024,46,02,quantile,0.35,3,ILI,5.2234
2024,46,02,quantile,0.35,4,ILI,6.1231
2024,46,02,quantile,0.4,-1,ILI,2.7308
2024,46,02,quantile,0.4,0,ILI,3.3785
2024,46,02,quantile,0.4,1,ILI,4.0612
2024,46,02,quantile,0.4,2,ILI,4.8696
2024,46,02,quantile,0.4,3,ILI,5.7458
2024,46,02,quantile,0.4,4,ILI,6.6688
2024,46,02,quantile,0.45,-1,ILI,3.0879
2024,46,02,quantile,0.45,0,ILI,3.7549
2024,46,02,quantile,0.45,1,ILI,4.5606
2024,46,02,quantile,0.45,2,ILI,5.4365
2024,46,02,quantile,0.45,3,ILI,6.3854
2024,46,02,quantile,0.45,4,ILI,7.3387
2024,46,02,quantile,0.5,-1,ILI,3.4851
2024,46,02,quantile,0.5,0,ILI,4.2366
2024,46,02,quantile,0.5,1,ILI,5.0839
2024,46,02,quantile,0.5,2,ILI,5.9833
2024,46,02,quantile,0.5,3,ILI,6.9571
2024,46,02,quantile,0.5,4,ILI,7.8891
2024,46,02,quantile,0.55,-1,ILI,3.9492
2024,46,02,quantile,0.55,0,ILI,4.7768
2024,46,02,quantile,0.55,1,ILI,5.705
2024,46,02,quantile,0.55,2,ILI,6.6143
2024,46,02,quantile,0.55,3,ILI,7.5588
2024,46,02,quantile,0.55,4,ILI,8.4233
2024,46,02,quantile,0.6,-1,ILI,4.3774
2024,46,02,quantile,0.6,0,ILI,5.3012
2024,46,02,quantile,0.6,1,ILI,6.2372
2024,46,02,quantile,0.6,2,ILI,7.2604
2024,46,02,quantile,0.6,3,ILI,8.1893
2024,46,02,quantile,0.6,4,ILI,8.9717
2024,46,02,quantile,0.65,-1,ILI,4.9277
2024,46,02,quantile,0.65,0,ILI,5.8808
2024,46,02,quantile,0.65,1,ILI,6.84
2024,46,02,quantile,0.65,2,ILI,7.9152
2024,46,02,quantile,0.65,3,ILI,8.8682
2024,46,02,quantile,0.65,4,ILI,9.6433
2024,46,02,quantile,0.7,-1,ILI,5.5432
2024,46,02,quantile,0.7,0,ILI,6.586
2024,46,02,quantile,0.7,1,ILI,7.6229
2024,46,02,quantile,0.7,2,ILI,8.6603
2024,46,02,quantile,0.7,3,ILI,9.5612
2024,46,02,quantile,0.7,4,ILI,10.3302
2024,46,02,quantile,0.75,-1,ILI,6.393
2024,46,02,quantile,0.75,0,ILI,7.4496
2024,46,02,quantile,0.75,1,ILI,8.4741
2024,46,02,quantile,0.75,2,ILI,9.4838
2024,46,02,quantile,0.75,3,ILI,10.3687
2024,46,02,quantile,0.75,4,ILI,11.1226
2024,46,02,quantile,0.8,-1,ILI,7.3761
2024,46,02,quantile,0.8,0,ILI,8.4181
2024,46,02,quantile,0.8,1,ILI,9.5119
2024,46,02,quantile,0.8,2,ILI,10.4525
