anno,settimana,luogo,tipo_valore,id_valore,orizzonte,target,valore
2025,5,01,quantile,0.01,-1,ILI,9.63666275450531
2025,5,01,quantile,0.01,0,ILI,9.189336534103784
2025,5,01,quantile,0.01,1,ILI,12.547614123787787
2025,5,01,quantile,0.01,2,ILI,10.173695175272885
2025,5,01,quantile,0.01,3,ILI,8.12191418174123
2025,5,01,quantile,0.01,4,ILI,6.391517049629363
2025,5,01,quantile,0.025,-1,ILI,10.676826192833001
2025,5,01,quantile,0.025,0,ILI,10.119250679220107
2025,5,01,quantile,0.025,1,ILI,13.06323872404288
2025,5,01,quantile,0.025,2,ILI,10.727889963739171
2025,5,01,quantile,0.025,3,ILI,8.614256263408233
2025,5,01,quantile,0.025,4,ILI,6.8542884210381985
2025,5,01,quantile,0.05,-1,ILI,11.674302822578827
2025,5,01,quantile,0.05,0,ILI,10.981367032461348
2025,5,01,quantile,0.05,1,ILI,13.502666848162793
2025,5,01,quantile,0.05,2,ILI,11.191339646894775
2025,5,01,quantile,0.05,3,ILI,9.063972963627148
2025,5,01,quantile,0.05,4,ILI,7.288609126345289
2025,5,01,quantile,0.1,-1,ILI,13.055807999664195
2025,5,01,quantile,0.1,0,ILI,12.335639095032551
2025,5,01,quantile,0.1,1,ILI,14.314287410450525
2025,5,01,quantile,0.1,2,ILI,11.954254951139614
2025,5,01,quantile,0.1,3,ILI,9.762554416759128
2025,5,01,quantile,0.1,4,ILI,7.915695750237024
2025,5,01,quantile,0.15,-1,ILI,14.119804984313578
2025,5,01,quantile,0.15,0,ILI,13.403739287188161
2025,5,01,quantile,0.15,1,ILI,14.934179085215735
2025,5,01,quantile,0.15,2,ILI,12.650224843960212
2025,5,01,quantile,0.15,3,ILI,10.511607943418971
2025,5,01,quantile,0.15,4,ILI,8.605573272289101
2025,5,01,quantile,0.2,-1,ILI,15.10103918367718
2025,5,01,quantile,0.2,0,ILI,14.852740364793192
2025,5,01,quantile,0.2,1,ILI,15.765599220968827
2025,5,01,quantile,0.2,2,ILI,13.47396514559018
2025,5,01,quantile,0.2,3,ILI,11.309962816722813
2025,5,01,quantile,0.2,4,ILI,9.363178766941626
2025,5,01,quantile,0.25,-1,ILI,16.235886579360425
2025,5,01,quantile,0.25,0,ILI,15.720485527855892
2025,5,01,quantile,0.25,1,ILI,16.516755217971745
2025,5,01,quantile,0.25,2,ILI,14.311787800813772
2025,5,01,quantile,0.25,3,ILI,12.170848055180429
2025,5,01,quantile,0.25,4,ILI,10.083289748741967
2025,5,01,quantile,0.3,-1,ILI,17.04351413102642
2025,5,01,quantile,0.3,0,ILI,16.674710419586745
2025,5,01,quantile,0.3,1,ILI,16.93982596622782
2025,5,01,quantile,0.3,2,ILI,14.868078623901486
2025,5,01,quantile,0.3,3,ILI,12.77950579906962
2025,5,01,quantile,0.3,4,ILI,10.720612939643699
2025,5,01,quantile,0.35,-1,ILI,17.571146075945485
2025,5,01,quantile,0.35,0,ILI,17.350716419475038
2025,5,01,quantile,0.35,1,ILI,17.439286576062717
2025,5,01,quantile,0.35,2,ILI,15.505599554434225
2025,5,01,quantile,0.35,3,ILI,13.385869180755348
2025,5,01,quantile,0.35,4,ILI,11.348085179179513
2025,5,01,quantile,0.4,-1,ILI,18.152203389325166
2025,5,01,quantile,0.4,0,ILI,18.024736608672598
2025,5,01,quantile,0.4,1,ILI,17.86914347984569
2025,5,01,quantile,0.4,2,ILI,15.958606211583268
2025,5,01,quantile,0.4,3,ILI,13.952517979269492
2025,5,01,quantile,0.4,4,ILI,11.916664279624234
2025,5,01,quantile,0.45,-1,ILI,18.732230805797975
2025,5,01,quantile,0.45,0,ILI,18.643990914925702
2025,5,01,quantile,0.45,1,ILI,18.22826550796693
2025,5,01,quantile,0.45,2,ILI,16.40285618708074
2025,5,01,quantile,0.45,3,ILI,14.407565405953779
2025,5,01,quantile,0.45,4,ILI,12.362162713206475
2025,5,01,quantile,0.5,-1,ILI,19.180665990270853
2025,5,01,quantile,0.5,0,ILI,19.146101506032387
2025,5,01,quantile,0.5,1,ILI,18.66010960439067
2025,5,01,quantile,0.5,2,ILI,16.841405494551033
2025,5,01,quantile,0.5,3,ILI,14.890765209863343
2025,5,01,quantile,0.5,4,ILI,12.881958513423672
2025,5,01,quantile,0.55,-1,ILI,19.651540712971503
2025,5,01,quantile,0.55,0,ILI,19.57530931359415
2025,5,01,quantile,0.55,1,ILI,18.901782142859446
2025,5,01,quantile,0.55,2,ILI,17.27689451764971
2025,5,01,quantile,0.55,3,ILI,15.348300851201108
2025,5,01,quantile,0.55,4,ILI,13.366916022268542
2025,5,01,quantile,0.6,-1,ILI,20.052422629431973
2025,5,01,quantile,0.6,0,ILI,19.904652545264945
2025,5,01,quantile,0.6,1,ILI,19.20215248500724
2025,5,01,quantile,0.6,2,ILI,17.66188511641563
2025,5,01,quantile,0.6,3,ILI,15.813061110435115
2025,5,01,quantile,0.6,4,ILI,13.871482368011899
2025,5,01,quantile,0.65,-1,ILI,20.41821753593456
2025,5,01,quantile,0.65,0,ILI,20.268659712011768
2025,5,01,quantile,0.65,1,ILI,19.480019847337473
2025,5,01,quantile,0.65,2,ILI,18.03098644011252
2025,5,01,quantile,0.65,3,ILI,16.249987821415996
2025,5,01,quantile,0.65,4,ILI,14.400723851426365
2025,5,01,quantile,0.7,-1,ILI,20.755897856857594
2025,5,01,quantile,0.7,0,ILI,20.660803497462037
2025,5,01,quantile,0.7,1,ILI,19.736321919677604
2025,5,01,quantile,0.7,2,ILI,18.35321150090673
2025,5,01,quantile,0.7,3,ILI,16.660178542454215
2025,5,01,quantile,0.7,4,ILI,14.772476424024669
2025,5,01,quantile,0.75,-1,ILI,21.144211304846415
2025,5,01,quantile,0.75,0,ILI,21.044107508144762
2025,5,01,quantile,0.75,1,ILI,20.051006965357082
2025,5,01,quantile,0.75,2,ILI,18.713714137438913
2025,5,01,quantile,0.75,3,ILI,17.110414182341593
2025,5,01,quantile,0.75,4,ILI,15.306268031044679
2025,5,01,quantile,0.8,-1,ILI,21.447690617154713
2025,5,01,quantile,0.8,0,ILI,21.36094406632036
2025,5,01,quantile,0.8,1,ILI,20.369663086226012
2025,5,01,quantile,0.8,2,ILI,19.141947242451117
2025,5,01,quantile,0.8,3,ILI,17.607031668323668
2025,5,01,quantile,0.8,4,ILI,15.822827812852333
2025,5,01,quantile,0.85,-1,ILI,21.92609725143477
2025,5,01,quantile,0.85,0,ILI,21.757265376572462
2025,5,01,quantile,0.85,1,ILI,20.687301298806048
2025,5,01,quantile,0.85,2,ILI,19.597736313547216
2025,5,01,quantile,0.85,3,ILI,18.07697224225643
2025,5,01,quantile,0.85,4,ILI,16.398190500300323
2025,5,01,quantile,0.9,-1,ILI,22.50868879394409
2025,5,01,quantile,0.9,0,ILI,22.28614503272643
2025,5,01,quantile,0.9,1,ILI,21.072261511100066
2025,5,01,quantile,0.9,2,ILI,20.10801960377932
2025,5,01,quantile,0.9,3,ILI,18.717413592335472
