anno,settimana,incidenza,numero_casi,numero_assistiti
2021,42,2.49,4272,1713241
2021,43,2.89,4966,1720624
2021,44,3.24,5590,1725143
2021,45,3.82,6673,1747584
2021,46,4.19,7301,1741924
2021,47,4.46,7820,1755204
2021,48,4.39,7589,1729390
2021,49,4.12,7120,1728741
2021,50,4.43,7589,1713465
2021,51,4.72,7972,1688611
2021,52,5.16,8581,1663701
2022,01,4.91,8138,1658111
